Date,Comments
2020-05-21 10:21,"My Mom's nursing home is all white, with mixed race nurse aides. They shut down quickly, the day before my birthday in fact.

So far, not a single case. My Mom is sad not to see other people at home except my nurse sister. They do activities, like quiz games, where the residents are in the hall with masks.

She calls me to see what I am cooking, so she can imagine it vicariously, haha."
2020-05-21 12:18,Why all the spooky nighttime photos of dimly-lit nursing homes?
2020-05-21 11:16,"As a research psychologist I am abhor selective bias, choosing and presenting only those data that bolster one’s point of view or conclusions.

For example, without offering critical and in-depth analysis recent NYT articles—and this one—have tried to make it seem as if there is a grand racist conspiracy to expose POC to coronavirus. 

Out of curiosity I looked at various online coronavirus databases and within a few minutes found numerous US counties where minorities have coronavirus cases and death rates LOWER than those for whites. Why haven’t I seen any NYT stories and headlines about that? 

The current article is based on research so flawed that it would never be published in a scholarly journal that requires vetting by academic peers. The sample is very limited, as is sample size, which makes generalizing to a wider population impossible. 

The article says its findings might change as more data become available, a sure sign that the authors know about the article’s  the shaky research foundations. 

Then, of course, the article does not take into account underlying conditions, which for a variety of reasons are found in all poor nursing home patients, not just those of color. 

Based on my own research experience I think that, for the population of all minorities in nursing homes, a thorough and academically sound analysis would show some differences in urban vs suburban vs rural groups, but even more so that poverty level is more of a factor than race. ﻿"
2020-05-21 12:23,"My Dad is 91, and in an Assisted Living home in Arizona. Yes, everyone is pretty much white. No one is his place - staff or residents - have gotten the virus. 

But I don't think it's about color, I think it is about management. His place is run by a large corporation that operates in several states. 

First thing they did? They completely ignored politicians. Early on they simply went into total lock down. No visitors. Period. A piece of me hates it because my Dad is dying (not of the virus, just of old age) and I can't go see him, but I also understand. They have kept the place virus free. 

Any employee that even comes into contact with someone that is infected stays home (with pay) for two weeks. I talk to the people there almost every day. There is this sort of team spirit ... this attitude that says ""we ARE going to keep our people safe - we are not going to let the virus in, even if we have to impose draconian rules"". They have succeeded. 

I don't know about white or black or latino - I do know that keeping people in nursing homes safe is 100% about policies. That's the blunt truth."
2020-05-21 12:10,"The title of the article is misleading. It suggests that there is a racial basis on how the virus attacks the body. This gives fodder to racists who don’t read the article and just think that because they are white, they are superior and protected - on a biological basis. This is false. It would be more clear if the headline indicated that reason behind the way the virus hits communities of color more prominently. And, of course, it is just sad that we still have to comment on race at all. Barely any progress on that front and these headlines don’t help."
2020-05-21 10:09,"This nation’s nursing homes, like many of its schools, churches, businesses and neighborhoods, are largely segregated.....and have been for since 1619 Jamestown Virginia...and even further back to St. Augustine and Fort Caroline Florida in 1565 in Spain-controlled Florida.

Whites to the front of the bus; non-whites to the back of the bus.

American Socioeconomics 101 for over 400 years.

The same old shameful, inhumane American history that never ever ends."
2020-05-21 12:34,"While we've been trained to attack any one putting forward a  possible conspiracy  ""tin foil hat"" ""conspiracy theorists"" ""nut jobs"" just because they point out that facts that appear as possibly conspiratorial;  it incumbent on those who possess both morality and ethics and maintain a facility of critical thinking to point things out.

Recently the CDC Data found African Americans, who comprise approximately 13% of the  U.S. Population were accounting for 33% of COVID-19 hospitalizations.   

Additionally,  a scientific report was recently released and referenced on May 5th in the Verge indicating that ""Half of all COVID-19 cases and nearly 60 percent of deaths due to the disease in the US occurred in counties that are disproportionately black.

On the other hand some of the richest families on Earth are making record profits and the companies they're associated with like Amazon, Walmart, Microsoft and Target have seen massive earnings growth while millions of Mom and Pop businesses are nearing bankruptcy or having to close down and the backbone of the American economy and rural America is being destroyed and people seeking independence may end up working at Walmart or Amazon.  When I was a boy there was no Walmart or Amazon and every small town had thriving independent businesses and news papers and radio stations. 

Now a handful of families controls the vast majority of commerce.  Anti-trust?  Facts point to a long range plan to reverse democracy and freedom.  Never."
2020-05-21 12:36,"So called racial differences are mainly due to economic factors.

Meanwhile by far the greatest disparity has to do with much higher rates among men versus women.

While focusing on racial differences may get more attention, it is not what is actually determining most of the difference.  

Men are dying at a rate between 50% and 100% higher than women depending on the country and locality.  They are getting tested much less.  While genetic factors are important the death of men could be reduced by some attention to lowering their risk.  

Poor people are getting sick more often and with worse outcomes"
2020-05-21 12:26,"People and governments need to enlighten themselves of a simple evolutionary tool humans have had for millenia.  Vitamin D.  Do a little Googling yourself and you will come around.  Why do you think people in Northern latitudes (NY) and people of color are the most affected?  Vitamin D deficiency.  D is an immunomodulator.  It lessens the damage from upper respiratory infections by increasing ACE2 receptors which lessens damage to lungs.  Why do you think the cold and flu season is in Winter?  Come on, I know big Pharma won't make $$, which is why this is kept from us. Enlighten yourselves and get some D."
2020-05-21 12:44,"Seriously there is nothing  '...Striking...' about black and brown suffering in America.

Since before the birth of the American nation until today in contrast with and comparison to white European American Judeo Christian men, women and children every phase of civil secular life has been separate and unequal for black African and brown Indigenous men, women and children from birth to death.

What would be striking is if something negative about living meaningful lives in America fell more heavily on black lives mattering than white lives"
2020-05-21 12:50,It shouldn’t be surprising that minority populations in nursing homes are dying at a higher rate since that is also true in the general population. No doubt the employees and visitors to the nursing homes are largely minorities as well and therefore more likely to have the virus and spread it inside the home. The minority nursing home death rate is a reflection of the poor heath care generally available to minorities that has been magnified in this crisis.
2020-05-21 12:48,"You gotta dig deeper. What percentage of these folks have underlying medical conditions, specifically obesity and diabetes?
We need more information."
2020-05-21 12:57,"Those are populations of much stronger family values than middle class whites.  Those living with up to 4 generations under one roof, and the cousins.  Lots and lots of cousins milling about."
2020-05-21 12:52,"The socioeconomic status of the Nursing home employees is likely the overriding cause of this disparity. Blacks, Hispanics  and whites are more likely to be low wage earners in these facilities with limited job options and willing to take the risk of not having adequate PPE and still working. Additionally, geography of where Blacks and Hispanics workers live will increase their risk of infection and many people will be asymptomatic carriers. Without PPE to prevent them from giving or contracting covid in these facilities, this was inevitable. The pandemic response plan should have included special attention to long term care facilities with the plan to institute social isolation and universal mask use in these facilities from the outset. Race would not have been a factor if there was competent leadership in this country."
2020-05-21 12:58,"Your headline suggesting the medical supply chain discriminated against predominately black and hispanic nursing homes is pure sensationalism. The NYTimes is better than that. Your own reporters identified the lack of PPE as ""the wild west"" early in the pandemic. As a supply chain professional, I ensure you that black, brown, white, rich, poor, liberal, conservative, north, south, east and west were all wearing rain ponchos and swim goggles before supply caught up with demand."
2020-05-21 13:28,"I don't trust the quality of the statistical analyses run on the data.  It appears that factors were examined individually instead of controlling for other factors, which makes conclusions pretty useless.  Were any statisticians involved in this write-up?

Staffing overlaps between facilities, number and age of visitors, patients per room, and patient profiles are all going to interact with the factors listed here, and are also associated with culture, urban vs rural, etc.

The conclusions in the article appear to have been justified before looking at the data, rather than any kind of even half-way informed statistical analysis.  Of course there are racial disparities, but these are no doubt distilled from our society at large.

Density matters in state, city, and classroom size.  I don't believe any further conclusions are possible at this time."
2020-05-21 15:03,"This analysis did not look at the one variable that would likely explain the difference: The proportion of beds in a nursing home that are funded by Medicaid versus those that are private pay. People of color are predominantly in nursing homes that have a large proportion of Medicaid-funded beds because they are Medicaid eligible, i.e., they have low incomes and minimal assets.  Nursing homes that rely predominately on Medicaid have much lower rates of reimbursement and much lower staff to resident ratios than those that have predominantly private pay residents—mostly white. The care is poor in part because of the very low reimbursement rates. The rates are so poor that many nursing homes will not except Medicaid residents.  I am stunned that anybody researching any topic  in a nursing home does not understand the major role that reimbursement plays in outcomes. The authors need to consult with experts in the field before wasting their time on such an analysis and our time to read it."
2020-05-21 14:20,"Interesting, and sad.  But also many correlates besides racial make-up.  Not mentioned in this in-depth article is the make-up of staff. 

Bottom-line, Cuomo, CDC, health industry, etc failed to address nursing homes.  As a doctor said in a TV interview the other day, “Any third year medical student could have called that one.”"
2020-05-21 15:46,"Our black and Latino citizens are the ones who do a large percentage of those lower paid, service worker jobs.  You know, the only people who have still remained working during this crises, the ""essential workers"".  

These folks have been the ones constantly being re-exposed to the virus as they continue to work in kitchens to provide those carry-out meals we've all still enjoyed, made with food mostly picked by Latinos or African Americans, or mopping the floors in hospitals crowded with COVID patients.  Etc., Etc., Etc.,  

No wonder they have a higher rate of infection, especially given the abysmal pay of the employees in those nursing homes who change the bedding, empty the bed pans, plant and pick the crops, and all the other ""essential services"" that we still refuse to raise the minumum wage for.  Many have two or three low paying jobs."
2020-05-21 14:59,"Blacks and Latinos really do die of COVID-19 infections at higher rates than whites.  The greater rates of severity are statistically significant, exceeding any variance owing to chance.  This is definitely not a case of numbers being gathered by political zealots.

But forced integration and financial ""leveling"" of all nursing homes would probably have zero effect on COVID-19 mortality differentials.  Most have employees of all ethnicities anyway.

If elderly black and Latino residents have higher COVID-19 mortality, the exact causes could probably be deduced by blood samples and medical histories of all the afflicted.  Very likely, there are specific physiological factors that explain the gaps.  Different rates of diabetes might be hard to cancel.  But other factors might be quite treatable and diminish the mortality rates.   For instance, the US national average rate of vitamin D deficiency is 42%, but rises to 82% among blacks and 69% among Latinos, ostensibly due to lower absorption of sun UV rays.  Insufficient vitamin D greatly weakens resistance to respiratory disease.  Dietary vitamin D is seldom enough.  Daily vitamin D supplements might do a lot to cut rates of virus infection, severity, and mortality."
2020-05-21 14:43,"There is a clear racial disparity, but it appears to actually be socioeconomic disparity at its root. It happens that, in the US, elderly Black and Latinx persons are more likely to be poor and to rely on Medicaid. Thus, they're more likely to be in lower quality facilities, with higher patient-to-staff ratios and lower pay for staffer. That low paid staff is more likely to work at multiple facilities or longer shifts, to earn enough to survive, spreading the virus more easily not only between facilities but also among patients in each facility."
2020-05-21 15:11,"my mother, a white woman, died of the coronavirus. She was in a memory care place in Tucson. The facility had its first case in early April. Now, I have lost track of the number of people who have tested positive since then. More than 20 certainly. My mother was the fifth to die. There were certainly a few black and more than a few Hispanic residents there. But the real problem was the lack of testing and lack of protective equipment! The facility was unable to obtain protective equipment for staff, or enough tests for residents and staff early enough to stop the spread. I am so very angry, not so much at the facility, but at the poor response by the federal government to this crisis. And yes, I regret every day that I did not remove my mother in March."
2020-05-21 14:59,"When my Mom turned 93 we had to put her in a nursing home or assisted living, so my wife and I went to check out facilities. 

We were horrified by some of the ones we visited. There was the smell of urine, and patients were hanging out in hallways. But these places were cheap.

I totally get how sub-standard nursing homes would be virus super-spreaders. In Kern County just north of L.A. the Kingston Healthcare Center is where most of the deaths have occurred, and they are in hot water. There seriously needs to be more scrutiny and regulation of these facilities."
2020-05-21 15:56,Look at the employees.  They are probably the ones who brought the virus into the facility.  The other problem is that the facility did not have the proper protective equipment  for the staff.
2020-05-21 16:20,"Protective gear, and testing, was limited to all facilities, but a better staffed home was/is able to move people around quicker to isolate those who were sick. And, yes, socioeconomics plays a huge role in which homes are better run. Even the best homes, largely private pay, do have a segment that is on Medicaid, but if everyone is on Medicaid, you can assume the rooms are double occupancy, the staff paid less and dependent on public transportation to get there, and the exposure to staff and patients far greater. 
Bottom line, ratings of 1 or 2 should put a home on probation,  warrant a better look at the profits (they still make good money on these Medicaid only funded facilities), and a more honest approach to either limiting profits while increasing staffing, or increasing the Medicaid reimbursement rates, or likely both. And, re-designing the industry so that it's more transparent, with owners/investors not behind layers of corporate anonymity. All those players need to be part of the fix, not just drawing profits."
2020-05-21 16:24,"The Times and its collaborators missed an important metric, which is population density within the nursing homes.  In Baltimore, patients are kept 4 to a room in some of the nursing homes that have a largely black patient population.  The mostly-white nursing homes have 2 beds to a room at most.   This makes a huge difference in the spread of a contagious respiratory disease."
2020-05-21 17:00,"If the NYT does more of these studies, it should provide more detail of the process.  Identifying several correlated variables, but not naming them, detracts from the impact of the study.  Share of Medicaid, number per room, what type of care predominates (nursing home covers wide area), share part time workers (likely work at other homes) are just a few of possibles.  The story had a section on the study’s mechanics, but did not have much detail.  It looked like the study got very little, if any, data from the homes themselves.  The sources looked to be a combination of death certificates and Google Maps.  If that is all you have, then conclusions by readers need to be much more limited."
2020-05-21 13:45,"The racial divide in COVID-19 may be due to Vitamin D deficiency, which is far more prevalent in people with dark skins in northern latitudes.

Recent scientific evidence suggests that COVID-19 deaths may be linked to Vitamin D deficiency:
<a href=""https://www.webmd.com/lung/news/20200518/more-vitamin-d-lower-risk-of-severe-covid-19"" target=""_blank"">https://www.webmd.com/lung/news/20200518/more-vitamin-d-lower-risk-of-severe-covid-19</a>

Note that people in nursing homes and prisons (hotbeds of COVID) are unable to go out in the sun, so supplements are necessary.  Supplements are also helpful for people with dark skins, for whom UV exposure is less effective for Vitamin D production.

Vitamin D tablets of 1000 or 2000 IU cost pennies a day and are universally available.  Everyone should be taking them!"
2020-05-21 13:54,"Allow me to predict an alt-Right meme that will likely be coming to social media and thence to cable news, coming at you. (So far I have not heard of this meme.)

Probable New alt-Meme: ""The prevalence of Covid-19 illnesses and deaths among Black and Hispanic Americans is not caused by the economics or institutional racism as the cry-baby fake newsers are telling you. It is rather proof of the racial superiority of the genes of the White Race in fighting off this Chinese weaponized virus. So there.""

I thought of this possible new racist trope as I recalled a captured Nazi propaganda photomagazine my father brought back in 1946, 'Die Untermenchen' (The Subhumans). It was filled with deliberately ugly pictures of Poles, Gypsies, other European minorities, and of course ghetto Jews. It's purpose was plainly to make the viewer despise the people the Nazis were 'Finally Solving'."
2020-05-21 13:54,"I am not sure if the NYT is being purposely intellectually dishonest, or if they are incapable of doing research and thinking critically. 

The factors such as socioeconomic status, urban vs rural life, etc no doubt play a role in the racial disparity, but you yourself proclaim that the racial divide persists even when accounting for these factors. 

It has been reported now that the vast majority of those that suffer the worst symptoms from COVID-19 have deficiencies in their Vitamin D levels. It is also an established fact that African Americans on average have lower Vitamin D levels due to the differing levels of melanin in skin. Why is this not mentioned here?  This information could possibly help so many people."
2020-05-21 14:12,"I am surprised by the number of commenters who are questioning whether this can be true. Even if you want to dismiss the data as anecdotal, you cannot deny broader data sets that show Black and Latino people are being harder hit in general. It is not shocking, then, that this is playing out in nursing homes. I am shocked that there is no outrage over this. Black bodies are being felled by this virus at a disproportionately higher rate. Epidemiologists have suggested that quicker action from the government could have prevented tens of thousands of deaths. But the answer to all these black bodies is to reopen the economy and get back to business as usual—and to blame Black people for getting sick in the first place, even though structural racism has contributed to them being more vulnerable. This country is callous and racist and doesn’t care about Black people."
2020-05-21 14:58,"Maybe I missed something, but I saw no mention of the higher prevalence of hypertension, diabetes and obesity among Blacks which could be an important part of the explanation.  Obviously, mentioning those factors and systematically factoring them into the analysis could undercut the theme of prejudice and abuse.  This is very flawed journalism, even if the intent of highlighting the gross racial inequities of our society is surely good.  I am disappointed in the NY Times for letting this kind of article pass.  We cannot solve problems unless we analyse them thoroughly and dispassionately."
2020-05-21 15:23,This is America folks. Money talks and the poor suffer. We never learn and we never care.
2020-05-21 19:59,"This is fake news, blacks and Latinos and Asians don’t go to nursing homes. Their families take care of them."
2020-05-21 13:40,What about asian-americans in nursing facilities?
2020-05-21 14:14,"""The Striking Racial Divide in How Covid 19 Has Hit Nursing Homes"" shouldn't surprise NYT readers.  Racial, Gender, Ethic, and Sexual Orientation, are a constant NYT theme.  What is missing from the story is an explanation, the implied assumption of discrimination by describing the homes as ""segregate"" isn't enough.  One of the most difficult part of analyzing soft data is recognizing the results you expect and keeping them in check.

Epidemiologists' mantra:  ""Correlation in not causation."""
2020-05-21 14:48,"Does this study control for other contributing, underlying health factors such as hypertension, obesity, smoking, etc? It would probably be a much more fruitful discussion to talk about the underlying health factors that put people at risk rather than shaking your fists at the sky. I mean we don’t see the same sensationalism describing why men are targeted more than women. The takeaway should be it pays to maintain a healthy weight, keep your blood pressure in check, and not to smoke, and if you have one or more of those health factors, be more cautious about isolating yourself, wearing a mask, not touching your face, etc. To tie it all to race and then just leave it open ended at that seems irresponsible. Follow it through to its logical conclusion, either the article is suggesting there are apriori health considerations that haven’t been accounted for (likely), that healthcare workers are intentionally treating black and Latino patients worse relative to white patients (this inflammatory line of thinking would need far more evidence), or that the absurd suggestion that virus itself is targeting based on melanin (deeply unprobable). Instead the takeaway the NYT wants readers to have (as usual) is that your skin color determines your fate and all hope is lost"
2020-05-21 15:42,"This disease is killing two men for every woman, despite equal likelihood of contraction. Despite evidence to the contrary, the media has attributed the discrepancy to male behavior—when it acknowledges the gender gap at all.

<a href=""https://quillette.com/2020/04/22/covid-19s-gender-gap"" target=""_blank"">https://quillette.com/2020/04/22/covid-19s-gender-gap</a>/

The gender gap is universal, persisting across borders, cultures, and “races,” however defined. But instead of addressing the very real genetic differences between men and women that likely leave men especially vulnerable to a plague like Covid-19, “progressive” Anglo-American journalists (and, more worryingly, scientific communities) have racialized the narrative, as if “race” itself explains the disproportionate death toll among blacks and Hispanics (as opposed to, for example, the fact that blacks and Hispanics are disproportionately concentrated in urban areas, where higher population densities make social distancing significantly more difficult than areas disproportionately white rural/suburban America, where population densities are much lower)."
2020-05-21 16:08,"""NEW YORK (Reuters Health) — A genetic variant that increases the risk of drug-induced long QT syndrome (LQTS) and sudden cardiac death (SCD) could contribute to the higher COVID-19-related mortality seen in African Americans, researchers report.""
<a href=""https://www.medscape.com/viewarticle/930642?src=wnl_edit_tpal&uac=373039FN&impID=2387126&faf=1"" target=""_blank"">https://www.medscape.com/viewarticle/930642?src=wnl_edit_tpal&uac=373039FN&impID=2387126&faf=1</a>"
2020-05-21 18:11,"Gender is more of an impact than race. A recent New York Times article discussed the potential that ""racial bias might be contributing to the disproportionately high rate at which the novel coronavirus is killing African-Americans.""  Such articles shed light to a certain degree, yet need to include the data that reveals COVID-19 reaches across racial lines and more specifically into male ones.
<a href=""https://www.gibm.us/news/covid-19-update-on-health-care-professionals"" target=""_blank"">https://www.gibm.us/news/covid-19-update-on-health-care-professionals</a>"
2020-05-21 13:42,"The elephant in the room here is vitamin D. Having enough vitamin D in your body leads to an 8 fold decrease in severity and symptoms of the flu. The darker your skin, the more sun you need to be able to make vitamin D. Most Americans are woefully low on vitamin D. It's why darker skinned people have more instances of and more virulent cancers the farther north you go. Low levels of vitamin D track perfectly on covid  severity.

This is a conspiracy, but against all Americans. Vitamin D is a cheap and accessible solution to a wide range of health problems, from covid  to the flu to prostate and breast cancer and diabetes. Those are all lucrative diseases in a for profit health system. I wish I weren't this cynical, but there is no reason for Vitamin D to be so under utilized."
2020-05-21 13:47,So no mention of who owns these nursing homes?
2020-05-21 15:36,"How do you do an analysis and miss the obvious of how these facilities are reimbursed? What type of ownership is in place? Where the facilities are located was covered - urban vs, suburban, but age of the facilities and and staff to client ratio is also important, as well has ow often the facility has been cited for deficiencies. 
The issue is pertinent but this article is lacking in precision."
2020-05-21 15:56,"I live in a very diverse part of South Seattle, next to a large park people have been using throughout the pandemic. I walk my dogs practically every night. Here are my observations: The African immigrants all wears masks, as do the Asians. They tend to be in groups of four or less. About 1/3 of the Caucasians wear a mask and some of the younger people still congregate in groups of six or more. I've not seen one Hispanic in a mask, and typically the entire family is out together. A few days ago I passed an extended family volley ball game, easily thirty people, no masks. And while the African Americans don't seem to be out in big groups, none wear masks.
My shopping observations: Trader Joe's and the co-op - higher income, everyone has masks regardless of race. Fred Meyer - lower income, it's a free for all.
I'm very reluctant to make race judgments where socio-economic and educational factors might be more appropriate."
2020-05-21 17:45,"Minorities tend to live in higher density urban centers where the virus has hit the hardest. I'm all for exposing the institutional racism that plagues this country, but this aint one."
2020-05-21 17:59,Odd there are no attempts to correlate nursing homes deaths to states.  That data is available and quite revealing.
2020-05-21 13:42,"And you'd probably get the same sort of statistics if you compared ""cheaper"" vs ""expensive"" nursing homes, too. 

Or at least that is my assumption given the lack of data on this ."
2020-05-21 14:27,"Maybe it's not about who's in the homes, but who's running them. 

Maybe homes with larger minority populations were not as stringent about safeguards and employees."
2020-05-21 22:29,"This might not be entirely about the complex social consequences of race.  

I read this AM that dark skinned doctors in the UK have also had higher rates of covid-19 compared to their light-skinned colleagues.   Dark skin results  in lower endogenous production  of vitamin D, especially in northern climes.  Nursing home residents are known to often have very low levels of vitamin D, and there is a weak all-cause correlation to all-cause mortality and vitamin D levels.  Vitamin D levels are seasonal, increasing with longer days spent in the sunshine, correlating to the seasonality of influenza and possibly covid-19 .   In a placebo controlled double blind prospective study, provision of vitamin d to school-aged children significantly decreased the frequency of influenza infection and associated asthma attacks.  

Worth looking into."
2020-05-21 21:43,"Thank you Governor Cuomo. By initially requiring nursing home 
to accept COVID positive residents, you have single handedly caused the proliferation of the virus among our most vulnerable  
people. While you deliberated about the obscure science involving beach openings, thousands died, on your watch."
2020-05-21 22:10,"Remember Romney's mention of ""takers"" during his campaign spiel at Boca Raton captured by a cater-waiter in 2012? I've always taken it as a less-than-veiled expression of today's GOP's animus towards the elderly, the poor, people of color, and LGBTQ people.

Now we're seeing it in all of its malign neglect of public health. What cost manpower and materiel in ""classic"" genocide (think  Wannsee and the former Yugoslavia), some short-signed politico figured a ""free"" pandemic could do the job."
2020-05-21 22:11,"It didn’t help that Cuomo signed an executive order that forced nursing homes to accept infected people, knowing full well that the elderly were the most at risk. It’s getting old that the nytimes blames Trump and DeSantis but the Democratic governors like Cuomo and Murphy in New Jersey had the anti-scientific policies."
2020-05-21 22:33,"It’s time for reparations.  There’s simply no other way for Black America, and Native American Indians to come out of this pandemic at even a minimum level of  sustainable equity.  Furthermore, this would support sustainable solidarity, and restore the trust constantly diminished.  Start with front line workers, Latino and African American alike.  There’s no no longer any mistaking it or excuses.  WE ARE DYING"
