Date,Comments
2021-05-12 1:15,"Comparing the 2 rising giants of Asia, India and China: One has what the other does not: Order and democracy."
2021-05-11 22:30,"Modi and his right wing hindu priority agenda have divided India in the last 7 years. He has consequently become the most powerful head of state since Indira Gandhi in the early 70s - however he has been proven to be a totally incompetent leader. A guy who was built up by marketing but has no substance behind the oratory. 

As a hindu I am sadenned by the hard right turn that the country has taken and fallen into the ditch just like those bodies found floating in the River Ganga"
2021-05-12 2:25,"Mishandling the pandemic was key to Trump’s downfall, perhaps it will be Modi’s too."
2021-05-12 1:15,"I am from India.And the condition of the country is worser than it is shown by the Indian media,as of the rural areas data are not shown properly by them."
2021-05-12 3:12,"The news from India is grim, as confirmed by personal anecdote and the statistics.  

However, there is a lot of misleading information being peddled as relevant fact, by both the Times and other news outlets. 

For example, every article about the outbreak in India mentions election rallies in 5 states and religious gatherings as superspreader events.  

However, the recent outbreaks had started in 4 states - Maharashtra, Delhi, Punjab and Chattisgarh - none of whom have had any election rallies and all of whom are at least 1-2 states removed from states which had such rallies.  Karnataka, another state which has seen massive rises in the active caseload, also had no elections. 

The states that did have elections - West Bengal, Tamilnadu are, of course, seeing rising caseloads, but those are in line with the rest of the country.  The same is true for Uttarakhand, the home of the large religious gathering, the Kumbh Mela, which has been the target of many a snide reference as a superspreader event, but this is unsupported by evidence.

Coupled with Dr. Zeynep Tukefci’s article in the Times last weekend suggesting that the outdoors is actually the safest place to be in a pandemic AND the lack of evidence showing that the many Trump rallies were superspreader events, should at the very least inform the reporting on the pandemic. 

India blew it by being negligent and complacent.  But election rallies likely had little to do with it."
2021-05-12 0:51,India largely created the disaster in which it finds itself by allowing huge political rallies and religious festivals.
2021-05-12 0:25,It’s horrible to watch the world’s 5th largest economy turning into a failed state.
2021-05-11 22:50,"Thank you for continued brave reporting. 

It appears Indian Central Government has lost control and now managing message more than crisis. 

Where is this heading?
To so called herd immunity? If that is same as survival of the fittest, India is looking to lose millions of lives.

I would like scientist’s prospective on what happens if Covid continues unchecked."
2021-05-12 1:34,"For that particular country, all this was utterly predictable- for many, many reason."
2021-05-12 1:39,This is what happens when you elect populist governments.
2021-05-12 5:39,"In all the articles about the latest Covid surge, there is no India has actually had the fastest pace of vaccinations of any large country.  India has delivered 175M jabs from a standing start in Feb 2021. All of Feb’s jabs were delivered to frontline and medical workers. Seniors started on March 1, 45-60s on April 1 and 18+ from May 1.  

The US has delivered only 250M or so jabs, starting 3 months earlier than India. That hardly suggests that India’s public health infrastructure is as rickety as people would like to believe.  It can be and should be far far better, but it’s not as miserable as being portrayed. 

Two things have contributed to the chaos today.  The first was the intensity of the mutant strains that are spreading across India.  The country was prepared for a second wave, and would have managed it, albeit with some flailing.  

But the tsunami-like nature of this wave took them by surprise.  For all that, they are fighting back hard - both the Centre and State Govts - and with some success, as Delhi and Maharashthra look to have turned the corner, and several other states are seeing their caseloads plateau.

The vaccination supply strategy has however been botched, as the Govt was slow to place orders, imperiling the rollout. But that too will pass, as supplies will come on board by June. 

Unfortunately and tragically, a couple of 100,000 Indians will have been lost by then to the incompetence of the vaccine ordering plan."
2021-05-12 5:17,"Dr Fauci said, we should treat this virus like being in a war.
I agree, but like to add, we consider this to be a world war.
There should be no victory unless the virus is defeated in every single region in the world."
2021-05-12 6:32,"This is the end result of following a populist civilization called the modern which embraced dams for forests. There is enough knowledge available to show us not to follow the all eggs in one basket approach when the so called only cure- the vaccine is a mirage here and now. We must live in health here and now. Add on war warp speed efforts to treat the not so lucky people with homeopathy is scrupulously avoided because of its success as there is no money in it. ""For wilful men, the injuries they themselves procure are their schoolmasters"". For a multifaceted approach to the pandamic(deliberate spell because the root cause is dams of the world) see Ramaswami Ashok Kumar. 2021. PERFECT DESIGNS. Blogspot."
2021-05-12 8:57,"India's government clearly underestimated the virus and was more interested in looking competent and 'strong' than in actually taking effective measures to control the outbreak. A virus has one simple job: to survive. It doesn't have an ego or an agenda. It just looks for fresh hosts, day in and day out, 24 hours a day. And when given the chance, it will mutate in order to prolong its existence. In a country where people live cheek by jowl, it has perfect conditions in which to replicate itself.

India's government clearly failed to understand this or simply ignored good advice and allowed the country to think that it had escaped relatively unscathed. Now they are facing the terrible consequences. One just hopes that India's government will one day face the consequences of its arrogance and false claims."
2021-05-12 8:31,"When all is said and done, millions of Indians would have perished although the government death count will be conveniently lower, much lower.  This enormous tragedy is the confluence of top-down mismanagement of the highest order and bottom-up apathy and ignorance about the of the virus and its ways.  All I can think of is each of us should do something, however small, to alleviate the awful crisis that has befallen the Indian people."
2021-05-12 5:06,"Had always dreaded that this would happen in India - but never expected such such an arrogant, callous and careless  response from those in power. 
For those affected the suffering is going on and could worsen. Alas no health equity in life and no dignity in death."
2021-05-11 22:45,This is so terrible what is happening in India. We need to help immediate. For the good of India. For the good of world health.
2021-05-12 7:22,"""SARS-CoV-2, the cause of the pandemic, belongs to one of 6,828 named species of virus. Hundreds of thousands more species are known, with perhaps trillions waiting to be found."" -- Welcome to the Virosphere, NYT (March 24, 2020).

It looks like viruses could become a limiting factor on global civilization unless humans can find a way to fend them off collectively. I'm not optimistic..."
2021-05-11 22:50,"I'm an Indian, living in the US, and none of this surprises me. This was a disaster in the making. 

We somehow declared a premature war on COVID, believed the virus won't affect those participating in election rallies, is scared of religious places, and were cocky of having defeated the virus in its first wave (sounds familiar?)

The virus won't go away until a majority of population is immunised, people learn to maintain a social distance, wear mask and self isolate. 

Everything that happened there, and can stop covid from spreading is true for the rest of the world, including the USA! I hope people in India somehow get this under control, and people elsewhere learn from India and act responsibly.

Get that vaccine, wear a mask, wait for that road trip to happen, defer that dining in....or we'd see a similar tragedy unfold here."
2021-05-12 9:05,"Thanks to the policy of deliberate complacency since the beginning of this pandemic there have been large pockets of people who simply don’t believe the threat. Unless they were personally affected people think it’s a hoax or a severe flu.
India was extremely lucky in escaping the first wave relatively unscathed last year (we must understand why), and combined with an incompetent self-serving despot that has resulted in this disaster. But this is not only India’s disaster. 

Today’s NYT piece on the WHO’s announcement that this variant may be more infectious also allows for the possibility that there may be some vaccine escape (data pending). To me this indicates the possibility of an endless cycle of a swinging pandemic - the southern poorer hemisphere gestating new strains that would learn to escape the vaccinated north and cause new waves, until the whole thing gets attenuated over probably years and years. Hoax? Just the flu? Personal accounts from my own indian friends and family have made it amply clear that this thing gets into you - no matter how healthy, young or rich - and chokes the life out of you. Perfectly healthy people in their thirties are dropping like flies all over India. It is different from what we saw in the north. This could be us, if not in this strain then the next one.

The only way out is to vaccinate everyone at the same time. Lock down everyone at the same time to isolate the strains and stop them evolving. We humans will never manage to win."
2021-05-12 2:01,"Private hospitals for richer patients are gouging patients excessively. This has been exposed in newspapers in India.
Ambulances have been charging $500 for 7km (5miles) ride from home to hospital. The state hospitals and clinics are pathetic because of decades of corruption. Poor people are out in the cold. Rich people are competing with other rich people to get beds in the private hospitals, thus corruption and bumping patients out."
2021-05-11 22:23,India is its own worst enemy. Too many people occupying too little land. Poor health practices across the entire nation. Little or no social distancing or mask wearing. Ongoing large social gatherings such as weddings and religious ceremonies. And a federal government that is in denial and unable to respond to the crisis. A clear breakdown of responsibility from top to bottom of Indian society.
2021-05-12 1:05,"What is going on in India should not surprise anybody. It is a tragedy beyond measure that could have been avoided.   When you have a Prime Minister who is a Hindu nationalist, ￼holds massive rallies for his reelection purposes, Coupled with the world’s largest religious gathering￼, you have a country that could very well go over the precipice.  ￼
Blame serves absolutely no purpose at this point.  Lockdowns, vaccines, masks, and sound leader ship is what matters most at present.￼"
2021-05-12 6:04,"Understandably, the article paints a grim picture of the situation in India. But there are some bright spots that have gone unnoticed. Mumbai, a city of 12.5 million, has bucked the Indian trend. Since my arrival here on April 9, I have seen infection cases drop every day from 11,000+ on April 4 to 1,717 yesterday. The positivity rate has fallen to 6% to India's average of 23%. There are no alarming pictures of lack of hospital beds or oxygen or of funeral pyres burning across the city. 
Mumbai’s success are due to (i) a highly decentralized response starting at the ward level; (ii) the municipality not disbanding its covid infrastructure when the federal government was declaring premature victory over the pandemic; instead it ramped up the facilities during the second wave; (iii) the city has relatively better equipped public hospitals; and (iv) Mumbaikars, generally, have been following social protocols better than other cities. 
Yesterday, my fully-vaccinated brother woke up with high fever and an upset stomach. Out of concern for our 90-year-old mother we called for a RT-PCR test. A technician in full PPE gear came within two hours and took a nasal swab from my brother who had been isolated. In less than 24 hours, we got the result (covid negative) and we breathed a sigh of relief! I can’t imagine this level of efficiency in other parts of India.
I suggest NYT look into the “Mumbai Model” so others can learn from the city’s rich experience. I would be happy to help!"
2021-05-12 0:17,"And meanwhile, India has a homegrown covid vaccine, Covaxin, which is quite effective, and of which the government of India has given exclusive license to Bharat Biotech, an Indian company. And yet they need American intellectual property to save their country? Please."
2021-05-12 6:28,"Meanwhile a sitting MP runs a sting operation on a covid war room in the silicon valley of india bangalore, reads the muslim employees names hoping to stir the minority hate tactic  saying they allocated beds based on money and corruption , eventually the sting operation hit himself and now backed off. The UP government is in total denial of the facts (most populous) and so is the prime minister. It is this arrogance that lead the people to doom.With so many FCRA bans on donations ( Modi and his bhakts assume, NGO's are in india only for religious conversions), even NGO's cant deploy their relief materials properly. Such an authoritarian regime where the UP government was mostly concentrating on setting up banks for COWS roaming in the streets and not for improving health care for humans.All make in india proclaims cannot even get a single oxygen cylinder and oxygen concentrators and relief is pouring in from the international community."
2021-05-11 21:11,I am unable to comprehend the devastation and loss...
2021-05-12 9:52,"The biggest problem is that India's healthcare infrastructure is totally inadequate. Before the pandemic, it was struggling and now it has broken down. The staff is overworked and tired. There are shortages of all kinds. In the cities and towns, at least there are hospitals and clinics but in the far-flung villages, there is no medical support to speak of. 

What foreign countries must look into is donating mobile medical units that can go into villages, where the virus is spreading the fastest, and help the helpless villagers."
2021-05-12 10:01,"At least, see the other side. Mass environmental degradation by human activity and greed. And now nature has had enough. It has unleashed the dogs of war in the form of this virus and its variant cousin. It will keep mutating and will remain ever so elusive because it is invisible. Keep dreaming of things getting back to normal."
2021-05-12 9:26,"Modi's discourse has long been 'we're the best, we invented everything, the only reason we're not the greatest world power is because the Muslims are holding us back'. Well, though I normally have no time for the Saudi regime, I can't help but notice how it has protected its own during the Hajj this year, and contrast that with the execrable behaviour of the powerful Hindu priesthood - a major power base for Modi - sacrificing their own in order to make tens of millions off the Kumbh Mela, which wasn't even really due until 2022!  

Yes, the vaccine rollout is dependent on material from the rich world which has kept it to itself and is therefore partly responsible for the slow pace of vaccination in India. But the government of India was fully aware of this issue, and of how few Indians have been vaccinated. The complete lack of anti-Covid protection during the Kumbh Mela (which attracts millions of people from all over India) and the equally unprotected multiple electoral phases in West Bengal are entirely Modi's fault, compounded by the lack of preparation. 

The fact is, his divisive, strident Hindutva ideology is a scourge upon the great multiracial, multilingual, pluralist state that is India. I hope that at least people can see now that they are disposable in the eyes of the government that promised them so much."
2021-05-12 10:19,"Why couldn't India learn from the devastating lessons of other countries such as UK, Italy, USA, Brazil and others? Complacency and/or premature victory? Sad !"
2021-05-12 10:54,"This is what happens when you let the supposed Farmer Protest block the streets of Dehli for months with tent cities. Somehow the Left doesn't mention the Farmer Protests, which they hyped just a few months ago as the world's largest protest. It was the UK variant that broke lose in the states of Punjab and Haryana first, then to Delhi, then Mumbai started getting sick. The media however repeats lies that somehow Bengal or the Kumbh were where it began, it's like saying a NY political rally or church caused California's outbreak."
2021-05-12 13:23,I was unable to find any reference to the true covid mortality rate in India. It is difficult to evaluate the extent of the problem without that.
2021-05-12 13:35,"A truly dreadful spectacle, entirely man made and preventable tragedy. Mr. Modi is the modern day Nero with his entire country engulfed in the flames of COVID 19. He squandered away the time gained after the first shutdown and did not prepare for the inevitable 2nd wave as his medical experts had predicted. Arrogance, bravado, exceptionalism and hubris of a leader who has a cult like following. It will be interesting to see how things progress for Mr. Modi, there will be the cult worshipers who will still continue to support him, even if their family members and friends succumb to his epic mismanagement of the pandemic, but surely his image will be dented. The one thing Mr. Modi cares more than anything, is his image, evidenced by the active policing on social media for anything critical of ""dear leader"". The current fiasco is a million times worse than the previous fiasco Mr. Modi is well known for, the Gujrat pogrom of Muslims. That past episode provided ample evidence on what to expect when a ""merchant of death"" is selected to high office, you get death on a national scale and here Mr. Modi has delivered spectacularly!"
2021-05-12 16:02,"The officially declared Corona number in India for the last 21 days straight is more than 3500 but unofficially it is 10 times greater based on the cremation and burial records and bodies floating in the rivers, abandoned on the streets, farms and footpaths. Many of those have been died due to non available of oxygen, medicines, ventilators, hospital beds and transportation. Many deaths were tragic and inhumane. 
The Modi government and his deputies did not take adequate action to provide basic medical services to the patients. rather they tried their best to hide and diminish the real number of patients and deaths. More over there are several incidents; the police has jailed several volunteers who were helping the patients providing vital services only to hide their negligence and failure. Does this total failure, negligence, incompetence and laziness on the part of Modi Government warrants a high level fact finding Commission to inquire and furnish report to the President for further action or this can be considered ""Crimes Against Humanity"" for further inquiry and action by the U N Human Rights Commission?"
2021-05-12 15:34,"Humanitarian concern and aid for Indians must be accompanied by explicit and loudly expressed outrage at the Modi government. This is 100 percent on them, despite their zealous efforts to pass the buck and manage public perceptions at home and abroad. They must pay a political price, and perhaps we are already seeing signs of that in the results from West Bengal. Meanwhile, god help India."
2021-05-12 21:30,"When will the International Community of Nations condemn Modi for this Outbreak.  Modi called for Rallies and claimed he could only see people, something we know about from the Trump Rallies. He also allowed the Religious Festivals to continue. Furthermore, he deemed India a success against Covid and started exporting Vaccines.  Modi is India's Trump."
2021-05-13 1:25,"Narendra Modi. We need a letter ""U"" to anagram his name into murderer. Maybe Trump can supply one from his bankrupted university, the extra ""E"" is appreciated. 
With over a billion people sending money over there probably will do very little. You have no idea where the money ends up. 
Forget about peacekeeping, what good is the UN or the WHO is they can't even deliver oxygen to places where people are dying for the lack of it? Think about it."
2021-05-13 1:54,"Just watched a report by an Indian blogger called Manu on YouTube. He reported his uncle living in a rural village just died from covid-19. When his younger brother went to the village to participate in the funeral, he found nobody wearing a mask, and lots of people gathering to send off the dead. His uncle got the first shot of the vaccine but perhaps too late. There is no hospital in the area, and he said the local doctors have no medicine that can help the sick. Besides, the doctors themselves in these places don't know enough about covid-19. It is a very sad and helpless description of the situation. The net is more Indians will get infected and die. With such a large population living in poverty, not much can be done for all. Quite depressing. Nature has to run its course."
2021-05-13 20:26,"India’s biggest problem is self-inflicted: in February, after they were already proven safe and effective and launched in the U.S., India denied authorization for the BioNTech/Pfizer and Moderna vaccines.  The Indian vaccine shortage is due to their vaccine nationalism, their refusal to approve these German and US-developed vaccines."
2021-05-14 10:34,"I am in Mumbai at the moment so can speak from personal experience. 
Here is what happened pretty much across the country: 
1. Country shut down beginning of pandemic ~ 3 months. This was controversial in itself. 
2. Case count was low, which was manageable 
3. Meanwhile, makeshift beds, some infrastructure was set up in anticipation of the spread 
4. Slowly, economic activity increased - open stores, theatres, even weddings , public transport. There were still restrictions in place. 
5. Around early this year, almost everything opened , in addition major events - farmer’s activism rallies, kumbh mela, political rallies were all a go. All and any public transport was opened up. Makeshift beds, infrastructure  etc. was dismantled in a false narrative that the war against covid is won. ( it’s back up now in cities, rural I don’t know ) 
6. Meanwhile Vaccination campaign was slow and spotty at best. Now it’s extremely slow. It is about to pick up though and needs to pick up. 
7. With the mutant, this was a setting for a perfect storm. The system just about collapsed. 
Not to mention lack of meds, O2 cylinders. 
Having said that Mumbai is still much better than rest of the country. The doctors and nurses at government hospitals are giving it their best. They are able to save many patients who were able to make to the hospital on time 
A shout out to Cooper hospital, Juhu. They saved my mother’s life. She is out of Covid but recovery is a long way."
2021-05-14 9:22,"Enough is Enough, Dear Modi, make an introspection, start re-building the healthcare system immediate, stop building your personal image, its shattered already"
2021-05-06 19:37,"Of course families would prefer home health care, but few of us can afford it. Medicare caps home care at 28 hours/week, which isn’t much help for those of us who work full time. If you can’t supplement those 28 hours out-of-pocket, then a nursing home is the only option.  My MIL hoped that her modest savings would help pay for her grandchildren’s education, but instead we’ve exhausted it trying to keep her out of the local SNFs that look more like warehouses than homes."
2021-05-06 19:38,"For profit corporations have bought our many of the not for profit options in long term care of our elderly, whether home care, assisted living or skilled nursing. The single largest expense component of all of the above is staffing. The easiest way to cut costs and increase profits is to cut staffing and benefits. Increasing #'s of the residents are dependent on Medicaid to pay for their care and the reimbursement is not sufficient to cover costs. The results should be readily apparent to anyone with critical thinking skills. I know. I have worked in the industry for the past 2 decades. Aging in place has been my primary focus for myself since my 40's. i do not want to be old, poor and in a long term care facility."
2021-05-06 19:39,"The US system for care of our dear parents is an embarrassment. Many of us in the ""middle class"" work so hard just to live in the way we were brought up. After decades and decades of hard work, we face a tax and health system that greatly favor the rich and faceless corporations. Welcome to America."
2021-05-06 19:54,"Options?  I don't really have any because I'm poor.  I just hope I'm gone before any hard decisions need to be made.  I'd love a little ADA apartment with my daughter or a nonprofit care facility filled with plants and animals and compassionate, well-paid staff, but that's not going to happen.  This is America, after all."
2021-05-06 20:04,I spend a week each month with my mother so she can remain in her home and my sister's family does the same.  Options for stay-at-home assistance are practically nil in the less affluent exurb where my mother lives.  Our getting on a plane during Covid to take care of our mother is proof of the non-existent infrastructure for seniors to stay at home.
2021-05-06 20:08,"Notwithstanding the COVID 19 pandemic, nursing homes and yes CCRCs / assisted living facilities have become warehouses. Pre-pandemic, my mother spent 6 days in an assisted living facility. It should have been called a ""beg for assistance"" facility. For the money she was paying, in home 24/7 care was the way to go.  In home care was a bit more costly, but given the reality of her life expectancy the cumulative difference was not exorbitant. She was much happier in her condominium where there were ""young people"" (in their 60s :) who would drop in. 

No matter how old you are, you are still the child. My mother refused care from me, bathing feeding etc. as that's what she did for me as a child. But, she was always happy to have her care givers help her. We were fortunate to have kind, competent and caring people take care of my mother. 

Taking care of elderly parents is not easy. There is a demand for care givers in either model: institutional or in-home. 

Nursing homes, assisted living and CCRCs are competing with the in-home model. As we live longer and there is a baby boomer bubble to come, the strain on resources will on become greater."
2021-05-06 20:22,"Why don't we come up with a program within Medicare where caregivers for the elderly are paid a living wage?  Medicare can pay them, run a system of trained caregivers, supervisors, etc., etc. Rather than pumping Medicaid & Medicare money so quickly into profit focussed/ cost cutting nursing homes  (non-profit nursing homes are already often recognized as being superior to the for-profit ones), create some system sort of like magnet school vouchers, or some other way to give more options for families to realistically keep their elderly at home with paid, trained help.  Taxing the super rich is one way to help fund such a program.  Would create jobs and address the problem. I have learned that it takes at least 4 people to provide 1 person with moderate Alzheimer's Disease the 24 hour per day care she needs...."
2021-05-06 20:35,"I have taken care of my elderly mother for the last 4 years, which has become a ull-time job for the last two. I was forced to stop my career, sell my co-op, move into her apartment and take care of her. Needless to say this is a gargantuan hardship for both of us financially, and for me emotionally. But even with a long-term care plan, there is not enough money for full-time care at home. Biden proposes giving Medicaid a huge expansion here, but why not pay for Medicare patients to have full-time care at home as well? It seems that if you're poor the government will step in but if your middle class you're completely on your own. yes, it would be nice if I got paid something to do this full-time work, but I would forgo that if I only knew that my mother would have full-time, round the clock care. I agree that the poor should not be overlooked here, but that is exactly what his proposal does. this could easily be accomplished financially if only our countrymen would wake up to the fact that we don't have to spend nearly as much on our military to be extremely safe, and that some of that money could easily ensure that somebody's mother, grandmother, or eventually themself, would not have to worry if they will be able to stay in their home when they are old."
