Date,Comments
2020-08-24 14:14,"Why are we even giving time to this snake oil salesman??? He sells pillows, for goodness sake. Can we please stay on course with the science behind any potential Covid cures and listen to the scientists?? Honestly, it's not that difficult."
2020-08-24 14:19,"In the 19th Century they used to be called ""snake oil salesmen"". Science has advanced over the past century and we are now beginning to see real cures for all sorts of incurable diseases. And then we have Donald Trump with his unproven claims of Covid-19 cures by Hydroxychloroquine or injection of toxic disinfectants. Trump is the 21st Century equivalent of a ""snake-oil salesman"" ; millions who should have been educated by science are still buying his HOAXES. America is doomed if so many voters can be duped so easily by such a fraudster."
2020-08-24 14:42,"I’ve seen the commercials for those pillows and eventually bought one. I couldn’t tell the difference from other brands. Hucksterism, I think. Same for this miracle drug."
2020-08-24 15:09,"Poor President Trump.  He seems to have such trouble finding scientifically credible people for his efforts.

I wonder why."
2020-08-24 15:55,"The pillow guy merely ""misspoke"" when he repeatedly and hyperbolically told Anderson Cooper about (nonexistent) promising study results of a Covid ""cure.' So says the director of the company that makes the ""cure"" and where the pillow guy has a financial stake and is a board member. USA Today reported in 2017 that the BBB revoked MyPillow's accreditation at that time based on false advertising. And the pillow shown on some boxes was more deluxe than the one inside. This guy wants to sell me a pill made from poison, I'll pass."
2020-08-24 15:55,I would like to nominate Mr. Lindell to participate in the drug trial.
2020-08-24 13:02,"This guy only knows how to create wealth - out of pillows.  That talent, however, enables him to do other things.  While being inclined to truly celebrate the creation of wealth, anything ELSE coming out of his mouth should be taken with a grain of - VERY, VERY SKEPTICAL - salt!"
2020-08-24 14:03,"If someone testing a drug/compound is already ""sure"" it's effective, there's a problem ..."
2020-08-24 14:22,"While it's important info that no studies have shown it's safe or effective, the fact that it's sourced from a poisonous plant is completely meaningless and I don't understand why this is mentioned.

Lots of drugs that are approved for various uses are sourced from various poisonous sources."
2020-08-24 15:23,"Someone who says this: ""I backed the greatest president this country has ever seen in history,"" failing to see the redundancy, is someone who should not be listened to."
2020-08-24 17:32,"Lindell has the same disease as many entrepreneurs.  He is good at rationalizing anything that he perceives as making him money.  What drives him and other wealthy libertarians is the mistaken notion that undoing governance will increase profit.  

That might be true for a very short term zero sum game but but long term planning is better for most people who don't have so much wealth.  The zero sum game that Lindell and others like to play actually reduces the size of the collective economic pie over time.  

By enabling the success of people like Lindell we enable more like him.  We need enterprise that profits from long term stewardship as well as short term profit.  That is usually not in the nature of corporate business so the government has to regulate corporate governance, directly or by incentive, to do better for us all.  That's why the wealthy cannot be in charge of our democracy."
2020-08-24 16:40,"I heard this story as I was making arrangements to have removed the 50' oleanders surrounding my house.  These plants are so toxic that the soil within 20' will kill any plant.  They are so flammable that a single spark will ignite the entire row and likely take out all the houses on the street.  I've known children to be cut on oleanders and end up in the hospital, fighting for life.  Should twigs drop into the yard and be mouthed by my Dog, the convulsions would kill him.  Oleanders are just about the most toxic plant grown.  Refine its toxin as a cure for COVID-19?  That's just insane."
2020-08-24 16:23,"Charlatans abound, especially at a time when dangerous demagogues 'a la Trump' roam freely and try to cheat on us. How in the world can we tolerate this insult to our ability to think, and reason?"
2020-08-24 16:29,"I believe Anderson Cooper pointed out that his compound is sold as a ""supplement'. As such this means there is little, if any, regulation of this product. Yet, it is being hawked by Lindell as if it is a pharmaceutical. And he stands to make a lot of money off of this product. This is, at best, unethical, and potentially criminal."
2020-08-24 16:46,"The scariest part of this article is that PB’s Whitney is looking into selling this possibly dangerous & likely ineffective substance as an OTC supplement which requires no form of review or testing by the FDA!
As a result of my brief search for info on this company I find no products available from them & that they list themselves as a 20yr. old company but elsewhere they are listed as starting up in either 2003 or 2010, neither of which is 20 yrs. ago (sorry for stating the obvious but there are some who need that).
We know there are dangerous & useless products sold OTC now for dieting, miracle brain renewal, eternal youth, etc. but add in a U.S. president shilling for the company & some people will be harmed...but $$ will be made!"
2020-08-24 16:49,There's no way I'm trying this stuff. I'm sticking with injecting Mr. Clean.
2020-08-24 17:06,"How much longer do we have to put up with giving time to people for their recommendations for medical cures, remedies & procedures fir which they  have no training or expertise to even understand. Skip this one!!"
2020-08-24 16:04,"Hopefully everyone who can identify this terribly common landscape plant also knows that it's poisonous. I still remember my mother telling us little kids not to eat these plants, which some oblivious developer had used to landscape all the yards in our brand new, post-war SoCal neighborhood. Luckily my baby sister never tried the snails (only the ants.)

For Trump to mention this drug publicly is gross negligence."
2020-08-24 16:29,"Yes, it will give you a cleansing from the inside.  It works in one minute; one minute!!
You will not live to see it work, but your coronavirus infection will be cured."
2020-08-24 16:51,"Man, that looks like a sloppy study. No placebo arm, no blinding, subjects self select to treatment/no treatment, and not nearly enough study subjects, since the measured outcome is death, and you might anticipate, say, three deaths in a group of a hundred, but the number would be 0-6, with a p>.05, etc, etc."
2020-08-24 17:16,"re: ""Mr. Lindell repeatedly stated that oleandrin was shown to be safe in a study of 1,000 people. But that is misleading: No known study examining the safety of oleandrin as a treatment for coronavirus or anything else has ever been conducted in such a large group.""

'Misleading?' How about an outright lie."
2020-08-24 17:25,"Maybe I can help.

Fundamentalist Christians now style themselves ""evangelicals"" since the past 20 years kind of ruined the word ""fundamentalist."" But it was not long ago -- Jerry Falwell Sr. thought of his movement as fundamentalism.

Fundamentalists eschew dancing, drinking, tobacco, sex before marriage, and ... movies. The majority do not watch much culture at all except their own, and the Hallmark Channel.

But it is hard to hide from culture. It filters through, though much the way sound filters out from a football stadium during a game. You hear the sounds, but no context.

I would bet good money this guy heard about the ""forsythia"" farce from Contagion somehow, took it seriously, did not realize it was from a movie, would not really understand ""from a movie"" means anyway, did his own ""research"" and came up with his own plant extract.

Never trust serious things to people whose religion prohibits knowing much about many things, or even the difference between reality and a line from a movie they never saw.

And fundamentalism is not religion. It is a pathology of religion. And it currently is no dominant form of Protestant Christianity in this country. They just call themselves evangelicals now, because the old bed, well they messed that one up, too."
2020-08-24 18:42,"Notwithstanding the remainder of the article, the notion that oleandrin can’t possibly be evaluated as a medicine because it and the plant from which it is derived is poisonous is a misunderstanding of pharmacology.  Many, perhaps most, medications are poisonous in the wrong dosage or setting. A classic example is the medication digitalis which is derived from the poisonous foxglove plant."
2020-08-24 19:22,I watched the interview and when he could not provide any evidence to back his claims he went right to the conspiracy claims.
2020-08-24 20:13,"Oleander is a well-known remedy in homeopathic care, but there is no material presence of the plant in its preparation, hence zero toxicity. That is the whole premise of homeopathic treatment: follow the Hippocratic oath: Do no harm.  Only the electron pattern from the mother tincture remains, 

Unfortunately blind studies yield no proof of its efficacy, since treatment is based on individual constitutional differentials, from patient to patient, whereas pharmaceuticals treat only symptoms without considering constitutional types."
2020-08-24 20:16,"Once again, we can thank Senator Orrin Hatch for allowing ""supplements"" that are useless or deadly or both to be sold in drugstores and grocery stores all over the country under the auspices of the legislation named the Dietary Supplements Health and Education Act of 1994 (DSHEA 1994). Anyone who wants the real story on dietary supplements can get if from the Center for Science in the Public Interest. They test these fraudulent products and publish their results."
2020-08-24 20:35,"Many years ago I scratched the cornea in my left eye on an oleander leaf as I bent over to water the potted plant. It was very painful, but eventually, and after a trip to the ER, the scratch healed.  A few months later I read in a newspaper about another woman who'd scratched her cornea in the same way, and she died.  The leaf I encountered was whole, and apparently hers was torn."
2020-08-24 22:14,"This is a good moment/place to note the emphasis with which the much maligned FDA places on the purity and consistent manufacturing procedures for drugs.  For example, foxglove contains several chemical forms of the digitalis family of compounds (and related plants containing those compounds).  Several of these digitalis compounds have vastly different bioavailability and half-lives in the human.  William Withering's patients (he discovered the efficacious effects of foxglove extracts in heart failure in the 18th century) probably benefited from the plant extract, although some may have died from digitalis toxicity.  We've done considerably better under the protection of the FDA since the early 20th century."
2020-08-24 22:14,"Oleander was long the plant of choice I wanted to pepper all through my garden. It would be an annual here, but I thought maybe if the deer sampled a bit I’d be able to get them to bypass my garden. Deerbane doesn’t exist but maybe they’d nibble a bit on a out of zone newcomer.

I just have to say that the idea of trusting a guy who makes bedding with serious consideration of a pharmaceutical product made from the most toxic common garden plant I know seems like a leap into another reality. I can’t see the idea getting too far with the Sharks on Shark Tank, but our Apprentice in Chief laps it up.

I just keep asking myself how anyone can actually check Trumps name on a ballot without getting nauseous. Trump and oleander - perfect together."
2020-08-24 13:38,"If Lindell and Trump are hot to trot about these dangerous ""drugs"", they should be willing to wolf them down in public.  Either put up or shut up."
2020-08-24 13:53,You can stop reading the article after the words “Trump donor”. Not sure why the Times runs articles that are essentially placed ads for snake oil salesmen. It’s not news.
2020-08-24 21:05,"We have a pillow salesman pitching toxic virus ""cures"" from the White House.

VOTE."
2020-08-24 22:10,"I just took one look at this guy, skipped the article and went straight to the comments."
2020-08-24 14:17,"Any gardener knows about this plant.  And hey, if President Tweety wants to try it, by all means let him.  Then we will see how effective it is for, say, terminal ignorance."
2020-08-24 15:07,We should have the My Pillow guy and the President test it on themselves.
2020-08-24 18:06,From My Pillows to My Poison
2020-08-24 18:23,"If you CALL NOW, you’ll get a FREE PILLOW with your miracle cure!"
2020-08-24 20:20,Maybe Trump would like to test it first!
2020-08-24 20:58,Perhaps Mr. Lindell could pitch this miracle drug this way: “Well if it don’t cure your Covid it sure will solve any sleeping problem!”
2020-08-24 21:45,Trump is surrounded by crazy people.
2020-08-24 12:55,"The smoke of the oleander is also poisonous.

""Let's kill off some more of our own voters!"""
2020-08-24 13:48,Can “snake oil” also cure Covid?  Just asking.
2020-08-24 15:39,"Forsythia!

It's a pump and dump scheme."
2020-08-24 13:32,Perhaps trump should sample it first.
2020-08-24 16:31,“Everyone who likes me is right!”
2020-08-24 17:02,"Only in America!  

Shysters, con-persons, carpetbaggers, Bernie Maddofs, and Donald Trumps—only in America are such people routinely glamorized, made fabulously rich, and toasted as community pillars (or should I say pillows?). 

It’s a deep-seated national illness of the blood, and it’ll be the end of us. 

Not too long ago we were still a robust, self-respecting, reasonably honest, fair-minded people. 

Then came government of the people, by anti democratic, egomaniacal liars, for monopolistic business purposes—a trend that became mainstream in the 1950s, with the UK-USA-led 1953 coup in Iran."
2020-08-24 19:24,The idea that you pitch a cure to the President who has no medical knowledge is entirely insane. The politics over science is killing people...
2020-08-24 13:30,"Just another huckster selling snake oil. This is what modern conservatism has devolved into. Lie, cheat, steal, as long as you can make a buck."
2020-08-24 14:10,Let’s hope Fox doesn’t pick this up. People who voted for a bankrupt reality show star for president might actually start munching poisonous shrubbery because a pillow salesman told them to.
2020-08-24 15:18,"Oh, for Pete's sake... how many times to we have to go through this? 

One would assume that by now the Trump family has a controlling interest in the My Pillow company... and that Mr. Trump will hold up a pretty little, MAGA-branded bottle of his new favorite poison -- I mean, miracle cure -- at the GOP convention, on the White House lawn, with a phone number you can call to get your very own miracle elixir.  Call now!

Cla/s/sy guy."
2020-08-24 15:30,"If this plant extract doesn't work, you can always shoot bleach into your veins, according to Trump."
2020-08-24 17:15,"I watched Mr Lindell get called a liar on national TV and not respond, except to keep the fast talking going. He’s good. A good liar."
2020-08-24 19:01,"I just received a message from Thanos that he wants me to pass along.

""Trump is a wmp! I can just snap my fingers, and everyone who is susceptible to COVID-19 will simply disappear. Problem solved, and epidemic will stop immediately.""

Personally, I have some reservations about this solution, as I'm at high risk..."
2020-08-24 13:14,"Thanks anyway, but I’ll stick to my Pirin tablets to ward off ills..."
2020-08-24 13:22,"This is almost certainly useless garbage as a drug, but the fact that the bush that produces it is toxic is irrelevant.   Many naturally occurring drugs, and foods, have plant parts that are toxic.   Also, I think it's well past time that the Times started to use the verb ""to lie"" when appropriate.  ""misinformation"" and""misleading"" can be stretched just so far."
2020-08-24 15:36,Shouldn’t there be stronger penalties for outright lying about the effectiveness of a product? Evidently we can shoot people for suspected property crimes of twenty bucks but if you scam millions with a fake apnea claim you just pay a tiny portion of your ill gotten gains and move on. Particularly if the president likes you.
2020-08-24 21:37,"I own two of Mr. Lindell's pillows and my conclusion is they are no better than other pillows I've used. As Mr. Cooper said, Mike is akin to a snake oil salesman."
2020-08-24 14:02,One thing I now know for sure is that I will never buy any of Mike Lindell’s company’s products.
2020-08-24 14:18,"Just what we need, another snake oil salesmen pitching death."
2020-08-24 14:51,My god. How is it OK for such an obvious snake oil salesman to get this kind of attention?
2020-08-24 19:14,Lindell sounds like he would meet Trump's qualifications to  head the FDA.
2020-08-24 19:21,All the trump grifters coming out in throngs now to make whatever I’ll gotten money they can in case he’s not re-elected.  Even his pillows are awful and overpriced.
2020-08-24 20:51,The story I heard was... a family on vacation in  Australia or Africa broke off a branch of the Oleander and used it to toast marshmallows and the whole family died..sad￼￼
2020-08-24 16:09,"Science in the age of Trump -

Climate change is a hoax invented by the Chinese (who also created the “China Virus” to get President Trump).

Forest fires are caused by not raking the forest floors.

Windmill noise causes cancer and it is safe to look directly at a solar eclipse.

We have the cleanest air and water despite allowing more pollution than has been allowed for many years.

Scientists should study ways to introduce lights into the human body to kill the coronavirus and also study the use of ingesting disinfectants to undo the lung damage the virus has caused.

So, of course, it makes sense that the My Pillow guy, a recovering drug addict who believes God talks to him and stands to profit from this miraculous cure, would be considered a credible source of medical information.  His scientific expertise is discounted by the elites and lamestream media only because he believes that Trump is the greatest President in American history.

The results - we have the highest numbers of coronavirus cases and deaths in the world.  A country that has always lead the world in medical and scientific innovation now leads the world in medical and scientific failure.

VOTE    VOTE    VOTE    VOTE"
2020-08-24 18:56,WARNING: Mr. Lindell's products and politics may be hazardous to your health.
2020-08-24 19:26,"Many snake venoms are studied and biochemically separated, purified and sometime molecularly copied for acceptable medical uses.

One example of many is Captopil is from the venom of a Brazilian pit viper and used to lower blood pressure.  FDA approved in 1981 after years of research.

But, this oleander has not been researched.  It’s only being hawked by someone who “likes” Trump."
2020-08-24 15:58,I can’t help but think about the movie Contagion. You know.....the part where the Jude Law character starts the bogus claims over the internet of Forsythia being a cure for the virus. Sales go ballistic and he makes a ton of money.
2020-08-24 16:12,Everyone in the Bay Area knows that oleander is poisonous.
2020-08-24 18:25,"Yes my fellow Americans, this is the world we now live in. When the My Pillow guy has the ear of the president of the United States. As Anderson Cooper so aptly said, he’s a snake oil salesman. Actually they both are."
2020-08-24 19:01,"How did we as a country... no, a species, get to this point:

A plant extract trumpeted this week as a “cure” for Covid-19 by the leader of a pillow company is untested and potentially dangerous, scientists say."
2020-08-24 20:24,"What is happening to us?  I feel as if we are fast heading into the Dark Ages.  We are the United States of America!  We have the leading scientists in the entire world and yet.....the My Pillow guy goes to the head of the class with Trump.

If he continues, we will not."
2020-08-24 20:25,"Isn't this another one of the plot lines from the movie ""Contagion"" that is actually coming true? In the movie it was forsythia, not toxic but an absolute scam."
2020-08-24 18:23,"The thesis of this article has a rebuttal from the Pheonix website. <a href=""https://andmagazine.com/talk/2020/08/21/why-the-vehement-opposition-to-testing-a-possible-cure-for-covid-19"" target=""_blank"">https://andmagazine.com/talk/2020/08/21/why-the-vehement-opposition-to-testing-a-possible-cure-for-covid-19</a>/

There are many factual questions and considerable confusion between the plant Oleander and the extract, Oleandrin. I suspect the Emory people are totally confused as I don't think Oleandrin was ever found to be toxic in humans in a ug.02 /ml dose  One question could be answered if someone would take the trouble to ask the US Army for its data on its Oleandrin assays. The University of Texas assays indicated activity against COVID 19. They did use Vero cells, but this appears to be the consensus antiviral approach. What the US Army did is not known but a diligent reporter could find out.
All that said I do agree that Olenadrin as a supplement is a bad idea and should not be permitted. But Oleandrin, if it is successful in Phase 2, needs to go into Phase 3. the larger the patient number the better."
2020-08-24 19:01,"Snake oil salesmen, willing to trade public health and safety for votes and personal enrichment. Trust peer-reviewed science, not duplicitous quacks."
2020-08-24 20:04,I don’t know what is scarier: that people would believe this is a cure because the President said so or the idea that they can just sell it as a supplement if it gets dinged as a drug. I long for the world of facts again.
2020-08-24 22:05,He should prove his claims by taking it himself.
2020-08-24 22:12,"If you are old enough to remember Euell Gibbons, he was famous for hawking Grape Nuts by talking about the pine tree and how ""many parts are edible.""

Oleander is one of those rare plants that carries the warning:  All parts of the plant are poisonous.  Root and twig, stem and seed, leaf and flower and sap."
2020-08-24 22:25,"The drug was used in Honduras on a compassionate basis = comfortable death.

""Kim Dunn, an internist in private practice""= someone without an advanced degree.

""The Study was a rigorously controlled clinical trial"", ""undergraduate students were asked to evaluate its impact on volunteers immune systems with help from mentors"". Where the mentors also interns? 

How long before trumps pillow man will receive millions of tax payer dollars so the ""big donations"" continue?"
2020-08-24 22:19,Pure bunkum and hucksterism. I bought the man’s pillow and it smelled weird out of the bag and gave me a stiff neck. Not sure I’m willing to try his untested poisonous supplements after that.
2020-08-24 22:27,"Everything you need to know about Mike Lindell can be found right here <a href=""https://www.bbb.org/us/mn/chaska/profile/pillows/my-pillow-inc-0704-96152336"" target=""_blank"">https://www.bbb.org/us/mn/chaska/profile/pillows/my-pillow-inc-0704-96152336</a>

And, be sure to check their repeated reply to customer complaints, ""We do not recognize the Better Business Bureau as a legitimate company. Therefore, we will not be responding to any further communications.""  <a href=""https://www.bbb.org/us/mn/chaska/profile/pillows/my-pillow-inc-0704-96152336/complaints"" target=""_blank"">https://www.bbb.org/us/mn/chaska/profile/pillows/my-pillow-inc-0704-96152336/complaints</a>"
2020-08-24 22:34,Great idea!  I suggest Trump be the first to try this miracle drug.
2020-08-24 23:16,At some point can we all just agree to ignore this parade of dimwits and get on with voting our orange Julius Caesar out of office?
2020-08-24 22:21,"We in California have long known that oleanders are poisonous, all parts of the bush. Tales of murder by serving roasted meat on oleander skewers come to us from antiquity. What part of this plant's oil could possibly benefit anyone but someone with murder on their mind?"
2020-08-24 22:24,I love Republican science.  “It works because I say it works! Let there be light!”
2020-08-24 22:51,"Another scam...if Trump supporters are interested, they can read all about Oleander. It is deadly! If it is possible to be used as a drug, real drug makers and scientists need to begin trials and testing..it should be ready in about 10 years. Ask yourselves, if this is a true cure, why does a guy who makes pillows touting this and not a pharmaceutical company? Answer...it is about money. These are the same group of people why conned you to ""Build the Wall"" for $25MM of your hard earning money. I hope that people don't fall for this rubbish. Remember the couple who took the fish tank cleaning capsules - sounded like the drug Trump was crowing about - only it wasn't."
2020-08-24 22:39,"Between an infomercial pillow peddler who’s a big time Trump donator to a quack miracle cure to shady investments in this to a poison flower, this story stands as a great microcosm of the entire tawdry and shady Trump Presidency. I guess it’s too late in the game to make case that it’s unbelievable that this type of nonsense is allowed to happen, as something that leaves most of us incredulous about Trump’s Presidency is reported just about every news cycle. But, this stuff is unbelievable."
2020-08-24 22:46,"One time drug addict and snake oil salesman, whose pillows are truly awful, is pitching poison to desperate Americans with Trump’s blessing. This drug, which has zero known treatment applications, is made from a plant in which all parts are poisonous. More reality television hoopla brought to you by the current occupant of 1600 Penn."
2020-08-24 22:51,Our democracy is becoming a platform for snake oil salesmen to ply their trade.
2020-08-24 23:18,"Who needs Nostradamus? Or Q-Anon?  When Steely Dan's ancient and arcane lyrical prophecies are finally coming  true one by one:

""Oleanders growing outside her door
Soon they're gonna be in bloom up in Annandale.

""Tried to warn you about Chino and Daddy Gee
But I can't seem to get to you through the U.S. Mail

""I'm gonna take her down to Mexico. She said 'Oh no,
Guadalajara won't do.'

""And I'm never going back
To my old school."""
2020-08-24 23:19,"As covered in this very paper, oleander ""milk"" has a long and sad history of use to quickly (and supposedly relatively painlessly) kill unwanted newborn girls in India. 

<a href=""https://www.nytimes.com/2013/03/08/world/asia/a-fight-to-save-baby-girls-in-india.html"" target=""_blank"">https://www.nytimes.com/2013/03/08/world/asia/a-fight-to-save-baby-girls-in-india.html</a>"
2020-08-24 23:28,Jude Law told me to try forsythia
2020-08-24 23:32,I’ve said it before and I’ll say it again:  COVID is killing us because STUPID got here first.
2020-08-24 23:35,Con men of a feather.
2020-08-24 23:59,Oleander is poison.  Period
2020-08-25 0:16,I'm a physician. That study Dr. Dunn is involved with seems like a good way to lose both your medical license and your house after you're successfully sued for malpractice.
2020-08-25 0:26,"I'm reading a lot of uninformed comments here.  It's obvious our education system is failing us!  Pharma uses all sorts of ""poisonous"" plant and animal substances, from snake venom to Belladonna to elleviate many ailments. Obviously not in quantities that kill people!!   It's certaily not a stretch that oleander could have curative benefits.  I will remind all of the NYT commenters that Foxglove, a highly poisonous plant, is used to treat heart conditions, and the Yew tree which is poisonous is now effectively used to treat breast cancers and Kaposi sarcoma."
2020-08-25 1:52,"Foxglove is a poisonous plant in the genus Digitalis.  Digitalis is also the name of a heart medicine that kept my father's atrial fibrillation under control for years, essentially keeping him alive.  The drug is extracted from the plant.

Please do not sink to a Trumpian level of disinformation by implying that it is impossible to extract effective medicine from dangerous plants."
2020-08-25 1:22,"The fact that the shrub from which this purported cure for COVID-19 and “miracle of all time” (something so hyperbolic and moronic it could only come from Trump, or someone in his circles) is poisonous is kind of beside the point; the deadly venom in a gila monster’s saliva is a potent anti diabetic in the right dose, and rat poison is used as a blood thinner to prevent strokes (though too much of it will kill the patient). 

What’s alarming to me is the CEO of a company that makes a product called “my pillow”, who has no medical experience and a huge conflict of interest with his stake in the company that makes oleandrin, is getting multiple pulpits to preach his nonsense from, and that millions of Americans will follow his advice because A) they lack critical thinking skills, and B) they want to “stick it to the libs”."
2020-08-25 1:52,In 3 ½ years Trump has taken us back 500 years to the Middle Ages.   What's next from trump supporters?  Testing for witches by throwing them in the mill pond?
2020-08-25 1:57,Oleandrin should protect against Covid-19 as long as it's administered with detergent.  A control group of GOP senators should test this imediatly and prove Trump epidemiologist My Pollow Guy right.
2020-08-25 9:55,"I am not sure why the article makes a big deal out of the fact that the plant that the drug comes from is dangerous.  For example digitalis used to treat heart conditions comes from a plant that is poisonous to humans.  Many drugs in high concentrations can be dangerous so plants that may contain them can be dangerous, but in the correct dosage they can be beneficial.  The focus should have been on the fact that there is no evidence to support the use of the drug, not on where the drug came from."
2020-08-25 6:29,"So now the supreme arbiter of epidemiological science is the My Pillow guy?? What, Trump couldn't find Bozo the clown? Why anyone listens to or follows Trump is astounding. We're now living in a real live mash-up of Orwell's 1984 and Bradbury's Fahrenheit 451. And Trump may be re-elected. Vote Blue all the way."
2020-08-25 2:52,"What COVID-19 'cure' can we expect next from the list of Trump supporters? Rubbing casino chips between your fingers from Sheldon Adelson? Body slamming people wearing face coverings from Vince and Linda McMahon? Russia's 'vaccine' that took 3 months to develop, with Putin's own daughter 'supposedly' receiving a first dose?

Hold on tight everyone, the 'snake oil' side show of the Trump administration apparently has no end in sight."
2020-08-18 14:09,"Thanks for bringing this to our attention. It is heartening to know someone has thought of a way to deal with this issue.
It is less heartening to see few comments as most are reacting to more “interesting” news.
Long term care facilities are the focus of deaths from Covid and need the focus of more help and ideas. The time has come to understand, address and fix the problems with the homes for many of our aging population...one we will all find ourselves a part of some day."
2020-08-18 14:41,These teams are made up of heroes in our healthcare industry and public sector. My heartfelt appreciation goes out to these brave men and women coming to care for these communities.
2020-08-18 14:48,"This is the country I love and am proud to call home, smart caring Americans creatively working a problem. Way to go Hendersonville, NC. 

it’s so refreshing to hear good news, I needed that..."
2020-08-18 15:07,"Great idea; funding for such teams is important - we as a society should be willing to pay for such care of our seniors (presumably it is not reimbursed under Medicare etc.). Ghandi said ""The greatness of a nation can be judged by the way its animals are treated."" This sentiment applies with equal force to the matter of how a nation treats its vulnerable seniors in nursing homes and assisted living facilities.  When it became obvious that tens of thousands of seniors in such facilities were dying due to the Covid-19 outbreak, we could and should have sent in the National Guard and/or military to assist; this was a tragically missed opportunity."
2020-08-18 15:18,"Many thanks to members of Strike Teams and the organizers who have come up with an appropriate response that can benefit of the care homes, their residents and staff, the local hospitals, and the local community.  My heartfelt thanks for response “tailor made”  to the problem.

My godmother, a resident in long term care, died 10 days ago. Within a week of her death, more than half the residents in her small facility tested positive.  We don’t know the cause of her death, as she was never tested.  The facility had provided excellent care and now is in great crisis.  I hope they are receiving appropriate intervention like the strike team described."
2020-08-18 13:42,Very informative article.   Crisp writing style; just the facts.
2020-08-18 14:02,"Of course disaster teams should be sent in, including federal relief. 
This virus was just as predictable as hurricanes in the south, with many more days of warning than the 5-7 days that Accuweather notifies all Americans of."
2020-08-18 15:37,"Wow... Good luck.
How many deaths could have been saved if this was done earlier and why wasn't it? 

Next on the ""To Do List""... you'll have to trot those old vulnerable folks outside and line them up to vote. It is unbelievable ... what you folks put up with."
2020-08-18 15:41,Seems like a good maybe even great idea. What is needed is a way to quantitate the improvement if any in such care.
