Date,Comments
2021-04-29 18:35,"It is good that much of the world is trying to help India in this catastrophe. India was able to deal with the first wave well and then dropped its guard. This is like taking a win for granted before the last inning is over. Nevertheless, India's help to the other countries earlier is being reciprocated now. See-

<a href=""https://www.csmonitor.com/Commentary/the-monitors-view/2021/0428/Why-nations-rush-to-help-India"" target=""_blank"">https://www.csmonitor.com/Commentary/the-monitors-view/2021/0428/Why-nations-rush-to-help-India</a>"
2021-04-29 21:40,Showing the visuals of the deceased is in a poor taste and disrespectful of them. Sensationalization of poor peoples suffering can hardly be called good journalism.
2021-04-29 22:18,"Honestly, who cares which variant is raging across which region of this country? Neither one of the vaccine options whether JnJ, Pfizer-BioNTech, Moderna, or Astra Zenica indicate they can effectively diminish this God-forsaken virus. Modi shows he has more personal self-interest than the interest in the health of his fellow countrymen when he opens the country and loosens restrictions after the 1st wave blew over. The virus may eventually be overcome through herd immunity due to an entire country of infected citizens, but in the process hundreds of thousands of souls will perish not least because of Modi's self-important and self-righteous political life."
2021-04-29 20:43,"India’s “leaders” have downplayed coronavirus just like Twice Impeached did here. The differences? We have scientists who are not completely muzzled, a reasonably educated, level-headed populace outside the Republican Party and India has densely populated cities within a country of 1 billion people."
2021-04-29 20:50,This is a real catastrophe.  US as world leader should consider this nothing less than world emergency and use everything at its disposal including Military to help Inda combat the spread of virus.
2021-04-29 21:48,The wisdom of Nature and COVID-19 virus is a great teacher science and medicine.
2021-04-30 0:06,"New variants, more contagious, more virulent and still so many people still not wearing masks."
2021-04-30 0:53,Prime minister Modi consults his astrologer before deciding COVID health policy. Here are the results.
2021-04-30 2:19,"‘India’ blames ? NO ! Only the Ruling Party apologists blame an unheard of ‘variant’ for the Modi-created horrific Covid-19 national calamity. Just as Trump falsely blamed WHO for creating the US’s own Covid-19 disaster. Right from Modi’s 1million-strong Namaste Trump extravaganza in late-Feb 2020 to curry favour with Trump (when Trump had already banned flights to US to protect from Covid-19) to a cruel nationwide Total Lockdown with 4 hrs notice triggering tens of millions to crowd into bus stations in panic to mammoth election rallies by the Ruling Party without masks to donation of 65 million vaccine doses to Asian & African nations to nurture his global brand, Narendra Modi has taken every possible step to create the present Pandemic Disaster in India. Even now, when every nation is providing Free Covid-19 vaccines to its people & Indian Govts had provided Free vaccines to all Indians right from 1947 - for last 73 years - Modi has demanded Indians pay Rs.600 for each vaccine shot (even though India is the world’s largest producer of vaccines), sinking the national vaccination campaign right at the start."
2021-04-30 2:48,"The longer this virus has available hosts the greater the chances are of it mutating a strain that is, in effect, a new virus -- one against which current vaccines will be ineffective. Our best chance to thwart Nature's math is worldwide vaccinations, meaning putting politics aside. Feeling hopeful? I'm not tossing my mask any time soon."
2021-04-30 2:56,"@Mr Gettleman, I couldn't post under your other article. Please get yourself and your family back to the States and take your mRNA vaccines and let your NYT salary for the next 3 months come to senior Indian journalists writing from the ground here, for NYT. This is not an attack on you. But your govt has called you back, and the money NYT can pay will make a tiny, helpful dent in this slide of poverty you've just written of. Thanks. Hope you stay safe and your family too."
2021-04-30 3:08,"""India blames a virus variant as its Covid 19 crisis deepens""
   There are many reasons to believe that a virus variant is responsible for the sudden surge in cases and the death. Some scientists may disagree.
   Many fully vaccinated doctors have come down with covid 19. How do you explain that? 
 “The current wave of Covid has a different clinical behavior,” It’s affecting young adults. It’s affecting families. It’s a new thing altogether. Two-month-old babies are getting infected.”
     Genome sequencing indicates the variant as a possible culprit.  The average prevalence of the variant surged to as high as 52% of samples sequenced in April from almost nothing in January, according to website tracker outbreak.info, which uses data from global repository GISAID.
    India’s health ministry first acknowledged the presence of a “double mutant” at the end of March but has downplayed it since. While it’s a variant of interest, it “has not been stamped as a ‘variant of concern’ so as to say that it is more lethal or more infectious.
   The B.1.617 variant has all the hallmarks of a very dangerous virus,” William A. Haseltine, a former professor at Harvard Medical School wrote in Forbes on April 12. “We must do all that is possible to identify its spread and to contain it."
2021-04-30 8:05,While the US numbers are starting to look much better - the original strain and some ugly mutations originated outside the US ... this could be the same scenario - and could derail our recovery plans.  The CCD and WHO are actively researching - would be nice to get their views or plans - even if preliminary.
2021-04-30 4:12,"I feel the mistake was India reopened prematurely when the vaccination rate was still very low 

Right now, I just hope India can vaccinate as fast as possible"
2021-04-30 5:28,"So you are quoting few doctors and call it “India blames”.  This was a clear case of mismanagement of health crisis and has it turned into humanitarian crisis.

Most of the deaths are because of lack of oxygen and therefore preventable.  How is that from new variant.  

Modi government did the right thing to have strict lockdown the first time, and utterly failed this time because they claimed premature victory for state elections, and now don’t want to admit their epic failure.  Even today BBC quoted the health minister saying oxygen supply is adequate.  Really.  If he has any shame he should resign right now."
2021-04-30 17:18,Modi made a few big mistakes: 1)he misled the country in believing that they had won the battle; 2) He did not prepare the country for any possible subsequent waves with medical supplies; 3) He encouraged the country to ignore protocols with Trumpian style political campaign; 4) He tried to compete with China with vaccine diplomacy while his country was still in deep infection trouble.
2021-04-30 16:08,"“We were not looking for variants at all,” he said. “In other words, we missed the boat.”

In fact, only in the UK are they ""looking for variants."" As the article explains, in the USA only 1% of 'cases' are subjected to genomic analysis.

I am beginning to think that the authorities don't really want to know about the variants.

While some may want to blame a variant, the simplest explanation is that India let down its guard and went back to normal and the world is witnessing the exponential growth of a virus out of control.

Nevertheless, anecdotally, doctors are wondering about new variants to explain covid infections after getting the jab. 

What this outbreak is doing is building interest in the mRNA vaccines as they are represented as more efficacious.

But...to be clear, people are dying because the medicine that could keep people alive (Ivermectin, a hydroxy cocktail; high dose fo Vitamin D, zinc, and other supplements) have been unavailable, a report from earlier news reported. Consequently, the need for oxygen is off the charts and people are dying because the virus was able to develop and spread within each host.

The world medical  community has put all of its eggs into the single vaccine basket for treating Covid 19 infections. This has been huge mistake.

Even the doctors who have been vaccinated with the Astra Zenecda jab are getting sick but they are not able to treat their own illness because there is no protocol for early symptoms."
2021-04-30 16:22,The burning of the dead by the thousands in the open air thus befouling that air which all must breathe is the height of idiocy.  Bury them.
2021-04-24 16:39,"I find this account to be disturbingly dystopian. I think of all the wonderful Indian friends and colleagues i have had over the years, and my heart goes out to them, their families, and their nation."
2021-04-24 16:56,"As I contemplate the potential fate of my loved ones, on the other side of the world in India, I cannot get myself to be optimistic. All signs indicate that things will get much more dire than they are now. 

Just complete failure from the Modi government to control misplaced optimism. Last month, they allowed crowds to attend cricket matches, and one could clearly see that masking/social distancing was nary in sight. The several million Kumbh mela attendees last week, will spread it to small towns and villages which are ill-equipped to deal with such an emergency. Further, the month of Ramzan going on right now, will also add fuel to this fire. Drastic steps are warranted. I hope eyes have opened."
2021-04-24 17:00,"Unfortunately it’s sweltering hot in much of India in the summer (going up to the 120s), which forces people indoors, and I think may be contributing to this surge in covid cases.  The winter there is a much more moderate 70-80 and more conducive to staying outdoors."
2021-04-24 17:22,"Firstly, Thank You for brave reporting. Please take all precautions. 
Situation is worse that worst of the reports. Something straight out of dystopian movies. Complete breakdown on health services. What is reported here is the major cities. Smaller cities, which in India still means million plus population, are underreported. Numbers presented by Indian government are off by 10 times, my guess based on sampling from friends and relatives. 
It’s a free for all situation, which is same as you are on your own. People have mostly resigned to their fate. Caring for their sick at home as much as they can, without any medicine or supplies. 
We are down to 'thoughts and prayers', as Americans aptly say after each, and at times self-made, tragedies. Which this one seems to be. Perhaps not man-made but for sure man-exacerbated. 
I am in the US originally from India and have all my extended family there. That said, at this time all countries must ban all travel, emergencies included, to/from India. At least till we know what this variant is and how to deal with it."
2021-04-24 17:29,We should know if people who are vaccinated in India are dying from the virus at higher rates than they should. Since these deaths are younger with fewer deaths per million then can we assume their vaccine prevents hospitalization? Without oxygen the case fatality rate is likely orders of magnitude higher for young people.
2021-04-24 17:37,"India handled the first wave effectively due to a strongly and suddenly imposed lockdown. That had economic repercussions for sure, but COVID-19 related deaths were low.

With the political executive across party lines reluctant to declare new lockdowns amidst the second wave, it is quite plausible to have a hundred thousand deaths each day by the end of June."
2021-04-24 17:39,"Very very unfortunate.  One year is the maximum any forced social distancing could have worked.  There was a long period where the infection counts were low and no one can be blamed for mutant versions and mayhem.  Science and scientists have been wrong on modelling, predictions, and in advising political leaders.  There was this premise that Indians have been exposed to a larger load of viruses and therefore are probably immune, that the median age is lower and such.  Vaccination could only have been started after they were approved and has rate limits,  The health care system has rarely able to provide a solution; you go in with one problem and you come out with a new problem.  The performance world over has been poor, and the worst may not be over everywhere."
2021-04-24 17:47,"Healthcare in India cannot be compared to the West; period.  What works is primary care, vaccinations and such.  The latter unfortunately has been rate limited by supplies and infrastructure.  There was this bluster from the Serum Institute guy that he had already produced some hundreds of millions of doses that were waiting to get out of the door.  Elders from the previous generations have always assumed that going to hospital means no return, unfortunately, that has not changed despite speciality clinics and hospitals.  People have never assumed that a Government can deliver and if there is new expectation, then it is fueled by social media."
2021-04-24 17:52,"In a very strange way, this is the first time in Western Media that I am seeing that individuals in other countries matter, maybe, because Covid has levelled the playing field, or that, India is better known through its IT people and exports of the same and such.  In the past four decades all I have seen is numbers and this is the first time I am seeing a human face of suffering; families, middle classes, and such.  This is important for educating the masses, as statistics don't mean anything."
2021-04-24 18:10,"Thank you for your good reporting. I am shocked that this is really the only article explicitly stating that India is drastically undercounting deaths and cases; the world needs better data, or at least, ""We just don't know anymore."" But 95% of what I am seeing on US news reports is the Indian government's official ""Blue Skies and Sunny Weather Report""  (relatively speaking) that give maybe 1-10% of the real numbers. Yeesh! So thank you for writing the truth, and stay safe."
2021-04-24 16:47,"This is horribly heartbreaking. These are largely educated, very civilized people whose culture has been around a hell of a lot longer than ours. What is going on with the Biden administration? Where is the UN? These are our friends! Let’s get them some oxygen tanks! Let’s have an airlift, how hard can it be? I bet we could relieve their oxygen shortage within a week. We can’t sit by and just watch. I’m crying for India."
2021-04-24 17:05,"What we are witnessing in India is what epidemiologists had already warned us of - Virus is like a forest fire looking for humanwood to burn. If you let your guard down, you're not only posing risk to yourself but also to your family, town, country and the entire world.

Most of this could have been minimized to manageable state, had they not lifted the restrictions with a bang i.e. 100% occupancy allowed in movie theatres, restaurants etc., And to boot, politicians were overconfident and spouted bombastic nonsense like ""India is the world pharmacy"", ""India is in the endgame of covid-19"" and people (not excusing their stupidity or callousness) fell for it.

As proven over the last year, no country in the world is equipped with infrastructure or resources to handle a sudden surge let alone a tsunami like this.   

And there was no vison; Indian government has been playing stall tactics and delayed the requests by vaccine manufacturers to help with expanding their production capacity to meet the demand, they finally approved a few days back, when all hell broke loose."
2021-04-24 18:06,"The official statistics belie the horrendous situation on the ground.

City after city is running out of places to do a final send off for their loved ones.

Hospitals are running out of oxygen.

It is a tragedy of unimaginable proportions.

This should have been anticipated, but during their official lull in cases November to February, the country forgot that covid existed.
The ruling party officially declared victory with the usual chest thumbing and the complicit and pliant media followed by projecting that false narrative.

Vaccines were sent to other countries in an unbelievable ""vaccine diplomacy"" when not even 1% of their population had been vaccinated.

They laughed and sneered at western nations including the US at the high case loads and declared themselves superior.

They paid scant attention to the poor migrants who went through hell last year. 

And now they are fudging their statistics to save face.

For shame."
2021-04-24 17:17,"It is scenes like this that remind me why I am agnostic, where is God/Allah/Jevohah etc as this virus devastates the entire world? 
#heartbreaking"
2021-04-24 17:22,"This is NYT at its finest - factual reporting without the non-stop creep of opinion/bias that has pervaded so much of its reporting  in the last 4 years.

It's a pretty grim predicament India is finding itself in and the fact that it's not sparing the upper echelons of society the way the first wave did may finally put a dent into the cult of Modi.  One can only hope."
2021-04-24 17:43,"This headline should be ""As Covid-19 Devastates India, US Govt. Stands By and Does Nothing."""
2021-04-24 18:00,"This is a result of poor policy and utter incompetence! 

There cult of Modi has resulted in branding anybody with competence or the temerity to ask difficult but relevant questions being branded an anti-national or an urban naxal !! Last year when the poor were dying due to the poorly planned and hastily implemented lockdown, the rich, upper and lower middle class were heartlessly shrugging off the deaths as a small price to pay so that they can relatively be well off! 
Guess what? karma had a cruel sense of humor!!

We have gone through one disaster after another starting with demonetization, the economic disaster that was the GST roll out, reduction in poverty reduction subsidies like PDS (food stamps without means testing), religious lynching, stand off with China, COVID-19 disaster, the resulting economic disaster due to stagflation caused by an ill advised austerity measure and heavy taxation of fuel, the CAA and resulting violence ... 

The population wanted a strong man and they got one! The collateral damage was competent governance. Freedom fighters which the BJP appropriates like Sardar Vallabhai Patel and Bhagat Singh will be rolling in their graves!!"
2021-04-24 18:11,Is it really necessary to publish detailed pictures of people being cremated?   I know it’s reality but there are many other realities that don’t get splashed in HD.    Suppose your relative is one of those pires.
2021-04-24 18:20,Thanks for this article.
2021-04-24 17:35,"I know we are still far from stabilizing Covid here but we seem to be getting some handle on it. Our government needs to give them some reassurance, supplying some resourses if possible. What is happening there obviously effects the whole world!"
2021-04-24 17:43,"When governments forget They Are To Serve The People
When governments forget Every Life Matters 
When governments forget They Are Elected
When governments forget Democracy 
When governments forget Humanity 
Then Bodies Burn And Lives Shatter"
2021-04-24 17:48,"It is crystal clear that Modi is deliberately lying about the level of fatalities.

As the NYT has proved here, and with other reliable parties, including the BBC, reporting similar incidents from all over India, it seems highly likely that deaths are around ten times the reported figures.

Why are these autocrats so useless at protecting their people?  From trump, through Bolsonaro and now Modi, they slaughter their people at rates not seen since a couple of dictators in the 1930's."
2021-04-24 18:07,"Trump had his rallies - and also did nothing to stop other larger gatherings like the biker rallies - and the virus spread. Modi is doing his rallies and allowing the kumbhmela. And the virus is spreading. 

Unfortunately the virus doesn’t care about your politics."
2021-04-24 17:06,"One reason that we the United States should have competently managed the pandemic here is because, once we had solved it here, we could then have, far more quickly, gone on to help the rest of the world. Instead, as Deborah Birx said, 450,000+ of us died who didn't have to. And, as the epidemiologist Bhramar Mukherjee tells us, between 400,000 and 1,000,000 Indians have already died in India as a direct consequence of Covid-19. The global pandemic toll of the immorality and incompetence of the Former Guy administration will include millions of avoidable deaths."
2021-04-24 16:58,"What’s happening now in India is very likely an artifact of increased testing and higher PCR cycle threshold cutoffs, which results in more weak positive (non infectious) results. Maharashtra has been using 24 cycle threshold but was recently told by ICMR to increase that to 35. This is an exponential difference in detection rates but the large majority are non infectious positives. And then the ensuing panic occurs based on media reports like the present one. <a href=""https://www.google.com/amp/s/www.firstpost.com/india/what-ct-value-in-covid-19-rt-pcr-test-is-steps-to-calculate-9554871.html/amp"" target=""_blank"">https://www.google.com/amp/s/www.firstpost.com/india/what-ct-value-in-covid-19-rt-pcr-test-is-steps-to-calculate-9554871.html/amp</a>"
2021-04-24 16:33,"President Biden, we need to do something.  Help them."
2021-04-24 18:06,Friendly reminder that this virus is not “just the flu”.
2021-04-24 17:38,"This article was very hard to read about sorrow, suffering and death. India and other poor over populated countries will be hit hard by this tsunami. I hope Bangladesh and Indonesia see India and get prepared. 

The one sad outcome of the pandemic has been opinions which seem to mutate faster than this deadly virus.

Below is an snippet from the New Yorker dated March 1, 2021.Published in the print edition of the March 1, 2021, issue, with the headline “The Covid Conundrum. 

“And there lies an epidemiological mystery. The usual trend of death from infectious diseases—malaria, typhoid, diphtheria, H.I.V.—follows a dismal pattern. Lower-income countries are hardest hit, with high-income countries the least affected. But if you look at the pattern of covid-19 deaths reported per capita—deaths, not infections—Belgium, Italy, Spain, the United States, and the United Kingdom are among the worst off. The reported death rate in India, which has 1.3 billion people and a rickety, ad-hoc public-health infrastructure, is roughly a tenth of what it is in the United States. In Nigeria, with a population of some two hundred million, the reported death rate is less than a hundredth of the U.S. rate. Rich countries, with sophisticated health-care systems, seem to have suffered the worst ravages of the infection. Death rates in poorer countries—particularly in South Asia and large swaths of sub-Saharan Africa—appear curiously low."
2021-04-24 18:26,"I watched with dismay as covid controls and restrictions on businesses and people activity were progressively loosened, beginning slowly around last October, the onset of India’s festive season of Diwali, leading to the new year and thereon. By then, the Central Government had decided to bury its head in the sand, after receiving bruising and often brutal invective for its lockdown earlier in 2020 and restrictions, which in hindsight had perhaps helped control much of the first wave though at great human cost and economic suffering. They now left the onus of omission and commission to the State Governments, no better at the game, with varying degrees of ineptitude.

Meanwhile, the virus, which had lain low for the latter part of 2020 got an insidious boost with the gradual opening up and freeing up restrictions, people’s great lassitude at having lived the “covid life” for the better part of the year gone by, and of course the rise of the mutants. The political rallies in April and the great Indian religious spectacle called the “Kumbh Mela” at the banks of the Ganges were small contributors I feel, the larger part in the spread played out by loosening covid controls and people’s laxity. 

So, six months later, we are now where we are. The central premise of this article is quite correct, but in a population of 1.4 billion, unfortunately these deaths will get dehumanized and become a statistic, forgotten over time, buried in India’s interminable past."
2021-04-24 17:27,"I hope Indian Govt wouldn't consider banning NY Times, BBC, or any other western media for reporting truth. Most of indipendent and free nedia in India was effectively destroyed by the  ruling Modi Govt. They also successfully promoted a false sense of patriotism based on lies and religious fundamentalism to blame/abuse anyone who dare to highlight loopholes of Govt policies and hindu right-wing politics of RSS-BJP. 
Just wait and see how so many Indians start posting comments refusing this excellent article and promote the idea that western media are conspiring against India! Denial of truth and then attack the messenger (of truth) are the two most used weapons by inefficient and corrupt Govt everywhere in the world including USA under Trump or India under Modi."
2021-04-24 17:00,"The deranged human and political tendency to deny reality  is a very popular and fatal flaw.

You must tell the truth in order to deal with the truth.

The coronavirus deniers and obfuscaters worldwide are helping to increase the death toll.

Humans are the cruelest animals."
2021-04-24 16:41,And India says Pakistan is the enemy instead of focusing on poverty and fight against disease
2021-04-24 18:17,"This is a disturbing article. Thank you for doing the research and reporting. The Covid truth in India and other countries may be known well enough in the future through excess death studies, with appreciable errors. Any efforts at obfuscation or concealment would be odd and difficult to defend, given that the public undoubtedly knows what is happening."
2021-04-24 18:29,I saw this on NZ TV news last evening and the hospitals were turning away people because they were running out of oxygen. Why doesn't some wealthy Indian in the USA organise a commercial flight to fly oxygen/masks/asthma inhalers to India to save their fellow countrymen and woman. Actions speak louder than words.
2021-04-24 17:50,"The fault for this is squarely on the shoulders of PM Modi, his cronies and enablers of which there are many. A right-wing religious ideologue, a master of political theatre, skilled in the art of Muslim-baiting, but completely at sea in actually governing.

Interesting isn't it how folks such as Modi, Trump, Bolsonaro - anti-facts and anti-science - are great at motivating and captivating their base, living in a different reality, denying what doesn't suit their worldview - and leaving death and destruction in their wave . . ."
2021-04-24 17:01,There are so many endless cremations that the air and sky is becoming polluted.
2021-04-24 17:37,"It isn't just oxygen. These people need anti-inflammatory drugs.

Shoving O2 into lungs that aren't functioning, does little good.

Treat the symptoms."
2021-04-24 17:05,"To allow MILLIONS of people to gather during a highly contagious pandemic seems outrageously macabre -- as if 'thinning the herds' is part of the government's ultimate plan!  

So tragically sad for India's good people to be at the mercy of willful ignorance.   'But for the grace of God go us' if Biden hadn't been elected . . ."
2021-04-24 17:59,Prematured celebration by those in power sent a wrong signal and Indian Public also couldn't restrict themselves anymore due to financial stress... also tells us how much control we have on a single Virus with all the advancement and technology humanity created. The global co-operation could still be much better... I desperately hope things will turn around in couple of months..
2021-04-24 18:04,"Top three reasons for this man made disaster:
Modi, Modi and Modi.

So sad & shocking. 

My acquaintances who are Modi supporters are already invoking reasons like fate/circumstance/bad luck etc. The battle for pinning the blame on something else is already raging on social media."
2021-04-24 17:55,"Election time. Federal and state Gov.  permit  religious festival to proceed  where they campaign for ruling party.  For people with religious extremism, it is kamikaze mission. In praying to god to save them, they destroy themselves with second wave of Covid-19 and allow virus to mutate to various forms amongst the crowd.  May be there will be third wave.  With a high population density,  virus spread is like wildfire!  As the column points out it is ""massacre of data"". Undercounting is common practice by corrupt and nervous politicians during election time."
2021-04-24 18:14,"The current administration does not give out numbers that makes them look bad, the situation is terrible, rural India is affected this time, non existent options for poor to get proper treatment, no preparations whatsoever. God help!"
2021-04-24 16:51,"This is a humanitarian crisis.  Maskless election rallies and the leader touting the crowd count, we saw this movie in November.  Modi and Trump, both megalomaniacs who led their countrymen to disasters.

I hope President Biden releases the AstraZeneca stockpile for India since it is just sitting around pending FDA approval."
2021-04-24 17:00,"All these leaders - Modi, Trump and Bolsanoro - seem to have one thing in common - powerless and clueless when disaster strikes. They care about politics rather than health and wellbeing of the population during the pandemic. 

Modi was busy having massive campaign rally in the Indian state of West Bengal on last Saturday, with massive crowds without social distancing and proper precautions to prevent spread of COVID-19. He even avoided wearing a mask during the rally  saying “I’ve never seen such huge crowds” .

That night he said “India had defeated Covid last year and India can do it again” following a virtual meeting with health officials who spoke of critical shortages of drugs, vaccines and other supplies in a nation that has seen a string of new daily records in the past two weeks."
2021-04-24 16:53,So India can’t count all the dead and Brazil has a starvation epidemic due to coronavirus and now finally the slight risk of a blood clot from J&J’s one dose vaccine has been outweighed.  But are they really sure?
2021-04-24 16:48,"""Each day, the government reports more than 300,000 new infections, almost half of all new cases in a global surge.""

These generalities in numbers really are disservice to readers and especially victims, the true number as of yesterday was 346,786 and 32.9% of new global cases."
2021-04-24 17:09,The utter failure of India and Brazil to contain the spread of the virus is so heartbreaking. We have a responsibility to help these people.
2021-04-24 16:52,"Both Indian Govt, and more importantly most state Govts in India are known to suppress Covid19 infection and death numbers. West Bengal Govt dustributed official circular to hospitals to deny Covid19 as the reason of death. Many, probably most, people there are not able to get rhe test and care. Those huge number of deaths are not included in official Covid19 death tally. 

Vaccine distribution is significantly low number and it's marred with rampant corruption, as expected. People mainly in urban areas with influence are getting vaccine while others are denied. 

The worst is huge political campaigns AND massive religious gatherings like Kumbh mela. Both of which was openly promoted by ruling Modi Govt."
2021-04-24 17:01,We need to build vaccine factories around the world just as fast as we built munitions factories in WWII.  We need a Marshall Plan to fight the virus.
2021-04-24 18:31,A travesty. Made worse because we all saw it coming a mile away. The US has its supply secured; it’s time to start the global vaccination campaign.
2021-04-24 18:14,"This is why people HAVE to get vaccinated. (I'm talking to you, all you vax holdouts)...

Doctors worry that the runaway surge is being at least partly driven by the emergence of a virus variant known as the “double mutant,” B.1.617, because it contains genetic mutations found in two other difficult-to-control versions of the coronavirus. One of the mutations is present in the highly contagious variant that ripped through California earlier this year. The other mutation is similar to one found in the South African variant and believed to make the virus more resistant to vaccines."
2021-04-24 17:28,"The situation is bad in India. It's very similar to what has been happening in Brazil. Sadly both are lead by populist leaders with a cult following, and they seem to be gleeful to get sick and potentially die due to their beliefs. It's sad since they could have taken the right steps during their last elections, and we'll see how it plays out in India. But the fact is thousands are still gathering for political rallies, and living life like it's a normal year tells me it's going to get worse until it gets better. It's a shame how pure ignorance and selfishness is why the world is struggling with covid."
2021-04-24 17:55,"Another balancing act in reporting has been reached by showing the final rites of the deceased of all religions.  With the current political atmosphere in India, it would be wrong to show the final rites of one particular religion leaving room for wrong interpretations, that some communities have been marginalized.  The virus knows no religion."
2021-04-24 17:20,"No surprise on the under-reporting. I know someone who was a medical student in Bhopal during the gas tragedy, who was pulled into emergency duty for several days/nights straight, and who observed that the officially reported deaths were a small fraction of what their hospital logbook had noted."
2021-04-24 18:00,"we need to persuade the Biden administration to help India now by releasing critical supplies, oxygen, vaccines, etc. If you know any way to get this message across, please share. Every hour counts, the situation is devastating."
2021-04-24 18:07,"I suppose here we can see the real impact of our “flatten the curve” policies. Without medical intervention, people die at much higher rates of COVID. 

I hope for the best for India that they can get the numbers down to manageable levels."
2021-04-24 16:57,"This is heart wrenching. India has 4 times the population of the US and yet only 1/3rd the # of deaths. Anyway, the luck seems to have run out and the government’s well thought out strategy to wish it away has failed spectacularly. Who does that remind me of here? How India escaped this virus until now is a mystery that scientists must find out. Why now and not 4 months ago?"
2021-04-24 16:50,"“Many deaths are not getting recorded and they are increasing every day,”...because “they don’t want to create panic.”  Well, that doesn't seem to be working.  It's astounding that government leaders in so many countries forget that they're there for their citizens.  If there are problems, be LEADERS by stating the facts and then acting to deal with the problem.  If you're unhappy with reality, the only thing accomplished by sweeping it under the carpet is that things get worse.  This happens regularly across the planet, but no one learns from it."
