Date,Comments
2020-03-10 18:43,"The director of Parasite made ""The Host""  in 2006 with the same lead. It's about a monster that results from formaldehyde in the drain of a morgue that get into the Han River in Seoul The resulting monster is the host of a new virus whose speared leads to a national panic. A lonely fight to rescue his daughter from the monster leads to persecution and brain surgery by the state while the monster thrives. All the face masks and haz mat suits are very 2020."
2020-03-10 19:54,I can't tell you how long it's been since I heard or saw the word nincompoop. Probably since the last time my mother said it. Three cheers for more words!
2020-03-10 19:23,"The movie, Contagion, sheds light on the fact that CDC is more than just a health care organization, it is also an  intelligence gathering organization in the same sense as the CIA. Kate Winselt's  character is much more than an ""inspector:' she is an Epidemiology Intelligence Officer, who collects information about disease, so that CDC officials can develop policy to confront it. The movie also emphasizes the clandestine, or secretive, way in which vaccines and antidotes are developed and distributed. In the movie, the antidote is developed in secret and even once its produced and ready for distribution those facts are not revealed, except Fishbourne's character risks his job and security clearance to give it to the woman. So when you hear the government talk about the virus and what it is doing to combat it, keep in mind that you are not gutting the full story, or you getting the story it wants you to hear. Also keep in mind that there are some people, depending on their social and political import, who will get the antidote and vaccine before others. Cheers!"
2020-03-10 16:27,"""Understand the virus at a cellular level?""   Viruses don't got cells."
2020-03-10 18:49,"Many horror films of the 50s-70s have to do with the irrational fear that most Americans have about ""catching something from somebody."" Night of the Living Dead"" ""Invasion of the body Snatchers"" More recent dystopian films are far less subtle about this fear and are right up front about infected people coming to get us.
Many think these movies were about the fear of communist infestation. I rather think its because we associate microbes with evil.
The reality is microbes are everywhere and mostly they are beneficial. Our hand sanitizer mentality is ridiculous."
2020-03-10 16:23,"You've written:

“ 'Contagion' explains the terror; it’s an explanatory drama. Scott Z. Burns wrote the script, and he embeds us with the crisis managers, scientists and bureaucrats who are looking, rationally, for answers, devising containment strategies, working toward a vaccine. Elected government is all but negligible."" 

Again: ""Elected government is all but negligible.""

I think it may be time for Soderbergh to release a new edit of ""Contagion."" I was in Chicago in late 2010 when a Senate Hearing was being filmed for the movie. Dick Durbin - as in U. S. Senator Dick Durbin - was the Chairman at the hearing.  I was among the politicians and lobbyists in the front row of the crowd. ... The scene was cut from the film. 

It's not too late. Maybe it's time for a real Senate Hearing now. With Dick Durbin in a real role at the hearing."
2020-03-10 17:49,"I missed seeing 'contagion' in the theater. My bad. I need to watch just to see Kate Winslet deliver that pithy line, ""stop touching your face."" For that alone, all Americans should see this flick."
2020-03-10 20:05,"The disease in Contagion was so much more lethal it’s almost silly to compare our current situation to it. I only saw it when it first came out, but didn’t it pretty much kill everyone who got it?

But the one thing I thought was so interesting in that movie was the explanation of the R-naught factor—the math of contagion. It’s the high contagion aspect of COVID-19 that is so scary and while it doesn’t merit panic, it certainly merits serious action to stop the spread. And some day, there may be a more lethal disease that spreads this easily and then we will really want to have an administration who knows what they’re doing. Heck, a friend of mine and I were just saying that the emails we both got from Delta and United Airlines were much more informative than anything coming from the White House. Who knew people die from the flu? Inspires so much confidence..."
2020-03-10 18:24,"Another movie I would recommend is Virus from India. It is a movie based on the real Nipah virus outbreak in Kerala and does a really good job of showing the responses, reactions, and emotions of front line responders as well as their near and dear ones. Available on Amazon Prime."
2020-03-10 19:23,"As a microbiologist with an interest in pandemics (although they are not my area of expertise) the movie Contagion struck me as the most likely scenario for a highly contagious and lethal new pathogen.  It actually made me feel ill.

It especially hits home as every day I watch people not wash their hands after using the bathroom; freely wipe their eyes, nose, and mouth with their hands, and then open doors or push elevator buttons with those same hands; shake hands and then touch their faces.  Sneeze into their hands and then touch everything in sight.  Doorknobs and door push plates sticky with hand grease/food, that have clearly not been cleaned for years.  Etc., etc., etc.  

We are slobs and have no concept of a reasonable level of hygiene.  Now I see news reports showing people frantically cleaning door handles, doors, handrails, desks and tables.  These are things we should have already been doing regularly. They are certainly things I have been doing.  

How long since you cleaned your keyboard, mouse, and mousepad?  I’ll tell you - probably never.  

Maybe this will be the wakeup call we need to improve our regular hygiene habits.  I doubt it, but will hope for it anyway.  Trivia - you know what the most contaminated object you touch on a regular basis is?  It’s the gas tank fuel filler.  That handle has probably never been cleaned.  Every time I fuel my vehicle I wipe down the handle and wipe my hands with baby wipes afterwards.  Stop worrying about toilet seats."
2020-03-10 19:25,"I would recommend ""Pandemic,"" on Netflix, as an alternative. It SEEMS prescient for this particular moment, but only because it portrays serious scientists and medical workers who do the hard work whenever something like this comes up, and know that it's only a matter of time (like, maybe, now?) that something really serious raises its ugly head...again. It seems to have been made pretty recently, but I haven't actually checked. There are a lot of references to, um, funding...or the lack thereof.
There ARE people in the world who have dedicated their lives to understanding these outbreaks, and trying to mitigate their effects. I would love to hear more from them, with (to use the name of a recent Stones tour), No Filters. Ahem."
2020-03-10 17:05,Best part of the film was seeing Gwyneth die.
2020-03-10 18:53,"Some stories done on this virus by the media can't be avoided because they serve the public's interest. This isn't one of them.

This was totally unnecessary, shed no light, and served no purpose but to garner clicks for the Times and make those who read the headline and/or article that much more on edge.

Is that what we need now?"
2020-03-10 18:02,"Over blown, over hyped movie, filled with overacting."
2020-03-10 18:50,"I fear the virus will peter out and the death toll will be fairly low, less than the annual flu, but then Herr Hair will take the credit and be reelected by a landslide for keeping us safe."
2020-03-10 19:34,"Of the many words I'd choose to describe the person who wondered if Chinese food were dangerous to eat -  nincompoop is not one of them.

In an age where solid information is available to us instantly, twenty four hours a day, there is no excuse for such ignorance.  And yet.

Only this week a MAGA hatted woman defined socialism as 'not standing up for white people.'  The corona virus is among the least of our worries as a nation, and a culture."
2020-03-10 21:01,"As I recall it was ""Contagion""  that had that haunting scene of the selfless heroine visible through  a clear plastic body wrap, being buried in a makeshift grave. A horrifying depiction of our humanity  and vulnerability and the anonymity of death. A reminder of what it is like for first responders and health acre workers, especially nurses,  who selflessly and valiantly risk their lives to save others. In the end the front line workers who sacrifice themselves do not get to bask in glory .   It was a  testament to the incredible courage  and love for others that these people show us every day, and a reminder that being famous or making the most money is not the greatest reward, nor the holiest state,  to which a human can aspire."
2020-03-10 15:03,Thanks-just enough humor. I have been thinking about this movie a lot- I have relatives that say this is still the scariest movie they have ever seen. One last comment on the Kate Winslet character- she died.
2020-03-10 21:46,"I don't have access to Contagion and never saw it.  My Netflix has Outbreak, which I re-watched this week and enjoyed it.  It was not as similar it sounds as Contagion is to this virus.  I am looking for all movies related to it because I do think that people are overreacting so it more entertaining than scary.  More people die from the flu.  My area has no hand sanitizer and we are almost out of toilet paper.  People here in NC are already going a little crazy with only 2 cases of the virus."
2020-03-10 22:11,"Read Albert Camus, The Plague! A great tale of a quarantined city and the plague that arises and plays itself out. Also explore the mathematical function known as the logistic. All diseases of this nature follow the path of the logistic function."
2020-03-10 22:14,"Watching movies or videos that are bound to increase panic and irrational behaviour. Sounds brilliant! On a secondary ( pedantic) note: if this is the first opportunity one has to learn how to wash one's hands and overall avoid cross -contamination, that's a sad commentary on one's upbringing. 

Spoiler alert: each and every one of our lives ends in death! So panic away, while you can."
2020-03-10 22:35,"I rewatched this movie, myself, a few weeks ago. It was a perfect primer for the things that are currently unfolding. I used to think of it as a horror-thriller, and it is, but now I know it is also in many ways far too realistic."
2020-03-10 22:55,"An infectious disease specialist I know recently told me that ""Contagion"" was pretty accurate in terms of disease spread and the effects that uncertainty and bad information can have on an already apprehensive population. The Jude Law character I found especially relevant, given the internet rumor that drinking bleach would prevent the virus from getting a toehold. Maybe the best we can derive from the whole covid-19 experience is to appreciate the importance and vital necessity of listening to scientists and experts who actually know what they're talking about.  We'll need that appreciation when the droughts, heat waves, floods and heretofore unimagined effects of climate change become commonplace."
2020-03-10 21:58,One of the worst movies I've seen in a while. It was just a really bad version of Outbreak.
2020-03-10 21:19,"I have thought a lot about this movie this past week. Especially the very end, where they go back to the very beginning, in the jungle, and then trace it up to Patient Zero, Gwyneth, shaking hands with the chef cutting the animal. Yikes. Deja vu all over again."
2020-03-11 0:08,"All I have to say is that you cannot examine a virus at the ""cellular"" level. Viruses by definition are not cells and do not have cells."
2020-03-11 0:23,"There are several movies I watched throughout the years on pandemics in the US. They always have the same end. 
President & family will be the first to be saved & most of the population dies."
2020-03-11 1:07,"Dear Mr. Morris,
Thank you for taking the time to write about this movie, which is being forwarded to a friend of mine in the field of public health, an admirer of your work, who gave me circa 2011 one of your books.

She has been traveling the world on mission for many years from East Asia to India and onto the South Sudan.  America is her home.  A brilliant water engineer, she continues to branch out, and your recap of 'Contagion' will be of interest to her.  Project WASH is close to her soul.

Away on another continent, my fear is that she may not be able to return as scheduled because this virus is spreading at an alarming rate (a neighbor earlier thought it was astonishing that The National Guard is now in this sinister scenario.  For fear, he laughed uneasily).

You are both made of stronger fabric, and my idea of fun in limbo is tackling the daily NYT Spelling Bee, or falling asleep in front of 'Bachelor'.

""The only people who flip out are civilians"" may not be true in this real documentary, having seen since the beginning of this week, some Americans, injected with a perverse sense of pride, working, or walking about as if they were courageous and invincible pioneers.

""Blindness"" by Jose Saramengo comes to mind, where only one woman left with sight is able to take the lead and organize forays into the remains of supermarkets; you would like to revisit or review the above, timely for your readership.  

Stay well and panic-free.  Your voice is needed."
2020-03-11 1:33,"I saw the movie when it first came out, and my DVD is out on loan. 

I thought that it was an exceptionally intelligent film, embodying so many examples of ""Show, don't tell,"" like: [SPOILERS]

--the audio clip about the nurses refusing to work until anti-infection protocols are in place (a very reasonable demand, as demonstrated during the SARS epidemic, which devastated care-givers), juxtaposed with an image of a nun caring for a patient

--the 911 menu options: this is what society and order have come to

--the series of pictures of dead monkeys, followed by not-dead ones

--the bottles of vaccine coming off an assembly line shows the passage of time

--putting the virus to ""rest"" in the freezer next to SARS and H1N1--the crisis is over"
2020-03-11 5:18,We have contactless credit cards now. We'll be OK!
2020-03-11 5:31,"Thank you, Mr. Morris, for this piece. In the early days of news of the novel coronavirus, I wondered why Contagion was never mentioned - now it seems to be everywhere. And obviously, for very good reason. I worked on the film, & it was clear that Scott Z. Burns & Mr. Soderbergh were committed to accuracy & precision, with a team of public health experts - Kate Winslet spent time at the CDC & was advised by a CDC doctor in preparing her role. 'Fomates' & 'R-nought' were two things that really stuck with me from the script - I knew somehow they would be relevant in real life.
May I also recommend an astonishingly  prescient piece (except maybe not, it should have been obvious), dating back to 2004, from Harper's magazine, written by Dr. Ronald J. Glasser: We Are Not Immune. You may need a subscription to read, I don't know, but go to harpers.org & take a look."
2020-03-11 5:35,Just checked my multi-county library system website for this film only to find that all 60 copies of the DVD or Blu-ray have been checked out!
2020-03-11 12:43,"Great review. I came across Contagion again while surfing the movies available on my television. The spread of the disease all happened so fast... I almost wish the movie would have taken more time, another hour, to flesh out the characters that the actors portrayed so compellingly -- Kate Winslet was taken too soon. But I guess that was the point."
2020-03-11 14:01,I showed Contagion last month to our graduate students as an adjunct to our seminar course and was amazed at how much better the movie got in the 9 years since it was made.
2020-03-11 14:16,What I liked best about the movie is how it did focus on all the surfaces and implied how viruses spread. I showed this to my kids and hope they found it useful to realize how often they touch things other people touch.
2020-03-11 15:23,I too searched out contagion this week and enjoyed how scarily realistic it is to Corona virus. yes it's theatre at it dramatic best but they do say art imitates life.. maybe now life is imitating art.
2020-03-11 0:32,"Netflix list of 58 pandemic movies you can watch right now 😎
Outbreak with Dustin Hoffman was excellent.


<a href=""https://www.vulture.com/2020/03/best-pandemic-movies-on-netflix-hulu-prime-and-more.html"" target=""_blank"">https://www.vulture.com/2020/03/best-pandemic-movies-on-netflix-hulu-prime-and-more.html</a>"
2020-03-11 13:55,It makes a heck of a double feature with Stanley Kramer's On the Beach.
2020-03-11 15:51,"I finally heard the term ""R-O (naught)"" from the film, the term used to describe how many others one infected person could spread the virus to. It gave me a jolt, I can tell you."
2020-03-11 3:41,"Sir, This is a thoughtful and lovely read, thank you for that. However, it is marred horribly by your casual reference to Spielberg’s “OCD.” This is neither accurate nor funny, and truly demeans the suffering of millions of people who really do have OCD, which is so much darker and more horrifying an illness than being organized, or keeping things by color.

Please take a bit to review the real illness, and why casual references to it do so much harm to its sufferers, as that could further inform your otherwise engaging writing.

Thank you."
2020-03-11 12:11,Once was enough.
2020-03-10 17:23,"A 90-120 minute commute on NJ Transit, the subway and by foot would dim your eagerness of going into the office on a regular basis. Once or twice a week is bearable, once or twice a month or quarter is even better. But since 95% of my work is solitary and I interact with people in offices around the globe, where I sit makes little difference."
