Date,Comments
2020-12-01 4:28,"I find it so interesting that some can admit that we are facing a new virus the world is continually collecting data on, yet will disregard possibly unusual conditions like teeth falling out. Yes, Ms. Khemili had years of smoking to account for, but what about the 12 yr old boy? Worth keeping an eye on before calling this fake scientific news. 

We are not even 1 yr in, and we should be tracking long haulers and those who contracted covid early on. But the system is so overwhelmed that we can barely spare a doctor to keep reg tabs on *recovered* patients. There could be more cases, but as someone here said, dental costs are high, peoples' incomes / savings are low. We could have more cases and we just don't know it. Let's share the early data and findings with the public so that more can see/read about it, and maybe come out."
2020-11-30 15:19,"I had the virus in mid March. I had the antibody test a month after being sick ( April 13) as that was the earliest availability of the test here in Florida. I tested positive for one antibody (IgR) which proved I had had the virus and tested positive for the second antibody (IgM)  which meant that a MONTH after I was sick I was still shedding virus so still considered contagious. My doctor told me to quarantine for two more weeks. After that I was tested with a PCR test and was virus free - so no longer considered contagious. I wouldn’t rush to conclude people aren’t contagious after a short period of time. Since no conclusive follow up is being done, assuming someone to be contagion free or more contagious prior can’t be safely verified. It took the State of Florida until May 20 to follow up with me on my case which by law was reported in March. Slow and poor reporting affects everything."
2020-11-30 15:38,"Something that doesn’t seem to be mentioned enough, but has been done in Europe for decades is — opening windows occasionally and just exchanging air. This is done in bedrooms in Germany most mornings when the down comforters are aired out there as well.

Cheap and inexpensive way to reduce room/bldg viral load, just open the windows a few times a day."
2020-11-30 15:47,"Throughout this pandemic, we've heard complaints about people without expertise in infectious diseases pontificating about it.  Now the shoe is on the other foot: in this article, we have at least two infectious/virology experts voicing uninformed opinions about human psychology and behavior - whether people would be more likely to comply with a shorter period. Such opinions are entirely outside their area of expertise. No actual evidence was offered in support of those opinions."
2020-11-30 15:48,"A couple of questions are raised by this article and those are 1.  Just how virulent is the viral load that either a non-symptomatic or symptomatic person sheds?  I realize that is difficult to measure and must depend on an individual's specific markers for this. Not to mention one's own propensity to be vulnerable to infection. 

 For example, I have read that a small number of people are the ""cause"" of most of the spreading of the virus (i.e. the ""superspreaders"") (the proportion might be the familiar 80/20 but I'm not sure.)  

Also, this statement raises question 2: Yet patients may carry genetic fragments from the virus in their noses and throats for an average of 17 days, and, in some cases, for up to three months.  

But these genetic fragments aren't indicative of the level of transmissibility, are they?  An analogy I read was that of finding a murderer's fingerprints at the scene of the crime.  The murderer had been there but was now gone and not ""still"" committing murder.   

@MaryAnn seemed to have been caught up in the early days of her medical advisors' limited knowledge  of the coronavirus and much has been learned since March/April/May.  

I'd be interested to read if anyone out there can add to this article and answer my questions, however speculatively."
2020-11-30 16:19,"I would take this advice with big grains of salt. My mom started having symptoms on November 15 and my dad a few days later. Both were tested 10 days later, on November 25, and both were positive. They are not hospitalized but aren't really on an upswing."
2020-11-30 17:06,"If your livelihood depends on being physically present at your workplace, then the difference of a few days in voluntary adherence to a guideline will not make much difference. It's hard to envision someone saying ""I can stay home for 5 days but not 10 or 14."" If they are too sick to work, they'll stay home. If they are not too sick to work, they'll go to work. As long as those guidelines are voluntary, it hardly matters what the length of time may be. The good news seems to be that, by the time you feel well enough to go back to work, your shedding of virus has greatly diminished. To achieve perfect control, you'd have to make isolation mandatory, with enforcement."
2020-11-30 17:22,"This Wuhan pandemonium has generated a pandemic of information that is often contradictory and offered in such fashion as to draw differing conclusions.

This one is no exception.

I think folks who think they have caught Wuhan - on their own should isolate themselves as much and as long as possible.

And if you cannot isolate yourself for whatever the reason - should take precautions such as masks, warning others of your infection - as much as possible.

We are humans who were bred to live in a society and not animals of wild kingdom who are genetically inclined to live by themselves or at least show a territorial ambitions so others not invade.

Isolation for many is a luxury."
2020-11-30 20:04,"I know of a handful of studies that show virus culture positivity (this is correlated with infectivity) beyond 9 days after symptom onset - out to 12 or 15.  The Cevik review, while very nice, is a little old and does not take into account these new studies. If people are still shedding virus that can grow in culture out to 9 or 12 days, why on earth would we send those people out into society after 5 days?  Follow the science."
2020-11-30 21:07,"Just to clarify that Germany never planned to reduce quarantine to 5 days. The idea for this was an additional quarantine for all people that were part of a potential super spreader event. Say Patient 1 tests positive and then says that they were at choir practice 5 days earlier. As this is a typical setting for a super spreader event and it is likely that Patient 1 was infected there, all participants of the choir practice would be sent immediately into a 5-day quarantine/quasi-isolation as the probability that they got infected is high. After the 5 days, they would be tested and released if all tests are negative.

This was never implemented until last week when this rule started being applied to school classes. I.e., if there is one positive pupil, the whole class would be sent to a 5-day quarantine and will be tested at the end using a rapid antigen test. Everybody that is negative has to return to school; everybody testing positive extends quarantine to 14 days."
2020-11-30 22:07,If I understood this correctly Isolation occurs too late in most countries.  That explains some of the chaos seen in the US.  Only immediate test and trace would have slowed the transmission explosion.  That might explain why the countries that had setup test and trace during SARS and MERS were able to contain the viral cascade
2020-11-30 22:17,"Our president had COVID, quarantined a while under the advice of our top doctors, and then spread the virus to countless others once he was given the clear.

Enough with the articles of risk assessment, how to fly safely, which resorts to fly off to for skiing, etc.  Stay home, quit getting together with folks you don't live with, and maybe just maybe we can quit leading the world in most cases/deaths.  

But, no one is going to listen and there will be even more travel for Christmas and come Easter it will take a miracle if our hospitals have not collapsed.  

Before the virus ever hit our shores, in a rush to be first in all things media, our journalists had taught us all that this virus hit old obese diabetics who smoke and eat too much salt.  That is why our Ivy League students went on Spring Break like nothing was going on.  And now?  You can't put the genie back in the bottle.  Everyone has read every article about odds, numbers, risk assessment, etc.  And everyone considers themselves an expert about a virus that didn't exist about a year ago.  Its novel, as in new, not on Oprah's Book list.  No one is an expert on this one.  Stay home.  Had we done that, we would be like China which looks pretty normal compared to us.  Or New Zealand."
2020-11-30 20:06,"What strikes me about the article is one word in the headline itself - “most”.  Aside from the fact that in the article itself there are numerous opinions about what numerous studies show, most of the people who end up getting Covid-19 after being exposed to those who are still shedding only a bit (!) won’t care about the line between most and, say, virtually none."
2020-12-01 2:09,"It’s all a guess. Experts are just making their best guess that they can. I tested positive in April. I had a headache as a first symptom but didn’t recognize it as the virus until I developed a fever 3 days later. I became very sick and developed pneumonia but never entered the hospital. My wife shared a bed and bathroom with me for those three days of a headache and I ate at kitchen table with my 3 children. No one at home was infected. No one else had any symptoms and all at home tested negative and tested negative for antibodies. At work my secretary was in close contacted including using my phone and computer.....never any symptoms, had a negative test and negative for antibodies. Not sure to make of it all."
2020-12-01 1:52,"I think this news report may be inaccurate. My understanding from other news sources is that CDC is considering shortening the quarantine period following exposure, not the isolation period following illness onset. This is due to most people becoming ill within 5 days following exposure to COVID. So you could end quarantine early if you took and received a negative test result around 1 week following exposure, because chances of you becoming newly sick after that point are low. The isolation period wouldn’t be shortened because infectious viral shedding occurs for roughly 10 days after infection onset. It’s only beyond 10 days that the detectable virus is non-culturable."
2020-12-02 15:20,"An important piece. I had not thought about the damage labeling front line workers as ""hero's"" could do with respect to their ability to be vulnerable, and hope any reading this will feel more comfortable knowing they are not alone. 

I've been thinking lately that people ought to have to explain their holiday travel plans to a nurse or doctor. It might not change any itineraries, but at least it would force a moment of reflection on the reality of this virus."
2020-12-02 15:33,My hospital has an extreme shortage of critical care nurses and RTs who are now being offered travel contracts (10k/ week). Some are leaving and taking the money to work in NY and ND. It’s a real problem— why on earth weren’t we scaling up critical care staff and training 6 months ago?
2020-12-02 15:43,"Why aren’t we howling anymore to honor front line workers?  If anything, things are worse now and the doctors and nurses have been at it now for almost 9 months.  They deserve this small token of appreciation."
2020-12-02 16:25,"God bless them. They are heroes. To a person. How many of us could cope with what they see every day? When this is finally over, I expect most of them to quit. However motivated they may be, it's just too much to expect them to cope after what they have experienced.  And we will be, my friends, without our much needed first-line hospital workers. Mark my words."
2020-12-02 16:32,"Hats off to the health care workers. 

We initially ‘shut down’ to prevent exactly this - overwhelming the health care workers and system. Unfortunately, while some places played by the rules, many others made it a political game.  Now we are all going to pay a big price."
2020-12-02 16:37,"This section struck me: ""Many state medical boards still ask intrusive questions about physicians’ history of mental health diagnoses or treatments in applications to renew a license — a disincentive to many doctors who might otherwise seek professional help."" This structural impediment to health care professionals seeking mental health care needs to be changed immediately. Seeking mental health care should be a sign of strength, not weakness."
2020-12-02 16:39,Thank you for this story. We are asking too much of our healthcare workers—at all levels— and need concentrate efforts on how to support them.
2020-12-02 16:43,"Thank you for this moving piece.  As a front line worker, I can attest to the overwhelming fatigue.  The sad part, is that the disinformation occurring in midwestern and western states needs to STOP! I want to scream every time I see someone disrespecting me without a mask on. Friends, coworkers, neighbors have either died or are battling long-haul symptoms.  The nurses are fed up! And working alongside a travel nurse making triple my salary is demoralizing. Keep these stories front page, NYT."
2020-12-02 17:02,A stark reminder of the cost being paid to combat this virus. Doctors and nurses have gone so far beyond what any reasonable person could expect of them. That doesn't mean they can save everyone - as much as they might wish it did. I'm ashamed that so much of our country has decided to be done fighting the virus. History will remember this year both for the incredible sacrifices made by some and for the many others who refused to be inconvenienced no matter the cost to their friends and neighbors.
2020-12-02 16:40,"Get the House and Senate into volunteer then watch them squirm.
As a RN I am so disappointed and sad it’s sometimes overwhelming."
2020-12-02 15:30,"I’m an ED doc. We have a shortage of critical care nurses, physicians, and RYS. Yesterday I saw some
NYT commenters suggesting older people should get covid vaccines before healthcare workers (I’m 45). I resolved, if this happens, to leave the ED for a less risky, easier, clinical job."
2020-12-02 15:20,"Behold our nation. Lazy, soft people who cannot rise to face a national crisis. People who give up and ignore mass casualties. People who won't even vaccinate in-custody immigrant children against influenza; causing needless death. People who ignore, and kill, for convenience and their own selfish freedom. 

And all led by one man, who sues to ignore all the Black votes in Detroit. 

Over 70 million of us don't give a damn about anyone but ourselves. The people with money who vote for this are the worst. Colossally selfish. Beyond some of the worst abominations in history."
2020-12-02 17:18,My wife was a VA Physician before Alzheimer's struck.  Now she is in  a facility.  I married her when she was a medical student.   You are all heroes.
2020-12-02 15:49,"My heart goes out to all healthcare workers. It pains me that so many people refused to take the virus seriously and take the simple precaution and minor inconveniences that would have helped limit the impact and spread on this virus. They don't see how the devastation their selfish decisions has on others. Particularly healthcare workers. I can't even begin to image the horrors you've experienced. I wish there were a magic wand I could wave to make this all go away. All I can do is thank you for your continued care and service. You may not be comfortable with the title of ""hero"" but you are that to many. Even in the cases of death, you are there trying,  comforting & just being present when family members cannot. You are making a difference & we are grateful beyond words. 

I sincerely hope that once the pandemic starts to show in our rear mirror that Biden sets up a day when we acknowledge healthcare and other workers for their efforts on our behalf, the sacrifices they have made, and the unimaginable horrors they have seen but not let deter them from their vocations. In the meantime, perhaps we can do a small gesture by literally ringing in the New Year by having people across America/the World ring a bell(s) at midnight on Jan 31st (in your time zone) to say Thank You and We Care. What do others think? An acknowledgement, thank you & expression of Hope.

God bless you all. May he protect you and your families & give you the health and strength to carry on."
2020-12-02 18:44,This should be required reading for all the conspiracy theorists. It might not change any minds but it should at least inform them that some people are expending huge amounts of energy on something that doesn’t exist / is no worse than flu / is a plot by Bill Gates and/or George Soros etc.
2020-12-02 19:16,"Nearly forty years ago, I was hired to do a statistical analysis of data from a questionnaire sent to nurses with their state license renewal applications. The goal of the questionnaire was to determine why there was a shortage of trained nurses. A factor analysis revealed that the major factors were low pay, lack of respect from medical and hospital management superiors, and lack of control over their schedules, factors which caused many to eventually leave the field.
How were these findings used?
The ""experts"" recommended that nurses be offered better parking places at night and that a bulletin board be set up to advertise apartments for rent nearby the hospitals, two factors that were of marginal significance, at best.
The state was the only deadbeat client I ever had, by the way. It took well over six months for me to get paid.
So, forty years later, have things improved for nurses?
Obviously not, but the stock market does not seem to mind.
Government is on the case, though..."
2020-12-02 20:26,"Thank you Katherine for bringing this thoughtful essay to light. The medical profession has done such an excellent job protecting and caring for others, all the while trying to care for family. The burden is tremendous. I thank them from the knees of my heart. So much time has lapsed, countless deaths and still no mask mandate on federal level, it is criminal to subject and abuse our healthcare providers in this manner."
2020-12-02 20:36,"It’s been a hard year for my millennial age children - military doctor, civilian nurses, and a police officer in a big city. All front line, and parents of young children.  The absolutely only reason for us old people to go en masse to the head of the vaccine queue is if this eases pressure on the health care system. This reminds me of the ethics debates we had in university - what is the greater good. The debate isn’t hypothetical now."
2020-12-02 18:13,So why haven't plans been made to increase the number of health care workers? There are certainly plenty of unemployed looking for work and training.  The U.S. military can train paramedics in a few months - why isn't their expertise called on? What about those doctors who consider themselves as specialists too good to treat ordinary patients? Maybe what is needed is not clapping but a thorough revaluation of the system.
2020-12-02 21:20,"This is the sad but necessary answer to those who deny, those who mock, those who flout, those who deny, those who lament their loss of liberty.  
This is real for the individuals in this article, these doctors, PAs, nurses, EMTs, hospital workers (including unit clerks, housekeepers, and food service staff).  
When you, the flouters/deniers/liberty lamenters, declare that your freedom from the tyranny of masks is at risk when because public health officials are on power kicks (when in reality, they are doing their jobs), you put these individuals at risk.  
How selfish of you.  
How myopic of you.  
How narcissistic of you.
(You are better than that. aren't you?)
Share this article, not because these individuals are heros, but because they are moms and dads and siblings.  And they deserve acknowledgment that this is real and this is hard."
2020-12-02 19:53,"“I guess I should have worn that mask,” is quite something to say on one’s deathbed. What a shame."
2020-12-02 19:02,"Biden/Harris Admin. should give we all hospital employees a federal income tax holiday — this is a war. We give hazard pay to other protectors, why not these people.  S / a non-healthcare employed citizen."
2020-12-02 21:57,"Now if only there was a way to identify those who choose ignorance, health care workers could avoid treating them."
2020-12-02 19:33,"Some time ago, some deluded (and armed!) person drove for hours to investigate a supposed paedophile ring operating out of a pizza restaurant. Meanwhile covid deniers could probably drive a short distance to the local hospital to test their views that this is all a hoax. 
But given that I have read that some die of covid while denying it,..shaking my head."
2020-12-02 23:21,"I have talked about this ad nauseum to my sister. I am a retired nurse, albeit through getting hit by a car 25 yrs ago. I am on SSD.  after the accident (i was crossing the street at 12 noon)i had a private disability that only paid 750 dollars a month.  in ten yrs i had 34 surgeries and those were just related to fixing my leg which was fractured; which then affected my gait. finally when i came back i went to only four days a week. finally after ten yrs i had to apply for SSD. that was in 2002 when i finally filled out my departure papers.  
when i left then the average age of a nurse was 42.  it is now closer to 48. many nurses are or have left the profession for traveling nurses or agency nurses which are paid way more than regular ICU nurses or floor nurses. many long term care nurses are in fact LPNs and aides.  they usually have only one RN.  and the night shift forget it.
I worked in the OR a little over 19 yrs. many hospitals are laying off nurses who work in outpatient clinics such as GI, surgicenters and plastic surgery centers.  I unfortunately have developed too many health problems as a result of the accident.  this country has never addressed this problem of the shortage of nurses especially those who are trained in specialties. I feel for these nurses and cry every night for them."
2020-12-03 0:35,"Sometimes I wonder if the people caught attending mass events should be entered into database that alerts facilities not to accept them if they turn out to be COVID-19+. I know that sounds heartless and would likely not be feasible but it seems like people who continue to flout laws should be punished accordingly. 

Also for people who say that others who  wear masks because they're afraid of COVID-19: they should consider that the person wearing the mask might be COVID-19+ already and they're PROTECTING you.  I'm a healthcare worker who wears a mask regularly and I've had a few maskless people approach me outside work, mostly accidentally. Occasionally, I'll them to back off because *I* -- not them -- might be infected."
2020-12-03 0:38,"Two days ago, I went to pick up food curbside, at a small local grocery store, where my son works.
Our State now has a mandate , for masks to be worn in all business. I watched a careless, amoral your man, jump out of his truck (left running) to go into the store, not wearing a mask. Later he came out again, still no mask on.

I was going to tell him, that masks ARE required inside, with a sign on the store's door, and his careless, indifferent behavior is endangering the life of my son. 
But I would probably been punched in the face. 

So sad, that these Health Care workers, end up shouldering the burden, of caring for these indifferent citizens, who don't believe in wearing masks, social distancing, or science."
2020-12-03 0:51,"Here in Brazil, my nephew is a doctor working against the coronavirus. And one niece is a nurse, also working against the coronavirus."
2020-12-03 0:28,Voted for Trump? Don’t believe in science? Thought covid was a Democratic hoax? Hospital is CLOSED.
2020-12-03 0:43,When I read stories like this I am struck again by the profound evil your president has perpetrated on his country and the shocking dereliction of duty by the Republicans who have empowered him.
2020-12-03 0:35,"It is heartbreaking to hear these stories of dedicated physicians, nurses, and others.  But, to be brutally honest, selflessness and sympathy is not a political or survival strategy in 2020 pandemic America.

After 9 months you should recognize that you are being exploited.  By the hospital and other corporations you work for.  By politicians and your fellow Americans, who have demonstrated over and over they simply do not care about you and your families, other than to be there to service them when they get sick after going to the bar, a motorcycle rally, or other superspreading event.

It is past time for emergency personnel to get over their ""selfless"" and dedicated"" self-image -- that is not going to save you and your family.  We are heading into the worst of it, and you have a unique skill set in a pandemic that can be leveraged to curtail this spiral of destruction.  By giving an ultimatum, threatening job action in those states, cities, counties, etc. that are not taking sufficient action to protect you."
2020-12-03 1:54,"I am a physician. I do not work in the ICU or ED, but am exposed to many patients daily. We are expected to now maximize our productivity to recoup some of our organization’s financial losses from spring when not much was going on and we had few cases. Now our hospital is being overrun with Covid-19 patients, and infection rates are surging in this small rural state. 

Our clinic rules are clear: one must wear a mask at all times to protect patients and staff. Yet every day, all day long, I must politely ask people to put their masks on and keep them on, and they respond with anger and sometimes hostility. The disrespect shown to us, who come to work every day to help patients (including these), is astonishing and inexplicable. How hard can it be to wear a mask for an hour or so? We wear them for many hours straight every single day. Moreover, if healthworkers go down, who do these people think will be there to take care of them if they get Covid-19 or some other condition?"
2020-12-03 2:36,"I found the most horrifying sentence in the article to be: ""Some, like Dr. Gilman, in Arizona, have had their salaries slashed as hospitals weigh how to cover costs.""

These health care workers are risking their lives like no one else. Relief is not in sight. Health care workers are understandably quitting. They are also dying. 

What ignorant hospital administrator would cut salaries at a time like this without appealing to every possible source, from the state to the press to the public?

Why isn't Congress all over this?"
2020-12-03 3:05,"I am tired and mad. My health center has been fighting for months now. Our country had time before things got worse in March, when we knew we had to get more ppe. We had time over the summer to regroup in different regions but there was no leadership. Our experts were silenced. Public health was ridiculed. 

Now we are out of time. There is no more Calvary. There are no more nurses coming. There are no more support staff.  There are no more staff. What we have is what we have. We, as a nation, blew it. We wasted time and energy when we didn’t have that luxury. 

People are going to die who don’t need to without their loved ones."
2020-12-02 15:08,"I vote that prisoners be the one of the last to receive the vaccine, after it has been offered to every member of society who has not broken society's rules."
2020-12-02 15:19,"Corrections staff and inmates should receive vaccination priority, at least over healthy adults, and possibly higher up on the chain.  Inmates live in close proximity and share facilities as well as space, and many have underlying medical conditions and psychological issues.  They cannot shelter in place or socially distance like those at liberty.  And the very same risks that the inmates face are also borne by corrections staff, who work in these overcrowded facilities and must manage these individuals.  In turn, the families of correction staff are at risk.  Let's look past the reasons that brought prisoners to prison.  They are human beings, as are the staff that watches them, transports them, care for their medical needs, and counsels and teaches them."
2020-12-02 16:00,"We need to stop the virus where it is spreading the fastest. Of course the very vulnerable must be protected, but the priority is to stop this creature where it is thriving.

Distribution needs to be a science-based project with that goal in mind."
2020-12-02 17:09,"People who did not pay a traffic fine or shoplifted were not sentenced to death. People in jails, awaiting trial, are innocent until proven guilty. These people deserve protection on par with those in senior living facilities and healthcare workers. Obviously, prison staff deserve protection too."
2020-12-02 17:15,"Incarcerated Americans should absolutely be prioritized. Besides the fact that many have preexisting conditions that make them vulnerable, the conditions of incarceration make it impossible for most inmates to observe best practices to avoid infection. Their sentences are for imprisonment and do not include being subjected to hazardous conditions. This is true when it comes to prison violence. This is certainly true when it comes to COVID. We, as a society, have a duty to protect those in our charge. We need to take this seriously."
2020-12-02 17:15,"People in confined conditions should receive vaccines before healthy young adults not confined. But there are many more vulnerable populations that should go before them. The harm that results from delaying the vaccinations for particular groups is clear. Health care workers who become infectious cannot work. Weak bodies are likely to lose their battles with the virus, so are the more likely to die."
2020-12-02 15:23,"Prisoners are confined in large numbers.  They are human beings.  Of course they need the vaccine, after employees of health care facilities and assisted living/nursing home residents.   WWJD?"
2020-12-02 16:03,"I suggest we decide what nation we are and live to our decision. Are we world leaders who champion human rights and believe in opportunity for all?

If so, we imprison people adjudged to have broken the law in a humane way and we vaccinate prisoners. 

If we are a totalitarian government that rules by fear, using lies and brute force to control our population, we continue to let our prisoners die of coronavirus and don’t even bother to consider it newsworthy. 

But if that is who we are, how about we stop touting buzzwords about how we’re the land of the free and home of the brave? There’s nothing that brave about packing people together in a cell and leaving them to get sick and die. 

At least one in eight of us knows someone locked up either now or in the past. We just don’t talk about it because we’re afraid of making it worse for our loved one.

And when you think about that silencing of voices, in the United States of America, it ought to frighten you, too."
2020-12-02 17:29,Prisoners are often called upon to help us when we are in crisis. They risk their lives fighting wild fires and make hand sanitizers when we needed them. It is only fair that we recognize their contributions and give back by vaccinating them sooner rather than later.
2020-12-02 17:56,"The ethical obligation cannot be said loudly enough.  I'm glad this article mentions it twice!  Thinking back to the start of the pandemic, we know that the virus was brought in from the outside -- either by new inmates, transferred inmates or prison personnel.  Clearly there was a moment where officials could have taken action but apparently REAL steps to control the virus were never taken.   And now the virus has a stronghold.  Judges could grant compassionate relief but are they?  Not to my knowledge.  This is a mess and only underscores the weakness of our entire system -- whether it's prisons, schools, hospitals, housing,  we are failing!"
2020-12-02 18:10,"Prisons will never get COVID aid for the same reason that Phone Calls from prisons still cost $5 per minute and there is NEVER legislation passed to stop predatory behavior towards inmates, in any way. We could give so many examples. The fact is that inmates have no political voice. 

I very much appreciate the efforts in Florida to give former inmates the right to vote. This has been fought bitterly by Florida Governor Ron DeSantis and other Trump allies, specifically out of fear of their political power, despite having been forwarded by the Florida citizens, by vote, on numerous occasions.

Once former inmates can vote, we can only hope that the prison populations will be taken seriously as people and as citizens."
2020-12-02 18:23,"It’s reasonable to first vaccinate healthcare worker. But next, it’s not moral to prioritize all those at high risk due to crowded conditions, e.g., nursing homes, with the exception of incarcerated people. Putting them at low priority is like subjecting them to a rerun of the Tuskegee Experiments."
2020-12-02 20:04,"If the prisons are owned by private companies- isn’t it their duty to cover all costs of vaccination and pay all claims of neglect and death?
Or more socializing risk and privatizing profit?"
2020-12-02 17:12,"Federal officials have it right: prison staff should be pretty high up on the list, but prisoners should not.   When a society has a precious but (for now) limited resource like the COVID vaccines, those members of society who kill, rape, stab, maim, attack, assault, burglarize and steal should be at the bottom of the list."
2020-12-02 16:31,Immunize the correctional facility workers. The inmates broke the law...back of the line.
2020-12-02 15:59,Staff yes.  Prisoners no.  Except maybe non violent drug offenses.  I'm very liberal but my 82 year old mother is much more deserving than a killer .
2020-12-02 20:44,"Convicted criminals in prison should definitely get the Covid-19 vaccine before law-abiding seniors over 65 who are at greatly elevated risk of becoming seriously ill or even dying if they contact the disease.

Right."
2020-12-02 17:21,"Any person held against their will, be it in prisons or on the border, or at Gitmo, must get the virus vaccine at the same time as doctors, nurses, support personal... in other words, the ""First Tier"".

With incarceration, comes responsibility.
In this case, the responsibility is to protect those who cannot protect themselves or even move out of the pathway of the disease.

This includes those ""private prisons"" where private citizens make a profit off locking up juveniles or the poor.

And, if you don't like this duty, then shut down all private prisons; Gitmo --- where people are not even charged with crimes but are simply held in a legal limbo; the facilities where Baptists and Catholic ""non-profits"" are making millions on separated children or force sterilizing women who are not citizens.

We've had 4 years of the authorities of this nation gloating over the misery they can inflict.
If we cannot protect the most vulnerable, then perhaps the United Nations needs to step in."
2020-12-02 16:50,"The costs to public health are immense when people in congregate living facilities get Covid. That alone warrants keeping inmates at the top of the list. To those who say being a prisoner means you don’t deserve to be spared the virus, I urge you to consider the fact that we all make mistakes and serving time does not mean you deserve illness and possible death from Covid."
2020-12-02 21:05,"The way we treat prisoners in the U.S. is a disgrace. I dearly hope that our poor treatment does not extend to preventable deaths. There seems to always be an argument about how much inmates deserve, but surely they deserve to survive."
2020-12-02 20:20,"We have a moral duty to protect the health of prisoners, not just prison staff. 

While this nation already has too many people incarcerated for minor offenses, if we locked them up we have to prioritize their health just like any other vulnerable group.

This should not even be open for debate. Shame on our as a nation if we can't do this one, simple thing."
2020-12-02 17:55,Failing to provide a vaccine to a captive population during a pandemic is a violation of the 8th Amendment.
2020-12-02 17:58,"Last.  They are criminals.

Protect the staff, because they are at risk."
2020-12-02 21:45,"Stop victimizing innocent citizens, and then you won't be in jail.  If you can't do that, then I DON'T CARE."
2020-12-02 19:22,"We create political walls between ourselves and people in prisons, immigrant detention camps, and meat processing plants.  The virus fueling this epidemic does not see those imaginary borders and travels freely via the people who are employed by these institutions.

We pretend these people don’t count at our own peril."
2020-12-02 16:49,"The allure of turning our prisons into killing chambers must be overwhelming to some elements of our society. It’s capital punishment writ large, even for low-grade and white collar offenders. Next, they can have work camps for dissidents and undesirables; arbeit macht frei, ya know."
2020-12-02 17:54,All the military members worldwide should be vaccinated before prisoners.
