Date,Comments
2020-01-31 14:16,"The percentage of deaths is NOT the issue.  This article misses a key point, and that is that 20% to 25% of the cases are severe requiring hospitalization at a high level of care and isolation procedures.

Now...Do the math for ANY city.  If you have 200,000 people and 25% are infected, that is 25,000 people.  25% of that is over 6,000 people.  How many cities of that size have over 6,000 high level care beds available?  How many have over 6,000 beds of ANY type available?  THAT is where the problem lies.  By sheer numbers this virus overwhelms the medical resources available to treat patients.  The hospitals in Wuhan, a MAJOR metropolitan area, are already overrun with less than 2,500 reported cases.

Do NOT take this virus lightly by comparing the death rate to other illnesses.  What happened in Wuhan could happen in ANY American city.  I am a volunteer who serves with a local emergency management agency.  I have seen the plan to place social distancing..A polite way of saying a quarantine...Into American cities of all sizes."
2020-01-31 14:18,"Thanks to NYT for the excellent, timely, comprehensive coverage. Very informative and valuable."
2020-01-31 14:19,"I'm curious about the source(s) the authors used to get the mortality information, like the <3% mortality rate statistic and ""many of those who died were older men with underlying health problems"". Perhaps I missed this information in the New England Journal of Medicine and Lancet articles."
2020-01-31 14:22,The graph is informative and puts this in context.  The range also helps me understand that there are still unknowns.
2020-01-31 14:30,Thank you for this article. It offered all the clarity that I was seeking and put the outbreak into context. Let’s all hope the Wuhan Corinavirus falls in the bottom left of the pink box and not the top right.
2020-01-31 14:32,"It is fascinating and somewhat reassuring to see how sophisticated epidemiology has become over the last few decades. I hope this corona virus' mutation rate is low so that the mortality rate and contagiousness do not rise and most important, a vaccine will work well."
2020-01-31 14:32,"As an immunologist, there are some misleading stats in this article. First, it appears that Wuhan coronavirus is spreading at a much more rapid rate than SARS and has already exceeded the total number of people infected during the entire SARS outbreak. It increased 10-fold in the last week alone and is continuing to rise in a nearly geometric progression. It is unlikely that it will continue at that progression for a variety of reasons (although it has tracked extremely well up to now with predictions) but if it does, there will be ~100 million infections worldwide by the end of February.

Second, the mortality rate is very difficult to calculate. Yes, there have been ~200 deaths and 10,000 cases, which would imply a mortality rate of ~2%. The problem is, most of those 10,000 cases have been identified within the last couple of days (9,000 within the last week). Those patients are likely at the early stages of disease and we have no idea how many will survive and die. I would estimate that the mortality rate is probably in the 5-10% range, similar to SARS."
2020-01-31 14:42,"The 2d plot with number of people infected by each sick person (X) and mortality rate (Y) has a log scale on the Y axis. Given the enormous spread in mortality rates (bird flu ~75% to seasonal flu 0.1%) a log scale is the obvious choice but this requires some explanation for a reader who isn't a scientist/mathematician or else people will miss the point that the bird flu is 750 times more deadly the seasonal flu.

Also the bottom vertical axis label of 0 is simply wrong (unless the vertical axis is infinitely long ;-) ). The common cold and chicken pox must have a non-zero mortality. I guess 0.01% was the intended axis label which would be consistent with the other labels."
2020-01-31 14:44,"This is a good article about the disease and comparison with other viral respiratory disease.  

I would like to note that the deaths from these infections are likely to occur in older people or those already ill. The article alluded to this group. Death rates in subgroups are difficult to accurately predict with general models for disease spread. There may be a lot more deaths if and when it spreads through a population with a high percentage of people in the second half of life, for example, in the US, Japan, and Europe.

The second is that pneumonia makes people very sick even when it doesn't kill.  Patients in the working-age group are likely to miss days or weeks of work.  The economic effect of sickness like this is likely to be significant if recovery times last weeks. 

Morality from this virus is certainly being hyped, primarily on speculation and lack of information at this time.  People who get it do seem to be sicker than with usual influenza and that's something public health officials in the US may have to deal with ."
2020-01-31 15:13,"This is a great article.  The analysis is excellent, and it allows the reader to compare the threat of the Coronavirus to other well-known diseases.  It was interesting to note that the Chickenpox has a near zero fatality rate.  Is that prior to or post the vaccine?  It is a bit of a relief to see the relatively low death rate for the Seasonal flu, although there have been about 8,000 deaths reported this season.  Does the flu shot actually help with this, or do the elderly and immune- compromised populations die regardless?"
2020-01-31 15:17,"I have a problem with the estimated mortality rate.  I do not believe we will ever receive accurate information on this because (1) I do not trust the Chinese government to tell us the full truth, (2) I believe medical authorities in many areas including personnel inside of treatment facilities are deliberately misdiagnosing causes of death in elderly patients and patients who had other medical problems to which death could otherwise be attributed, such as ""severe pneumonia,"" ""chronic heart disease,"" etc., (3) because of cost and shortage of supplies, not all suspected cases are being tested and it appears that family members of both confirmed and suspected cases are not being tested, either.  Many estimates that I've seen of potential spread of the virus, the total number of infected and the death rate are much worse than what is being pumped out to us.  Could the experts at universities around the world (outside of China, that is), ALL be that far off in their analyses?"
2020-01-31 15:22,"It sounds like China has been proactive  trying to contain the virus. It also sounds like it might be a little late due to the number of people who travel from Wuhan to other areas of China, other Asian and western countries. It also appears that the elderly with existing health conditions are more vulnerable to succumb to the illness. If it is too late and the virus is spreading outside Wuhan, we might face a pandemic with high mortality among those with other conditions. 
Somehow being an optimist and after the SARS and the Ebola outbreaks, I doubt this will be the case. This is probably not the Spanish flu. That being said, we have had warnings that China needs to more proactive about the handling and consumption of food to prevent a Spanish flu in the future. All being equal, humans are due for a pandemic  to contain our numbers. Unfortunately, this is one of the ways how nature contains populations, including us humans."
2020-01-31 15:24,"All good -- and thank you for the graphics in particular -- but the projection of a <3% fatality rate *can't* be right.  

With 10,000 infected and 200 deaths reported that's already a 2% mortality, of course...and the illness, quite clearly, has certainly NOT yet run its course for those 10,000 victims.

Better estimates will probably be upwards of 5-10%.  The WHO is clearly lowballing this one, and it like any 'government' will revise its 2019-nCoV statistics over time (as judged convenient) to lessen the impact on public reaction, just as they delayed in declaring an emergency.  

As the WHO has stated, the less sophisticated a country's medical system is, the worse the outcome.  Were a North Korea to have a substantial outbreak, for instance, there'll be a revision or two to the mortality rate.  And any country's healthcare system can be overwhelmed to the point of breakdown, with the same effect.

That all sums up to a call for deliberative & appropriate action.  I actually haven't met a person or even seen anyone who's panicking, with the possible exception of those who feel the need to jump on a soapbox and blare out ""Don't panic!"""
2020-01-31 15:43,"Thanks for sharing, except that October-November's travel data is pretty skewed when comparing to December - January due to the seasonality. There's a 7-day holiday in October and Thailand, Japan are top tourism destination, whereas when it comes to December, many international students travel during the winter break. I'd expect US has much higher passengers traveling since December, and hence I hope to see more reactions to the virus in the states. The pending number hasn't been updated since 2 days ago on CDC website."
2020-01-31 15:52,Thank you for an excellent overview.  I do have an issue with the last point.  I think there will be vaccines available much faster than a year - if needed.  They need to find some good candidates and prove a lack of toxicity.  Then they can deploy that vaccine in massive clinical trials concentrated on areas of high infection rates.  They would have to state that it is not certain it will work for everybody - however it would likely be effective enough to help contain an epidemic.  Yes a fully tested approved and guaranteed effective vaccine may take a year - but if needed you can cut corners and still get the desired epidemiological effects much earlier.
2020-01-31 14:56,"It has been brought to my understanding that this virus started in a transportation hub...correct?Now the question i ask is were did the virus come from?And i ask this question because this could be a plan of the government...to possibly lower the population rates, the pollution rates, the crime rates? This could be something that the government has put into place, and let us not forget that we are still in debt with china this could be there way out us helping china and paying the debt that way it sounds crazy but just think were did this virus come from and it started in a transportation hub out of all place what would a virus like that be doing in a transportation hub on a random day china fell to an epidemic that nobody knows were it came from or how it was started this virus for all we know could have been created in a lab. And they are talking about a vaccine in a year. You might as well forget it because as it said bye the time they made a vaccine for sars they had the virus under control after it killed infected so many people. In my personel opinion i do not believe that this epidemic/virus was no accident."
2020-01-31 15:01,"Really bad decision to use the log scale for mortality.
Most people don't know what a logarithm is and will think that this virus is possibly half as deadly as Ebola.

In other words, get ready to see it replicated in social media with the explanation or labeling of the scale removed.  Panic material.

Scientifically accurate, poor choice for a mass communication."
2020-01-31 15:38,"How are Spanish Flu and SARS rated at the same level on the fatality rate axis? Considering the under reporting of SARS, it seems disingenuous to put a recent virus that reportedly killed 774 with an infamous virus that killed between 20 and 50 million. Give us another graph that shows actual death tolls, so we understand the impact of quarantine and precaution."
2020-01-31 15:07,"I am pleased that the article mentioned a comparison with typical influenza: ""For instance, even though influenza has a case fatality rate below one per 1,000, roughly 200,000 people end up hospitalized with the virus each year in the United States, and about 35,000 people die."" 

I wish that the New York Times and other media outlets would publish graphic depictions comparing infection and death by coronavirus and influenza. This might bring a little more attention to a disease we have here in the U.S. that would appear to have far more serious consequences to public heath--though apparently causing a great deal less concern."
2020-01-31 16:01,"If the control measures work, this pandemic will fall into the mists of memory ... and people will call it much ado about nothing. What other field is a success if nothing much happens?"
2020-01-31 16:04,"I love these in depth NYT assessments. As someone who works in public health, I appreciate this excellent evaluation of the facts and relative risks. Well done!"
2020-01-31 16:06,"It might be good to point out for those not used to look at graphs all day long that the death rate (y-axis) is on a logarithmic scale!

Maybe add a graph with a linear scale for comparison - much easier to grasp for most, and will also serve to NOT stoke more fear than necessary."
2020-01-31 16:17,"How does Coronavirus compare, on these same measures, to the Zika virus?"
2020-01-31 16:11,Now's probably a great time to go sightseeing in your own nation as there will be less tourists around. People have to eat in China so there will probably be more demand for food from our nation. You can get just as much vitamin k from meat and dairy as you do from veges. We have a smaller population in NZ so less chance of it spreading here and developing into some other virus before a vaccine is developed. There's a shortage of masks worldwide and I read all the people buying up masks and hoarding them to sell by price gouging are causing shortages for hospital workers.
2020-01-31 16:14,"As an ID doctor, I think this is a fantastic piece with useful visual information! thank you."
2020-01-31 16:14,"I'm not a medical professional but I'm curious, is there any specific reason the times chose to use a log scale to represent the mortality rate axis on some of the charts accompanying this article? Using such a scale could be misleading to passive viewers, the distance between the projected mortality rate of the coronavirus and far deadlier viruses such as Ebola appear very close to one another despite the initial reports (as outlined this article) that suggest the coronavirus has a morality rate 1/20th  of Ebola. Part of me wants to believe there's some academic justification for this but I feel this may have been done to intentionally fuel further press of the outbreak."
2020-01-31 14:26,Telling people not to go to work or school if they are sick is not helpful. I have had a cough and runny nose for 2 weeks. Am I suppose to sit at home during all of that time? Seriously? I wish I could.
2020-01-31 15:21,This article as well as the article about bats in the Times made me curious if there could be any relationship between the African swine epidemic in China this past year with its increase in pork costs could have perhaps made other meats more desirable compared to normal and perhaps increased the likelihood of a new virus crossing over to people than it would have otherwise.
2020-01-31 16:09,We are still left with no information about those who seek immediate medical attention after they experience the earliest symptoms.  One can surmise that being vigilant and going to the doctor at first symptoms will greatly reduce any chance of serious complications or even death but I have seen no articles regarding this.  Can you please publish an article about what to do if you feel symptoms coming on and how that will affect your chances of defeating the virus.
2020-01-31 15:16,"Pls stop calling the 1918 influenza pandemic the ""Spanish flu""

Good helpful article and very interesting comments. Thanks. Traveling to UK soon. Feeling better about it, but still taking an N100 mask."
2020-01-31 15:40,Really glad I'm flying for work this weekend. And next weekend.
2020-01-31 16:21,"Under #2, the fatality rate vs infectivity graph comparing corona to other infectious entities was very well presented. Thanks."
2020-01-31 16:25,"..Given the rate at which the disease is spreading (much more quickly than SARS)..its seems that new cases will rise to the tens of thousands within the coming weeks..  
 If that is the case, then from that point it would likely become a true global pandemic.
..-- Which means the necessity to stop the spread now is all important."
2020-01-31 15:55,"The data visualization in this article negligently uses a logarithmic Y-Axis while use a data point that does not function on logarithmic scale. Percentages are tightly defined from 0 to 100, each percent and decimal between those two numbers is inherently defined by the equality of weight and position over other numbers. Reducing the Y-Axis in size via logarithmic scaling irresponsibly shows the Wuhan coronavirus as near other diseases, which are, in fact, separated more than 80%. The New York Times data team should work with subject matter experts when creating visualizations to capture more accurately the data they wish to represent. If the Y-Axis is too large to nicely show the comparison you would like to make in a visual, might I recommend reconsidering that idea."
2020-01-31 16:31,"Fantastic graphics, especially the fatality vs transmission one. This allows us to consult history and historical fiction as we track the coronavirus and make plans (I’m checking my shelf-stable food just in case.)

The strap hanger graphic also solves a mystery for me. I’m on public transportation every day and never know how far to move away from the coughers and sneezers.

I’m not terribly worried at this point. Nevertheless, the article in today’s Guardian about all the American workers who have zero sick days could point to an ominous reason that the anti-regulatory, pro-employer USA would be less prepared than any other first world country to respond to a pandemic."
2020-01-31 16:33,"""China was not nearly as well-connected in 2003 during the SARS outbreak. Large numbers of migrant workers now travel domestically and internationally — to Africa, other parts of Asia and Latin America, where China is making an enormous infrastructure push with its Belt and Road Initiative.""

Africa and South America - no data available, or no reported infections?"
2020-01-31 16:36,"Seems like the growth rate of the Wuhan virus is actually unknown since local authorities were keeping quiet about reporting cases early on. I'm guessing the actually line looks more like SARS but will be bigger because, as the article states, it began in a major transport hub and early measures to contain it were not taken."
2020-01-31 15:29,This information is what I pay for.  Thanks NYT!
2020-01-31 16:39,Excellent!  Graphics tell the story so well.  Really appreciate this approach to presenting a lot of information in an easy to comprehend fashion.
2020-01-31 14:23,Wuhan is also river hub and you make no mention of this factor.
2020-01-31 14:42,"Once the corona virus gains a foothold in the United States, Trump can use the crisis as reason to suspend the elections in November. Thus he will be on his way to being the first American Emperor."
2020-01-31 15:22,"These numbers are problematic because they are dependent on numbers given by the Chinese government on infection and mortality occurrences in China.  Even your own reporting from Wuhan and other places note undiagnosed very ill people and unreported deaths attributable to the virus.  Xi is creating a cult of Xi and desperately trying to downplay this epidemic to cover up the crisis.  Illness, suffering, economic slow downs, deaths are a sure way to lose the Mandate of Heaven, and the Communist Party knows that as well as anyone.  I would take these numbers coming out of China with a boatload of salt."
2020-01-31 16:41,"If you take the last five days of confirmed infections and you plot them and the trendline that runs through them, the value for describing the fit of the line that runs through the data points is extremely close to 1. The actual number of confirmed cases should be growing exponentially. What the linear increase over the last five days means is that the confirmed cases probably reflect a limitation in the number of tests that can be performed in a single day."
2020-01-31 16:47,I think fomite transmission is another big unknown not mentioned here. I'm curious about the type(s) of pneumonia that go along with this virus. If they are all viral that is extra bad but if they are mostly bacterial as sequelae that's better since we have vaccines (Prevnar) - and I'm happy to have done both of them. Even without a pandemic the pneumonia vaccines are much better general protection than getting the  flu shots they try and force on everyone in every situation like this.
2020-01-31 16:40,"The log chart on the Times home page( which will lead to the article) is very confusing. The size is too small,  compresses the data and eliminates some of the digits on the side.  The actual chart reproduced in the body of the article is better, but could use an explanatory note.  Otherwise, it is a very informative article, with some good comments."
2020-01-31 15:52,Good detailed reporting. This is the kind of fact based articles that I want to see from NYTimes.
2020-01-31 14:52,Well done. Thank you.
2020-01-31 17:15,"A co-worker is hosting a couple visiting from western China, don't know what city. They arrived on Tuesday night in Los Angeles before connecting to another flight. They were not checked for fever, nor were they given a ""health card"" at the airport. I met them, chatted about their vacation. Lovely couple. 

Now I'm worried."
2020-01-31 17:15,Of course it can always mutate in quite unexpected ways. Presumably the more people it infects the higher that probability.
2020-01-31 17:22,"I am always interested when the fatality rate from Spanish flu is compared to more recent epidemics. Of course the entire nature of the disease was poorly understood. More importantly the widespread use of IV fluids was still decades away, and severe dehydration was unavoidable in many patients. In addition we essentially had no treatment for secondary bacterial pneumonias, ear infections as well as other complications related to congestive heart failure or diabetes.
     Wouldn't want to see a return of Spanish Flu, but seems possible the fatality rate would be lower."
2020-01-31 17:27,"Very useful explanation of a phenomenon that can needlessly frighten the public.  

One issue, however: I know the infectivity/mortality chart is logarithmic, but I doubt varicella (chickenpox) has zero mortality and, as such, should not be placed at the same level as the common cold."
2020-01-31 17:36,"While the article is informative, I think that the chart is less so.  People just can't understand a log scale easily, like the one used here for fatalities, unless they are used to seeing one and understand how it works.  In this case, it's use mostly just distorts the data.

No one is going to take a look at the chart and quickly understand that Ebola has 5 times the fatality rate of the Spanish flu."
2020-01-31 17:38,"Question for the experts: What, if any, is the risk of contracting this virus via objects one handles, specifically, products shipped here  from China, such as Amazon purchases? Are there precautions one should take in handling these items?
Thanks."
2020-01-31 17:45,"Are there environmental limiters to these viruses, like humidity, temperature, ? Do outbreaks subside on their own?"
2020-01-31 17:55,"The chart is interesting but confounded by two key environmental and population factors. The Spanish flu was very deadly in 1918 but the same virus might not be as deadly today since advanced medical treatment is now available. The Spanish flu also occurred during WWI which aided its spread and there were no reliable detection methods in 1918.  MERS infected a population that is, as a whole, less healthy than the Chinese population. A very high percentage of deaths due to MERS were in people with underlying medical conditions. 42% of MERS patients died in Saudi Arabia while 16% died in South Korea. Over 75% of MERS cases occurred in Saudi Arabia. This inflates the risk of death due to MERS."
2020-01-31 18:02,"Little is gained by using the log scale here, and it makes the information look much scarier than it should."
2020-01-31 18:10,"The scatter plot seems misleading. If you calculate the mortality rate by dividing the number of deaths to the number of confirmed cases, this number indeed stays constantly between 2-3%. However, it is a well-known fact in epidemiological literature that the mortality rate underestimates the case fatality rate (the probability of a disease to kill you throughout its course), because in the early exponential growth stage of the epidemic most patients are still in early stages and are not dying yet. For me, it is extremely hard to believe that the case fatality rate for the virus is less than 3%. I would put the estimate to something above 5% and closer to SARS. 
Also, WHO estimates the transmission rate between 2 and 3 and higher than for SARS. On the graph, the transmission rate range is mostly to the left of SARS. The lower transmission rate for the new virus also does not make sense given a much faster growth in cases as compared to SARS when so many preventive measures were taken this time."
2020-01-31 18:16,"Mostly nice graphics, BUT too bad you couldn't work out the y axis on the scatter plot comparing fatality and transmission rates. The acceleration makes Wuhan look more devastating than needed. You could have used equal intervals and done an inset for the details."
2020-01-31 18:24,"Thank you for this well written article,NYT. Apart from the new information about Coronavirus,  I was surprised to see how contagious measles is compared with the other viruses. The picture of virus spread in a crowded area should be seen by anyone whose child is due for vaccination."
2020-01-31 18:51,"While the graphics are nice, the figure showing mortality vs transmission rate is a bit misleading. People can die of the common cold, often due to similar underlying conditions as people dying from coronavirus. Varicella (chickenpox) is not innocuous either, the reason we get vaccinated is not to avoid an itchy rash but more to prevent severe complications like meningitis."
2020-01-31 19:21,Thank you good information well presented. There are still unknowns and the numbers are subject to several caveats as many have commented.
2020-01-31 19:55,"Great information, beautifully displayed, just what the public needs to see. Good work"
2020-01-31 20:05,"Good informative article. 

We lived in Asia during SARS and this story has a long way to go before it all unfolds.

Cut short a trip to SE Asia and returned Tuesday from Chiang Mai, Thailand. People there are on high alert. On our flights from Bangkok to the US with a change in Taipei most people were wearing masks. All of the flight attendants and employees in the lounge wore masks."
2020-01-31 20:35,"America will be unprotected against public health emergencies in 2020 due to Trump's cuts.

""In its 2020 budget the Trump administration proposed a further 10% cut in CDC funding, equivalent to $750m. It zeroed out funding for epidemiology and laboratory capacity at state and local levels."""
2020-01-31 17:47,"Let's keep some perspective here.  The new virus seems similar to SARS, which killed about 800 people worldwide in 2003.  And then disappeared.

Measles will kill nearly double that  ... in less than a week.  It will do the same next week.  And the week after that.

And malaria killed more people than SARS did ... yesterday.  It will again today.  And tomorrow.  

Where are those headlines?"
2020-01-31 17:48,"What about our food supply? Don’t we import a lot of food from China, some of it moist and capable of sustaining viruses? Another reason to buy local......."
2020-01-31 18:26,"Many of the comments are about the log scale of the Fatality Rate vs. Average Number of People Infected by each Sick Person graphic. I like the logarithmic scale and find it useful for this sort of comparison of a very large range of values. For those that want a linear Y axis, I provide the following...

100%
90
80
70
60     Bird Flu
50     Ebola
40
30     MERS           Smallpox
20
10
0       Swine flu, Seasonal flu, Common Cold, Chickenpox"
2020-01-31 18:45,"China had better throw every resource they have at this burgeoning virus, or their economy will quickly tank. Without the American market, which is being increasingly shut down as we speak, China will shrivel and die. Americans will not do business with a country where every person is wearing an anti-virus face mask, the death count continues to escalate."
2020-01-31 19:19,"So log scale for fatality so it looks like Cornavirus is right next to SARS, Spanish Flu and Polio.  Why log scale?  Why?  It presents an extremely misleading visualization of the threat.  Coronavirus is 3%, SARS is 10%.  These are huge differences.  MERS is 30% 10 times more deadline than Cornavirus and yet on the image they look to be only twice as bad.  This is misleading.

Additionally, drawing a circle of 8000 people covering 1/10th of the US is also misleading.  There is no relationship between the number of people arriving from Wuhan and the size or scale of the US.  This is also misleading.  

Simple bar charts would be far more informative and far less inflammatory."
2020-01-31 20:33,"We have no one in the White House coordinating public health in America.  John Bolton eliminated the position.

""The White House global health “czar” was supposed to coordinate international, national, state and local organisations, public and private, to confront a global epidemic, backed by the direct authority of the president.

After he became national security adviser, John Bolton eliminated the office as part of an NSC reorganisation, as he did not see global health issues as a national security priority."""
2020-01-31 17:59,I want praise NYT for the great improvement over the past years in graphic presentations about these topics that are inherently numbers and  data rich.  Makes my understanding of seriousness and risks more fact oriented than fear or anxiety.
2020-01-31 18:30,"Given the danger of these viruses developing in a highly populated country like China,I don't understand why China cannot clean up the live bird/pig and other animal markets where these viruses originate. Maybe pigs in one market and birds in another but never together."
2020-01-31 18:53,I am so glad that the Trump administration cut funding to the CDC this year right when they needed it most.  The stable genius strikes again.
2020-01-31 18:26,"In regard to the vaccines for coronaviruses, it makes sense to me to administer the SARS vaccine to a test group of healthy Chinese.  Then, follow them and see if it prevents them from getting the Wuhan strain or if it attenuates it.  The difference may be slight but could be the difference between life and death.  At least it's something to try until a proper vaccine is created and vetted.  Also, the scientists probably need to try that SARS vaccine as it was made and tested but never used."
2020-01-31 15:31,"Based on the incubation period and unknowns about when transmission can occur, I'm left with wondering why the U.S. is limiting its observation of returning citizens to three days.  They have the option of voluntarily staying longer and I hope for their families' sakes and our, they will elect to use that option."
2020-01-31 16:11,"Thanks for informative article and the general feel that we aren't at the panic stage yet. Infectious disease is always a worrisome topic but think everyone needs to take a collective breath and relax. Could become a much bigger issue but outside of a some general precautions that you should be taking during flu season anyway, there isn't much one can or should be doing."
2020-01-31 17:16,"It will be difficult to stop this disease as it is contagious before symptoms appear. As it spreads requires extensive care, the health system may become overwhelmed, which would obviously have serious adverse effects.

Two steps should be taken quickly:
(1) Quarantaine. Minimize travel. Even if this probably does not stop the spread of the disease, it would by slowing it down at least lessen the chance that national health systems are overwhelmed.
(2) Prepare the health system for a big sudden demand. Consider and decide on the triage for all eventualities. Also, plan for all eventualities, for instance for the use of public buildings as temporary hospitals."
2020-01-31 21:22,"So much tiptoeing with China. This praise is like telling a poorly behaved kid that they did a good job sharing at the playground, after they took a toy and had to give it back. They’ve had chances to make major improvements on their reaction to outbreaks, proving again this time that they still require outside pressure and help to take proper action."
2020-01-31 17:27,Nice! Articles like this are why I subscribe!
2020-01-31 18:01,Excellent graphics. Thanks.
2020-01-31 19:14,"It appears that this coronavirus is more transmissible that SARS: The 33 yo german guy infected people before he was sick, and he himself was infected before the chinese visitor was sick. From a different NYT piece today:

""The authors of the letter in the New England Journal of Medicine, who are from Munich and Berlin, said it was “notable that the infection appears to have been transmitted during the incubation period of the index patient, in whom the illness was brief and non-specific.”

“It does mean that transmission is more readily achieved than it was in SARS,” an earlier coronavirus disease, said Dr. William Schaffner, an infectious disease specialist at Vanderbilt University Medical Center. “The report from Germany indicates quite conclusively that spread during the incubation period when the person is not sick themselves can take place.”

But, he said, “We don’t know how frequently it happens.”"""
2020-01-31 21:35,I taught Biology for many years.  I always told my students that other people were not the enemies.  The microorganisms are.
2020-01-31 21:43,"A number of people have commented that, unless you are used to reading logarithmic scales (the ""more deadly"" numbers) the graph comparing diseases can be very misleading and make the disease appear more deadly than the reality. The counter argument is that without the log scale the graph would not be readable. My view is that  the graph as printed will lead many people to believe the virus is more deadly than currently known leading to higher (unsupported) levels of concern and panic. In that case the graph should not have been printed at all. There is more than enough misinformation about this virus without the Times adding to it."
2020-01-31 21:46,Thanks for spreading so level headed und neutral information. Most newspaper articles about the disease here in Germany crave from for sensation that trying to really inform.
