Date,Comments
2021-04-08 11:36,"Is this the result of the Trump administrations philosophy that regulations are just a drag on profits? For many years the U.S. had been recognized as the best in the world in regard to quality of pharmaceuticals. Does the FDA need to be strengthened to provide protection for the quality of pharmaceuticals? Obviously Trump is ignorant of science and refuses to accept advice from scientific experts. Although there must be controls to prevent over regulation, if millions in profits and short term political gain is involved regulations may be avoided. If U.S. quality of pharmaceuticals is compromised it could be devastating."
2021-04-08 11:33,"Would I be too cynical for pointing out Emergent had spectacular 4Q and full year 2020 financial results? Couple this with failure to properly train staff and do the expensive prep work required to demonstrate ability to scale up in an emergency. What we see here is yet another downside to the US government outsourcing national defense functions, without adequate follow up. Indeed, one might ask if it is even possible for any government to adequately monitor for profit companies in these cozy situations."
2021-04-08 11:30,"This report really has thrown a monkeywrench in to the viability of the entire vaccination effort.

What else don't we know as of yet?

If warp speed equates to warped safety, no wonder the significant numbers of vaccine naysayers.

There needs be accountability for such dereliction of duty.

The trump administration recently wanted us to remember that they were responsible for vaccine development.

They did not, however, figure in to the equation distribution of such product and have not openly endorsed vaccination. 

In some cases mistrust and discouragement from the trump base have many questioning the effort.

So, one might ask, what else did they know and withhold at the expense and health of the taxpayer?"
2021-04-08 11:31,"VP bonuses are tied to COGS and so they demand unreasonable production targets for the plants under their purview.  This leads to documentation errors, rework and reprocessing, overworked employees, and failed batches.  Of course the VPs are nowhere to be found when FDA shows up for an inspection.  And I have to attend my umpteenth HR session on ""work-life balance""."
2021-04-08 12:07,"Reporters, check connections between Maryland's only GOP Congressmam Andy Harris ""M.D"", a Trump radical right extremist and Emergent. Smells big time. Emergent is a major funder of Harris. What a shocking waste of public money by the Trump HHS grifters. Keep probing."
2021-04-08 11:40,The only individual who I want to hear from about this topic is Dr. Fauci.
2021-04-08 12:04,"Emergent had a nice little ""should"" I call it a scam? going on here; locked in for ex amount of vaccines that are rarely used, the CEO giving himself a millions; now the same lobbyist / connections to trumps world gives him millions more for vital vaccines... it will be shocking they are still allowed to continue in government business's especially  after the March 6th article the times published, and now this."
2021-04-08 11:38,"Just typical, Trump makes a mess, Biden has to clean up."
2021-04-08 12:02,"Read the story that the Times published about this company on March 6.

This is the same firm that has been charging the government hundreds of millions a year for more anthrax vaccine than is needed. In 2016 the government purchased extra doses just to keep them in business. 

The spending on this company is a main  reason that the strategic stockpile was out of money for masks and PPE.

So NYT, please follow the money. Qui bono?"
2021-04-08 12:02,"The Biden-Harris team is responsible for this failure.  It happened under their watch, when they were pressing to increase the daily vaccination rate."
2021-04-08 12:03,"This was all known. If I knew it as soon as it was announced, why didn’t they? FDA inspections are grossly inadequate overseas - and in some ways domestically - even so, there are reports of findings and concerns when there are problems. I looked the company up with this was announced and found them.

The entire system of FDA inspections needs to be strengthened dramatically, staff added, and sanctions made significant and enforced. Nothing has changed since the scandals with Raxbery in India. Read Bottle of Lies by investigative journalist Katherine Eban about problems with FDA inspections of generic drug manufacturers. Read the articles Bloomberg did on problems with generics in 2019. Nothing has changed. The system hasn’t been fixed.

But they’re all shocked, just shocked, while the country moves towards the cheapest generic drugs possible, made in plants in problems at least as bad as those here - and often much worse."
2021-04-08 12:48,Emergent says its top priority continues to be strengthening of the supply chain for J & J's vaccine.  What it's TOP PRIORITY should be is to get their own act together and make sure they are a safe clean manufacturing plant with appropriate Quality Control and Policy and Procedures along with training measures in place.  Accountability.  Which is sounds like they have failed repetedly and on many occassions.  15 million tjrown out doses and possibly 62 million more doses that could be questionable.  That is 77 million doses.  Emergent needs to EAT that cost.  As a tax payer I should not have to bail those losers out.
2021-04-08 12:41,The gravy train of government contracting. The government contracting process is broken.
2021-04-08 12:25,"I received the J&J vaccine through CVS a few weeks ago.  It's my understanding that it would have been manufactured somewhere else, though.  Is that correct?  Is there any cause for concern?"
2021-04-08 12:43,"Interesting the regulatory agencies responsible for safe drugs would be in mix to prevent administration of potentially unsafe medication given the zealous drive of the former guy and his court jesters to rid the country of many regulatory agencies and functions as there is a belief those agencies stifle business.

Imagine if the former guy, a guy who had demonstrated little caring or knowledge of the functions of regulatory agencies, was still in the White House and was faced with this issue.
Would he grab the nearest black marker and issue and edict that required the administration of these potentially unsafe vaccines?

Lastly, this is the result of the government putting our eggs in one basket and becoming too cozy with potential or current contractors."
2021-04-08 13:24,"From remote observation, truly one of the more frustrating/infuriating aspects of a federal govt job seems to be the inability to correct things, get the correct experts in the correct place — where they can be effectively heard — vs everybody having to cowtow to somebody in admin (who is not competent in the field in question).

Better yet, the loudest are regarded as experts. Or the self-designated. Or the largest group. (What have you successfully delivered lately?)

Trying to do the right thing, trying to make endeavors effective seems to be a futile endeavor.

Unless you want to lose your job. Which you might anyway when the undertaking goes awry."
2021-04-08 12:50,"Emergent Biosystems is the ultimate beltway insider, with a long history of delivering substandard products to essential areas of national defense. They have been a pirate ship of federal contracting since the 9/11 bioterror era, raiding money from every emergency response authorization. The government should seize their assets, throw the management in prison, and hit the reset button on pandemic response infrastructure with companies who are not incompetent."
2021-04-08 12:27,Is there a test that vaccinated people can have to see if they have the antibodies needed to fight the virus?
2021-04-08 12:17,"“management is knowledgeable and appears self-confident.”

Large scale problems like this are inevitably the fault of management; apparently they are less knowledgeable than they need to be and over-confident would seem a better descriptor than self-confident.
Given the government's large investment in the company, perhaps it can nationalized, management fired, and replaced with competent leadership."
2021-04-08 13:40,Terrifying.  The only consolation is the criminal administration that allowed this to happen is no longer in power.
2021-04-08 13:05,I hope someone checks the quality of the anthrax vaccine we have should there ever be a bioterrorist  attack.
2021-04-08 13:07,"“I’ll be the oversight.  I’ll be the oversight.”

Donald Trump

<a href=""https://www.c-span.org/video/?c4863258/user-clip-trump-oversight"" target=""_blank"">https://www.c-span.org/video/?c4863258/user-clip-trump-oversight</a>"
2021-04-08 13:48,"As a taxpayer who helped fund this fiasco, I want the money returned by Emergent BioSolutions."
2021-04-08 14:02,"Per many of the comments below, what I see is that the more we blame and point fingers, the more we politicize vaccines...the more the big picture fogs over, the more we just go along and get along, the less we ask questions, and the less we know what we know based on medical science and medical fact.

We have neither when it comes to these vacccines. Not yet. What we do have a lot of medical opinion, conjecture, etc. 

As of last Friday, Dr. Fauci cannot say whether those who are vaccinated will not spread the virus. We still know very little about asymptomatic spread.

However, in the present hyper-sensationalized environment,    if you speak up and ask questions you are either a conspiracy nut, deluded, anti-vax, or a willing killer of your fellow citizens.

I am none of the above...and I have many, many questions and concerns.  

Emergent is simply one more example of our willingness to abdicate and abandon our intelligence - our valid questions and concerns - and instead relentlessly emotionally react to the 24/7 inundation of fear into our daily lives.  

Turn off your smart phone...and tune into your intrinsic wisdom, intelligence, curiosity, and humanity."
2021-04-08 13:30,Where and how do you throw out 15 million doses? This is the question I have wanted answered since this story first broke
2021-04-08 13:46,"What would have happened if Trump was reelected?  Another part of his failure legacy.  Add the revelation of his ""donation"" scam - how can anyone support him?  Get aboard to work together and put America back on top."
2021-04-08 14:05,"President Biden and HHS Secretary Xavier Becerra have to close BARDA, the Biomedical Advanced Research and Development Authority, the federal agency that repeatedly awarded Emergent no bid contracts, including for the questionable anthrax vaccine and the Covid-19 vaccines. 
The abject incompetence and corruption within BARDA are evident and have likely already caused 1000s of deaths due to delayed vaccination and prioritizing channeling funds to Emergent over building mask production capacity.

Former BARDA director Rick Bright blew the whistle, although much too late, after hundreds of millions, and potentially billions, were channeled to cronies and their lobbyist. Each and every BARDA contract needs to be investigated and administrators held liable. 

BARDA is also directing contracts for chemical disaster and weapons defence, an area where Emergent has also received massive funding over many other worthwhile proposals. BARDA has failed our nation to prepare for both chemical and biological disasters and needs to be shut down."
2021-04-08 13:31,"there need to be more consequences for a company that risks the nation's recovery from covid with this cavalier approach to manufacturing:  ""A review of months of company logs obtained by The Times showed that employees repeatedly said they deviated from manufacturing standards because of a lack of manpower and shortened production times."""
2021-04-08 13:42,"And yet, there is outrage when people have concerns about taking the vaccines? 

We wrap ourselves in blame and the politics of vaccines...rarely questioning the speed with which they were developed, the fact that they are an ""experimental"" treatment for ""emergency use,"" and Dr. Fauci has yet to confirm whether people who are vaccinated can still spread the virus.

On top of that we are freely talking about ""vaccine passports"" and multiple ""boosters"" to combat the seemingly limitless virus variants.

I for one am deeply concerned about the helter skelter handing of this and the lack of questioning. Do these companies manufacturing the vaccines have liability? Why haven't read about the short-term and long-term financial gain of these companies?

I'm a ""moderate"" if a label is required here, and a strong supporter of Biden, but that doesn't preclude me from having serious concerns and questions...

I for one see our freedoms - our bodies, our choices, our personal information, our employment, our movement around our own society - being kidnapped by Big government, Big pharm, Big money, and the new ""Big""...Big media; 24/7 fear-inducing, opinion perpetuating, drama creating, scientific fact and scientific evidence absent, information muddling...""news."" 

We're being kidnapped and held for ransom, ""Get a vaccine or else!""

We are rapidly descending down a dangerous, slippery slope we will not rise up from in our lifetimes...and possibly our grandchildren's lifetimes."
2021-04-08 14:05,A terrible loss during this pandemic where vaccines are so desperately needed to save lives.  What adds salt to the wound is knowing that Emergent will get away with this.  This country never seems to hold corporations and their CEO's accountable.
2021-04-08 14:14,Big change from making Anthrax vaccines that will never be used to producing something that will be injected into millions.
2021-04-08 14:27,"Why has this company remained operational let alone been allowed to grift billions in taxpayer dollars for years? No oversight, no regulations. It’s because if our insane political system that allows con men to become congressmen and president who are making back room deals with other con men who are lobbyists and “business” men.  

In a sane world Emergent would never have been allowed to operate. In a sane world Emergent would be immediately shut down, government funds stopped and assets seized. The CEO and other leaders would be held financially and personally accountable. 

Emergent is a great example of why lobbying needs to end, regulations need to be restored and enforced, and dirty politicians like Andy Harris (and most of the GOP) need to be prevented from holding office."
2021-04-08 14:20,"This is what happens when the only thing that counts for companies' worth is stock price and profit, and the surest way to do that is cutting workers and their pay.  The US will continue to disintegrate as long as this remains the case."
2021-04-08 14:39,"There should be an investigation into who in this company is politically connected to Trump. There is no way that they would have gotten the contract otherwise. And yet they get to keep our hundreds of millions already paid to them.

They didn’t hire enough personnel or qualified people because they wanted to maximize their profits and not focus on quality of their product."
2021-04-08 15:08,Another case of disregard  for people while padding the wallet.  Greed is still a deadly sin.
2021-04-08 15:12,"that ""self regulation"" model of big business has been broken for centuries if not millennia."
2021-04-08 14:53,"Emergent's apparent failure in fulfilling the terms of its contract with the US government appears to me to be criminal negligence.  

How many more people will die because of Emergent's failure?  They contracted with us to be prepared, to be ready and able, to produce life-saving vaccines, but took inadequate action to remedy known deficiencies."
2021-04-08 14:55,"Another fine example of Trump's dealings.  Always a ""good deal"".  Just not for the public."
2021-04-08 15:04,"As usual, follow the money. It often leads to a pocket."
2021-04-08 15:06,"As I read this article, I wondered if these were the same guys from a past Times article on the anthrax vaccine debacle.  Indeed it appears they are.  Graft and corruption may be the ticket to getting government contracts, but clearly its not a positive indicator for quality operations."
2021-04-08 15:06,"Has anyone noticed that it was the previous administration that awarded this contract to that company, or investigated related conflicts of interest? Now the current administration has to clean up the mess. Isnt this an important part of the story?"
2021-04-08 15:21,"Can the Times please find out:
What the qualifications are for all the workers who interact with the Vaccine ?
What their hourly pay is ?

The World is on Fire with this Virus
and we using Garden Hoses to put it out ?"
2021-04-08 16:00,"Given the incompetence, it is not known whether the vaccines were safe. So, what’s to be done? Answer: If a pet dog bit family members, would you keep the dog?"
2021-04-08 16:31,"This is very alarming and concerning. How can the public ever trust Johnson & Johnson or Astrazeneca knowing the lackluster quality control in manufacturing their vaccine. This is arduous to rectify. We (Americans) have become the sheep in this social lab experiment. As majority of scientist (CDC, FDA, etc) would say the benefit outweigh the risk. Smh!"
2021-04-08 16:35,"So what happened to, ""the government awarded Emergent a contract worth up to $628 million, mostly to prepare its factories to make coronavirus vaccines as part of Operation Warp Speed."""
2021-04-08 16:44,"Hopefully there will be a full scale criminal investigation of this, how this company got the contract to produce vaccines, who was involved, and follow the money trail. If Emergent gave huge donations via dark money (501c4 donations) they should be traced and see if it got to Trump.  The heads of the company should be investigated by the SEC for possible malfeasance if it is found they were publicly promising things they couldn't deliver, that is securities fraud, making false statements to pump up the stock price."
2021-04-08 17:25,I hope those millions of doses were not just flushed down the drain as that would be another disaster.
2021-04-08 17:30,"They should be fined, put out of business and forced to return federal largesse."
2021-04-08 18:07,"If I signed a contract for $628 million to produce a covid vaccine and the contractor could not deliver, I'd want my money back.  Oh, wait, it was my government that contracted with Emergent and they were using my money, so I do want my money back!"
2021-04-08 18:49,It’s sounds like the government is responsible for “manufacturing” of Covid 19. How interesting that they hired this company to mass produce vaccines “in the event” of a pandemic. This is no coincidence!
2021-04-08 18:54,"Emerging threat to vaccine distribution is vaccines that needed to be thrown out get administered into people. The vaccines have been approved for emergency use in adults. Those willing to receive the vaccine without consideration of what could happen are responsible for not doing their own due diligence when the regulatory authorities are overlooking their responsibility. 

The CEO of Emergent who started the billion dollars company in 1998 received his education from Stanford University and Yale. Too bad there is trouble in the plant due to flawed quality control concerns. At least no one died or needed hospitalization. A few years ago a compounding lab. in Framingham, MA was identified as possible source of fungal meningitis outbreak blamed for deaths. If only they had a good quality control Department there would not have been any contaminated batches of pain killing steroids not passing into the spinal fluid of patients in 23 states resulting in over 50 deaths and over 2000 hospitalizations with severe meningitis.

The lessons from these 2 cases of lack of quality control can result in halting of manufacturing. It is fairly straight forward to ensure a product leaving a company to be sterile and non toxic. If a company cannot assure quality and safety, then it should be shut down. With supply of vaccine just about exceeding the demand, such incidences will spook those who still are willing to receive the vaccine. FDA needs to carefully monitor all vaccine manufacturing."
2021-04-08 20:21,"Just like when the CDC’s first Covid test kit ended up with bits of the wrong RNA, somebody tracking it in from another part of the building. A lab coat, a hair net you forget to change, and a million units of product all get that stuff you had on you without your ever having had a clue. Should we therefore be skeptical of claimants who tell us we can’t get the virus from this box top at the grocery store or that puff of air on the bike trail?

The world of molecules and viruses is incredibly small. If you can smell the cooking, a particle with enough viruses to start an infection can drift from the chef’s nose to yours, and enough to make a small town sick can fit on the head of a pin. It’s really a tribute to our bodies’ physical defenses that most of these chance exposures don’t lead to illness even if we’re not immune."
2021-04-08 21:48,Many competent scientists at all levels stepped up to volunteer their services when the pandemic first hit and beyond. How about tapping (and paying?) some of them for creative cooperative solutions to producing or at least overseeing production of the vaccines?
2021-04-08 23:35,"Emerging threat to vaccine distribution is vaccines that need to be thrown out and administered to people. The vaccines have been approved for emergency use in adults. Those willing to receive the vaccine without consideration of what could happen are responsible for not doing their own due diligence when the regulatory authorities are overlooking their responsibility. The CEO of Emergent who started the billion dollars company in 1998 received his education from Stanford University and Yale. Too bad there is trouble in the plant due to flawed quality control concerns. At least no one died or needed hospitalization. A few years ago a compounding lab. in Framingham, MA was identified as a possible source of fungal meningitis outbreak blamed for deaths. If only they had a good quality control Department there would not have been any contaminated batches of pain killing steroids not passing into the spinal fluid of patients in 23 states resulting in over 50 deaths and over 2000 hospitalizations with severe meningitis.The lessons from these 2 cases of lack of quality control can result in halting of manufacturing. It is fairly straightforward to ensure a product leaving a company to be sterile and non toxic. If a company cannot assure quality and safety, then it should be shut down. With supply of vaccines just about exceeding the demand, such incidences will spook those who still are willing to receive the vaccine. FDA needs to carefully monitor all vaccine/drugs manufacturing."
2021-04-09 1:58,"NYT, please tell me again, with facts, data, reliable source quotes -- Dr. Fauci, Dr. Freiden, anyone? -- that none of this calamity of 15 million doses -- or any part of the remaining 62 million doses produced & still in existence ever left the factory, much less got into the arms of people?

From what have been reading, up into early this week, when I got the J&J vaccine (no picnic, BTW, for me, many after-effects) ... all the J&J that was in the pipeline already, or was being delivered this week and near-term beyond, was only sourced from the original manufacturing plant in the Netherlands. Which gave me some comfort. 

I'd love to see / read this confirmed yet again, given my difficult experience this week post-J&J vaxx. 

Thanks!

(And this is NOT to discourage anyone from getting it. My best friend went to the same vaxx site and also got the J&J dose, and has had the mildest of reactions. It is very individual ... )"
2021-04-06 16:35,"This discovery should offer some reservations in regards to opening up schools this fall. Trying to return to ""normal"" is not be prudent. Even though a majority of adults might be vaccinated by August 2021, that doesn't mean the virus will disappear. Instead, it may mutate into a new variant that shifts its target to those who remain unvaccinated: children."
2021-04-06 16:47,"This happened to my good friend's 16 year old son. He experienced severe chest pains at soccer practice. The boy thought he was having a heart attack. He was rushed to Children's Hospital Los Angeles. Turns out that his heart was inflamed. He had never experienced any Covid symptoms but he did test positive for antibodies. Six months later, he's still dealing with occasional chest pain and a lot of fatigue. Scary."
2021-04-06 16:49,"I'm really hoping those vaccine trials with children are coming along. As we are seeing the Covid rates spike among youth, particularly in youth sports, every age group needs access.  We cannot remain in lockdown forever and keeping the schools closed is causing tremendous harm to children and parents alike."
2021-04-06 16:55,"We thought my 13-year old was lucky that he seemed ""asymptomatic"" when he tested positive for Covid...what we didn't know was that he was going to have issues with diminished taste and smell for months afterwards (still happening 90 days post infection). There is so much they don't understand about this virus still."
2021-04-06 16:57,"Yet the narrative perpetually pushed is that we need to reopen (and not just schools); once we’ve vaccinated all adults, another shutdown would go a long way to eradicating the virus and protecting our children. But we can’t even get everyone to agree to wear masks (the bare minimum!), let alone get the vaccine. And people who have been vaccinated are now flying on airplanes to take a vacation. So, yeah, we have a long way to go still and more kids will needlessly get infected."
2021-04-06 16:57,"I believe a lot of the depression children face to justify opening schools prematurely isn’t about being at school.  It is our hostile society over the last several years.

Cases were likely in the rise before these events."
2021-04-06 17:14,"Skeptics of vaccinating children point out that covid-19 deaths among children are rare. But this is only part of the story. The severe illness and intensive care associated with some pediatric covid-19 infections could lead to significant long term problems. Thousands of American children have developed MIS-C due to covid-19. Nearly all of them survive but in some cases it can be terribly painful and have lifelong consequences, such as heart and neurological damage. It is clear that pediatric vaccinations save lives. Children should not be precluded from attending school if they haven't been vaccinated against covid-19 but the evidence is clear that vaccines that are safe for adults are almost always equally safe for children."
2021-04-06 16:42,"It’s just two months to summer, people. Keep them home and keep them safe. We can recover from “learning loss.”"
2021-04-06 16:51,"Gee, maybe we shouldn't all rush out to travel and party the second we get a jab in the arm?"
2021-04-06 17:49,"Per the CDC, there have been 3000 Mis-c cases and 36 deaths attributed to those cases. Out of about 75 million people in US under age 18. My heart goes out to those who have suffered or died from MIS-C (like it does for victims of other terrible and exceedingly rare tragedies), but events of this frequency should have no bearing on national public health policy. It would be unfortunate if as a result of this article, parents with healthy kids begin to worry about the sudden onset of MIS-C."
2021-04-06 17:52,"So, does the testing required for a teenager with a ‘cold’ to return to school show just current Covid infection (presumably negative if the child simply has a common cold) or would it also demonstrate exposure to a previous Covid infection?

What’s going on with testing?"
2021-04-06 18:07,"There are conflicting messages out there.  There is a rush to reopen everything and a mentality that, because there is a vaccine, we are at the end of the pandemic.  Then there is what is described in this article and the fact that the Northeast is having what might be a fourth covid surge.  There are now variants here that are deadlier and more transmissible, but yet we now are opening schools to full time in person.  There will now be four times the number of students per classroom and they will be sitting closer together, which only adds to ventilation concerns.  I don't know, but it feels like a big experiment we are undertaking with our kids."
2021-04-06 18:11,"We will be learning more about this virus in the years to come.  It is clear that parents will need to be on high alert.

That is one reason I thought it inadvisable to open schools this soon.

There is a lot we still do not know about this virus and its impact on the body. One mystery for some adults is hair loss, which they are tying to blame in fever or stress, and from personal experience, I can say it is not the ""stress type"" of hair loss. I have lost hair in the past from illness or stress and this is noting like that at all.  

In the past, by the time I noticed the shedding, I could see new hair growing in, lots of short hairs annoyingly sticking straight up though my normal length hair on the top of my head that made me look like a chia pet. I have also lost what little hair I had on my arms too.

This time, there is no sign at all of regrowth and it has been months, and I am not alone.  This is not the ""stress"" hair loss that I have experienced in the past, that is clear.

The related point I am making is that it all simply illustrates that we need to study this virus further and how it impacts our immune system, like it is doing in these kids, or our hormones, production of proteins, and the various cells in our bodies."
2021-04-06 18:14,"""The findings show that although the syndrome is rare, it can be serious.""  We don't know if the syndrome is rare.  We know that it APPEARS to be rare. 

My point isn't to be a fear monger but
1. We should continue to be careful (masks, etc)
2. We should continue and expand research (which costs money) to determine how widespread these problems actually are so that we can make informed public health decisions."
2021-04-06 18:26,"By the way—at least for K-6, schools that have upgraded their HVAC and other systems and taken the sensible precautions, and are in sensible communities, are as safe for kids as being at home. Safer, if they’re in crowded housing. 

After that it gets trickier, but decent schools are still pretty safe."
2021-04-06 17:22,"And we want to open up schools?

I don’t have school age children anymore, but if I did I’d have to think long and hard before I put my child in harms way."
2021-04-06 18:11,"Yet latest polls show that roughly half of parents don't plan to vaccinate their children against COVID. 

I suspect once full FDA Approval comes down it will have to be like mumps and other diseases...

No vaccine means your kid isn't getting inside that school. 

I don't see any other way out of this mess. Too many anti science fools running around.

Unless we make it painful by restricting access to all sorts of things for the Unvaccinated (adults and children alike) we'll never get out of this pandemic. New variants will breed and spread faster than we can develop new vaccines."
2021-04-06 18:38,"I am not a virologist but Covid-19 sounds like a disease that can cause just about every symptom, in every organ and at any stage of the disease. The sequelae may be short term, long term and from rare to very frequent.

Just how unusual is this version of cornavirus and what does it portend for future pandemics and the burden on our health care system? 

I'm not sure who I feel more sorry for, the afflicted patients or the health care providers who must care for them."
2021-04-06 18:41,"This goes to highlight the importance of vaccination in adolescents when it becomes available.  Too many people are operating under the assumption that they're bulletproof.

Not only will vaccinating children be essential to an overall recovery, but to their own protection.  Even if the risks of MIS-C and other inflammatory markers is minimal, they're still smaller than the risk of issues from vaccination (assuming they're not different from the returns seen in the 16-25 and 12-15 age groups).  

Vaccinating children keeps them safe from COVID, restricts the spread of the disease, and keeps down the development of more dangerous mutations."
2021-04-06 17:19,"Many people say that the flu is more severe and deadly than covid to children. Even the CDC website seems to suggest this:

""The risk of complications for healthy children is higher for flu compared to COVID-19. However, infants and children with underlying medical conditions are at increased risk for both flu and COVID-19.""

<a href=""https://www.cdc.gov/flu/symptoms/flu-vs-covid19.htm"" target=""_blank"">https://www.cdc.gov/flu/symptoms/flu-vs-covid19.htm</a>

However, when I read these newspaper reports on the severity of the symptoms of children who are dealing covid, I wonder if the flu is indeed riskier than the covid to children."
2021-04-06 17:40,"From reading the comments, I think the article might be getting misinterpreted quite significantly. Namely, the 75 percent figure represents the probability that an individual had an asymptomatic case conditional on developing MIS-C. But I think the figure that's more informative to public health discussions regarding the risk of MIS-C to children who had asymptomatic infections is instead the probability that an individual develops MIS-C, conditional on an asymptomatic case. 

We can pretty easily back this out using Bayes' Rule at least in rough terms: Pr(MIS-C|Asymptomatic) = Pr(Asymptomatic|MIS-C)Pr(MIS-C)/Pr(Asymptomatic). If you assume the 75% figure here is correct, that there have been 2,090 cases of MIS-C, that 50% of adolescents with Covid are asymptomatic, and that we've ascertained one third of all cases in children, then the probability an asymptomatic case in an adolescent resulted in MIS-C is about 1 in 3,000."
2021-04-06 17:46,"This article validates my disbelief last year when it was reported that children in certain age groups were not getting COVID.  That didn't make any sense to me because children are germ vectors and get sick more often than adults.  COVID-19 is a virus and that announcement was illogical.

Now according to this article it appears that most of the children being affected by this disorder either had no symptoms or very few symptoms.  Which logically to me means that children were being infected, but not tested for COVID due to being asymptomatic.  If a child isn't being tested than of course the data is going to show that their numbers are low.

I really hope the children afflicted with this syndrome gets better very soon."
2021-04-06 19:13,"I took my kid to the playground on Sunday and saw a tremendous amount of kids, and kids without masks.  My son is  only two and if he can keep his mask on the others should too."
2021-04-06 19:30,"Although it's interesting to look at ""racial"" disparities in MIS-C cases, it's probably going to be more helpful to look at geographics, diet, domicile density, and age-by-sex (as they seem to be doing already). Have any cases of MIS-C been found in rural areas? What's the population proportion there? What kind of typical American inflammatory diets have those most severely affected been on? I wish the U.S. pediatric medical establishment would start to catch up with other bodies of knowledge on the gut-brain connection."
2021-04-06 19:40,"This study has some interesting info in terms of describing what symptoms kids can get and when.

But I'm sort of shocked at the lack of analysis in this research. Nowhere in the study or the supplementary table is there any info on the ""patient characteristics"" of these kids.

This, despite the fact that the piece says ""Although most children with SARS-CoV-2 infection have mild or no symptoms, some children, particularly, PARTICULARLY THOSE WITH UNDERLYING CONDITIONS, can have severe illness.""

OK.  What are those conditions?  There's no info on BMI, nothing about other co-morbidities.  Virtually every piece piece on COVID has a list of co-morbidities with breakouts for which suffer mild, serious disease, etc.

One thing that would be interesting to know is whether any of the kids had some of the very rare, serious immune diseases that appear to make people more susceptible to severe COVID. 

It would have been useful for parents and others to see this info.  But I guess the CDC just couldn't be bothered to include it.  Strange."
2021-04-06 19:48,"Unless and until children are part of phased safety and efficacy vaccine clinical trials no assumptions can be reliably made about their susceptibility to the many infectious mysteries of COVID-19.

Testing of children is essential along with masking, social distancing, washing hands, contact tracing, solation and treatment."
